Time,X,Z
0.02,316.0631,132.6153
0.04,315.8413,132.7815
0.06,315.6518,132.9235
0.08,315.4416,133.0811
0.09999999,315.2795,133.2026
0.12,315.1334,133.3121
0.14,315.0412,133.3812
0.16,314.8159,133.5501
0.18,314.649,133.6752
0.2,314.5214,133.8137
0.22,314.3989,133.9748
0.24,314.2784,134.1331
0.26,314.163,134.2849
0.28,314.0423,134.4436
0.3,313.92,134.6046
0.32,313.8022,134.7594
0.34,313.674,134.928
0.36,313.5704,135.0719
0.38,313.5131,135.2809
0.4,313.4619,135.4678
0.42,313.4102,135.6566
0.4400001,313.3586,135.8449
0.4600001,313.3034,136.0461
0.4800001,313.2519,136.2341
0.5000001,313.1983,136.4295
0.52,313.171,136.5293
0.54,313.1359,136.8263
0.56,313.1244,137.0289
0.58,313.1195,137.1139
0.6,313.1026,137.4114
0.6199999,313.0913,137.6102
0.6399999,313.0786,137.834
0.6599999,313.0685,138.0112
0.6799999,313.0569,138.2153
0.6999999,313.0569,138.4138
0.7199998,313.0586,138.614
0.7399998,313.0602,138.8179
0.7599998,313.0619,139.0226
0.7799998,313.0635,139.2132
0.7999998,313.0652,139.4169
0.8199998,313.0663,139.5499
0.8399997,313.0686,139.8294
0.8599997,313.0744,140.0149
0.8799997,313.0815,140.1989
0.8999997,313.0886,140.3836
0.9199997,313.0973,140.6099
0.9399996,313.1054,140.8201
0.9599996,313.1136,141.0324
0.9799996,313.1212,141.2302
0.9999996,313.1285,141.4221
1.02,313.1343,141.6104
1.04,313.1398,141.8229
1.06,313.1447,142.01
1.08,313.1501,142.221
1.1,313.1552,142.4173
1.12,313.1594,142.5804
1.14,313.1654,142.8141
1.159999,313.1709,143.0251
1.179999,313.1733,143.2092
1.199999,313.1733,143.4206
1.219999,313.1733,143.6178
1.239999,313.1732,143.8306
1.259999,313.1732,144.0145
1.279999,313.1732,144.2151
1.299999,313.1731,144.4289
1.319999,313.1731,144.6252
1.339999,313.1721,144.8129
1.359999,313.1689,145.0255
1.379999,313.166,145.2108
1.399999,313.1628,145.4229
1.419999,313.1599,145.6113
1.439999,313.1566,145.8221
1.459999,313.1538,146.0052
1.479999,313.1505,146.2182
1.499999,313.1475,146.4052
1.519999,313.1429,146.6064
1.539999,313.1378,146.8298
1.559999,313.1335,147.0152
1.579999,313.1311,147.1211
1.599999,313.1243,147.4177
1.619999,313.1198,147.6122
1.639999,313.1152,147.813
1.659999,313.1105,148.0195
1.679999,313.106,148.2148
1.699999,313.1015,148.4085
1.719999,313.0964,148.6298
1.739999,313.0923,148.8081
1.759999,313.0877,149.0087
1.779999,313.0827,149.2274
1.799999,313.0784,149.4119
1.819999,313.0735,149.6274
1.839999,313.0717,149.8166
1.859999,313.0706,150.0169
1.879999,313.0699,150.1531
1.899999,313.0685,150.4238
1.919999,313.0675,150.6184
1.939999,313.0666,150.8052
1.959999,313.0655,151.0201
1.979999,313.0644,151.2187
1.999999,313.0661,151.4031
2.019999,313.071,151.6226
2.039999,313.0754,151.8231
2.059999,313.0797,152.0181
2.079999,313.0842,152.223
2.099999,313.0884,152.4095
2.119999,313.093,152.6201
2.139999,313.0971,152.8065
2.159999,313.1027,153.0211
2.179999,313.1087,153.2122
2.199999,313.1152,153.4218
2.219999,313.121,153.6064
2.239999,313.1276,153.8171
2.259999,313.1341,154.0259
2.279999,313.1397,154.2059
2.299999,313.1456,154.394
2.319999,313.1517,154.604
2.339998,313.1541,154.7177
2.359998,313.1606,155.0171
2.379998,313.1648,155.2146
2.399998,313.1692,155.4195
2.419998,313.1736,155.6269
2.439998,313.1778,155.8234
2.459998,313.1819,156.0128
2.479998,313.1855,156.2062
2.499998,313.1843,156.418
2.519998,313.1832,156.6273
2.539998,313.1821,156.8241
2.559998,313.181,157.0155
2.579998,313.1799,157.2063
2.599998,313.1787,157.4282
2.619998,313.1777,157.6014
2.639998,313.1768,157.7658
2.659998,313.1723,158.0063
2.679998,313.1674,158.218
2.699998,313.1626,158.4272
2.719998,313.1582,158.616
2.739998,313.1538,158.8103
2.759998,313.1493,159.0039
2.779998,313.1448,159.2004
2.799998,313.14,159.4114
2.819998,313.1353,159.6158
2.839998,313.131,159.8031
2.859998,313.1263,160.0078
2.879998,313.1217,160.2039
2.899998,313.1171,160.4072
2.919998,313.1124,160.6101
2.939998,313.1082,160.7919
2.959998,313.1033,161.0054
2.979998,313.0995,161.2079
2.999998,313.0966,161.4045
3.019998,313.0935,161.6078
3.039998,313.0905,161.8101
3.059998,313.0876,162.0023
3.079998,313.0843,162.2214
3.099998,313.0812,162.4258
3.119998,313.0783,162.6173
3.139998,313.0766,162.8046
3.159998,313.0768,163.0218
3.179998,313.0769,163.2253
3.199998,313.0771,163.413
3.219998,313.0773,163.6274
3.239998,313.0775,163.8132
3.259998,313.0776,164.0204
3.279998,313.0778,164.2033
3.299998,313.0793,164.4204
3.319998,313.0842,164.6049
