X,Z,Visits
0,0,1
0,50,0
0,100,0
0,150,0
0,200,0
0,250,0
0,300,0
50,0,1
50,50,1
50,100,0
50,150,0
50,200,2
50,250,1
50,300,0
100,0,0
100,50,1
100,100,1
100,150,0
100,200,2
100,250,2
100,300,1
150,0,0
150,50,0
150,100,1
150,150,2
150,200,5
150,250,7
150,300,1
200,0,0
200,50,2
200,100,2
200,150,1
200,200,0
200,250,3
200,300,0
250,0,0
250,50,2
250,100,1
250,150,1
250,200,0
250,250,0
250,300,0
300,0,0
300,50,2
300,100,1
300,150,0
300,200,0
300,250,0
300,300,0
Entropy: 0.7834606
