X,Z,Visits
0,0,0
0,50,0
0,100,0
0,150,0
0,200,0
0,250,0
0,300,0
50,0,0
50,50,0
50,100,1
50,150,2
50,200,0
50,250,0
50,300,0
100,0,0
100,50,0
100,100,0
100,150,2
100,200,0
100,250,0
100,300,0
150,0,1
150,50,1
150,100,4
150,150,8
150,200,2
150,250,1
150,300,0
200,0,1
200,50,2
200,100,2
200,150,4
200,200,0
200,250,1
200,300,0
250,0,1
250,50,2
250,100,2
250,150,2
250,200,0
250,250,1
250,300,0
300,0,1
300,50,1
300,100,0
300,150,0
300,200,0
300,250,1
300,300,1
Entropy: 0.7668755
