X,Z,Visits
0,0,0
0,50,0
0,100,0
0,150,1
0,200,0
0,250,0
0,300,0
50,0,0
50,50,0
50,100,1
50,150,4
50,200,2
50,250,0
50,300,0
100,0,0
100,50,6
100,100,4
100,150,1
100,200,0
100,250,0
100,300,0
150,0,0
150,50,6
150,100,5
150,150,4
150,200,5
150,250,3
150,300,0
200,0,0
200,50,0
200,100,0
200,150,0
200,200,2
200,250,1
200,300,0
250,0,0
250,50,0
250,100,1
250,150,1
250,200,2
250,250,1
250,300,0
300,0,0
300,50,0
300,100,1
300,150,1
300,200,0
300,250,0
300,300,0
Entropy: 0.6997744
