Time,Novelty Score
1.0013,0.7
2.007202,0.3485426
3.007768,0.3492335
4.009569,0.3495735
5.011634,0.3495907
6.012409,0.3492228
7.013991,0.3495196
8.014573,0.3491631
9.015511,0.3493363
10.01596,0.3492664
11.01726,0.3495543
12.02043,0.3498901
13.02044,0.3487544
14.02304,0.3498384
15.02876,0.3484218
16.02933,0.3493049
17.03063,0.3494687
18.03187,0.3494266
19.03409,0.3497139
20.03594,0.349649
21.03641,0.3490844
22.03953,0.3499199
23.04034,0.3492825
24.04258,0.3497404
25.04276,0.3490437
26.04529,0.349857
27.04726,0.349687
28.0477,0.3491592
29.04986,0.3496132
30.05109,0.3494324
31.05402,0.3497522
32.05627,0.3495436
33.05729,0.3493561
34.0587,0.3494723
35.0605,0.3493571
36.06194,0.3492233
37.06216,0.3490649
38.06287,0.3492318
39.06549,0.3498462
40.06613,0.3490512
41.06918,0.3498308
42.07191,0.3496983
43.07456,0.3498923
44.07475,0.3490393
45.0753,0.3491622
46.07583,0.3491964
47.07851,0.3499402
48.08014,0.3495178
49.08104,0.3493256
50.08239,0.349456
51.0826,0.3491128
52.08508,0.3498206
53.08556,0.3490655
54.0864,0.3493549
55.08689,0.3491667
56.08825,0.3494524
57.08901,0.3493077
58.08969,0.3492529
59.0914,0.3496075
60.09222,0.3492523
61.09482,0.3472152
62.09669,0.3497508
63.09875,0.3496734
64.10135,0.3499202
65.10249,0.3494312
66.10345,0.3492987
67.10551,0.3493823
68.10648,0.3494641
69.10835,0.3495339
70.1088,0.3492353
71.11059,0.3496906
72.11106,0.3492684
73.11308,0.349693
74.1152,0.3497484
75.11604,0.3492509
76.11729,0.3494541
77.11789,0.3492656
78.11812,0.3490992
79.11912,0.3467783
80.12176,0.349946
81.12381,0.3495996
82.12453,0.3491969
83.12624,0.349588
84.12637,0.3490615
85.12774,0.3495341
86.13042,0.3499393
87.13055,0.3489587
88.13252,0.3493436
89.13503,0.3499484
90.13708,0.3497787
91.13827,0.3493443
92.14011,0.3495547
93.14295,0.3498903
94.14375,0.3492132
95.14587,0.3497565
96.14613,0.3491218
97.15291,0.3488815
98.15382,0.349432
99.15414,0.3491117
100.1563,0.3497475
101.1585,0.3497581
102.1588,0.3491727
103.1602,0.349447
104.1615,0.3493458
105.164,0.3495534
106.1653,0.349388
107.1657,0.3491645
108.1684,0.3499118
109.1694,0.3492921
110.1709,0.349536
111.1731,0.3495134
112.1758,0.3499025
113.1768,0.3492598
114.1772,0.3490517
115.1797,0.349819
116.1811,0.3494971
117.1812,0.3489983
118.1845,0.3472182
119.186,0.3494881
120.1874,0.3495058
121.1882,0.3492691
122.1899,0.3495176
123.1902,0.3490534
124.1931,0.3499947
125.1948,0.3496386
126.196,0.3492918
127.198,0.3498054
128.1999,0.3497043
129.2021,0.3497883
130.2027,0.3491396
131.2052,0.3499348
132.208,0.3499729
133.2096,0.3496129
134.2123,0.3498822
135.2123,0.3489662
136.2174,0.3481675
137.2176,0.3490901
138.2186,0.3493899
139.2207,0.349757
140.2211,0.3490813
141.2215,0.3492052
142.2225,0.3493038
143.2232,0.3492629
144.2233,0.3489714
145.2245,0.3493075
146.2337,0.3492725
147.2368,0.3498445
148.2389,0.3497854
149.2394,0.349185
150.2399,0.3491705
151.2414,0.3494906
152.2428,0.3493859
153.2445,0.3494395
154.2456,0.3493311
155.2472,0.3496254
156.2485,0.3495013
157.2511,0.3499311
158.2533,0.3498305
159.2603,0.3488331
160.2602,0.3490261
161.2604,0.3491565
162.2619,0.349573
163.2644,0.3497307
164.2672,0.3499515
165.2679,0.3493108
166.2685,0.3492539
167.2699,0.3495045
168.2712,0.3494727
169.2728,0.3495759
170.2756,0.349972
171.277,0.3494761
172.2775,0.3491803
173.2774,0.3490412
174.2803,0.3499781
175.2818,0.3494757
176.2845,0.349834
177.2917,0.3488462
178.2926,0.3492902
179.2952,0.3499132
