X,Z,Visits
0,0,0
0,50,3
0,100,3
0,150,2
0,200,2
0,250,1
0,300,1
50,0,0
50,50,3
50,100,3
50,150,1
50,200,1
50,250,0
50,300,1
100,0,0
100,50,0
100,100,0
100,150,0
100,200,0
100,250,0
100,300,1
150,0,0
150,50,0
150,100,0
150,150,0
150,200,0
150,250,0
150,300,1
200,0,0
200,50,0
200,100,0
200,150,0
200,200,0
200,250,0
200,300,1
250,0,0
250,50,0
250,100,0
250,150,0
250,200,1
250,250,2
250,300,1
300,0,0
300,50,1
300,100,2
300,150,3
300,200,3
300,250,1
300,300,0
Entropy: 0.8168233
