Time,Novelty Score
1.000209,0.5
2.004465,0.2484981
3.006309,0.2498254
4.008832,0.2499842
5.010139,0.2496872
6.011533,0.2497706
7.012301,0.2495447
8.012739,0.2494945
9.014482,0.2498396
10.0168,0.249921
11.01889,0.2498876
12.01992,0.2496193
13.02003,0.2493121
14.02169,0.2497998
15.02278,0.2495837
16.02394,0.1995972
17.02584,0.1998706
18.02727,0.199782
19.02845,0.1997407
20.02966,0.1996764
21.03032,0.1996395
22.03036,0.1995139
23.03263,0.1999142
24.03444,0.1998736
25.03505,0.1995747
26.03635,0.1997347
27.0371,0.1997003
28.04121,0.1989222
29.04253,0.1997259
30.0437,0.1997032
31.04468,0.1996938
32.04604,0.199808
33.0482,0.1999669
34.04832,0.199533
35.04972,0.1997966
36.05574,0.199204
37.05611,0.199654
38.05629,0.1995784
39.05696,0.1996105
40.05887,0.1998891
41.05931,0.1996673
42.06037,0.1997567
43.06276,0.3999762
44.06502,0.2998609
45.06617,0.299555
46.06821,0.2998746
47.06976,0.2996728
48.07198,0.2999173
49.07355,0.3997775
50.07513,0.3495926
51.0755,0.3491235
52.07658,0.349548
53.079,0.3499959
54.08074,0.3497021
55.08315,0.3498784
56.08505,0.3495868
57.08714,0.3499293
58.08866,0.3497322
59.08912,0.2993998
60.09626,0.2991862
61.09696,0.2995227
62.09826,0.3996841
63.09887,0.3494254
64.10009,0.3496585
65.10188,0.3497508
66.10214,0.3493241
67.10219,0.3491902
68.10569,0.3476031
69.10796,0.3499811
70.10868,0.3494946
71.11105,0.3499435
72.11243,0.3497451
73.11407,0.3497596
74.1153,0.3482423
75.11587,0.3491667
76.11736,0.2997154
77.11893,0.2996627
78.12059,0.2998255
79.12137,0.299568
80.12151,0.3993837
81.12284,0.3471562
82.12486,0.299824
83.12545,0.2994881
84.12632,0.3996113
85.12697,0.349419
86.12894,0.3499197
87.13019,0.3496965
88.13046,0.3493189
89.13918,0.3495751
90.14149,0.3499855
91.14298,0.3496854
92.14459,0.349823
93.14494,0.3491229
94.1465,0.3497255
95.14668,0.3491373
96.14706,0.2994451
97.1515,0.2982936
98.15371,0.3999598
99.15541,0.3498701
100.1569,0.3497744
101.1586,0.3497194
102.16,0.3496689
103.1601,0.3491888
104.1608,0.2994775
105.1688,0.299486
106.1688,0.2991901
107.1706,0.3998387
108.1714,0.3495879
109.1728,0.3496067
110.1753,0.3499357
111.1759,0.299456
112.1762,0.3992736
113.1764,0.2993807
114.1784,0.3999189
115.1794,0.3495766
116.1794,0.3490471
117.1804,0.3495497
118.1819,0.3497431
119.1838,0.3497713
120.1858,0.3498891
121.1877,0.349835
122.1878,0.2993114
123.189,0.2996931
124.1909,0.3998598
125.1933,0.3499692
126.1951,0.3497898
127.1972,0.3498921
128.1979,0.3494226
129.2,0.3499717
130.2021,0.3497859
131.2037,0.3496237
132.204,0.3493146
133.205,0.3495163
134.2087,0.3475567
135.2102,0.3496624
136.2121,0.3498921
137.2124,0.3491815
138.2131,0.3492913
139.2154,0.3499264
140.2175,0.3499069
141.2183,0.3494986
142.2212,0.3476069
143.2229,0.3497604
144.2237,0.3492902
145.2246,0.3495005
146.2264,0.3497805
147.2268,0.2993652
148.2276,0.2995281
149.2277,0.3993528
150.2371,0.3499127
151.2375,0.3493644
152.2388,0.3494205
153.2388,0.3492682
154.2403,0.3497367
155.2427,0.3499336
156.2449,0.3499036
157.245,0.3492851
158.2495,0.3481498
159.2499,0.2993923
160.2503,0.2994152
161.2524,0.2998395
162.2533,0.2994222
163.2534,0.2993636
164.2549,0.3997031
165.2572,0.349999
166.2574,0.3492355
167.2589,0.349673
168.2612,0.3499759
169.2613,0.349016
170.2628,0.3495459
171.2629,0.3490813
172.2642,0.3492649
173.2658,0.3497286
174.2722,0.3485806
175.2731,0.3495121
176.2754,0.3499909
177.2761,0.3494137
178.2768,0.3494894
179.2787,0.3498341
