Time,Novelty Score
1.00211,0.1
2.003973,0.04956475
3.00448,0.04990234
4.004573,0.04986902
5.006791,0.04999843
6.008839,0.04997988
7.009959,0.0499309
8.010409,0.04990438
9.012181,0.04997018
10.01412,0.04996469
11.01735,0.04999152
12.02009,0.04999621
13.02028,0.0499029
14.02036,0.04986639
15.0229,0.04995233
16.02481,0.04997418
17.02547,0.04991999
18.02698,0.04996318
19.02912,0.04999201
20.03091,0.04958726
21.03217,0.04994481
22.03446,0.04999975
23.03653,0.04996942
24.0366,0.04986545
25.0379,0.04991721
26.03912,0.04993536
27.03983,0.04990329
28.04168,0.04994263
29.04292,0.04994557
30.0432,0.04988308
31.0437,0.04989137
32.0438,0.04987274
33.0454,0.04992518
34.04639,0.0499196
35.04886,0.04997962
36.05069,0.04995666
37.05199,0.0499379
38.05479,0.04999501
39.05506,0.0499084
40.05721,0.04999398
41.05951,0.04998131
42.06126,0.04996271
43.06307,0.04997803
44.0639,0.04991971
45.06575,0.0498922
46.06674,0.04991982
47.06694,0.04987581
48.0693,0.04998431
49.07069,0.04994759
50.07169,0.04992356
51.07266,0.04993874
52.07347,0.04990783
53.07541,0.04994796
54.07567,0.04988819
55.07811,0.04999893
56.08055,0.04998148
57.08303,0.04998104
58.08406,0.04991701
59.08506,0.04989354
60.08718,0.04997804
61.08793,0.0499038
62.09621,0.04990364
63.09823,0.0499772
64.09859,0.04988908
65.10018,0.04994804
66.10277,0.04999861
67.10293,0.04989504
68.105,0.04996762
69.10754,0.0499999
70.10873,0.04991155
71.10931,0.04993322
72.10941,0.04988876
73.10993,0.04990456
74.11025,0.04989384
75.11086,0.04992655
76.11279,0.04998321
77.11489,0.0499818
78.12115,0.04982148
79.12375,0.04995824
80.12426,0.04986542
81.12609,0.04997425
82.12694,0.04991255
83.12745,0.04991547
84.12969,0.04999357
85.13008,0.04989943
86.13408,0.0497098
87.13635,0.04999038
88.13786,0.04995085
89.13914,0.1499359
90.13993,0.09983745
91.14108,0.09987708
92.14147,0.199786
93.14276,0.1498339
94.14378,0.149744
95.1456,0.1499758
96.15163,0.149749
97.15217,0.2497061
98.15413,0.1999163
99.15501,0.1996888
100.1573,0.1999714
101.1579,0.1996582
102.1598,0.1999105
103.1602,0.1996312
104.1624,0.1999917
105.1635,0.1996529
106.1646,0.199687
107.1653,0.199698
108.1656,0.1996594
109.168,0.1999573
110.1694,0.1997871
111.1714,0.1999536
112.1724,0.1997903
113.1728,0.1996607
114.1745,0.1999238
115.1755,0.1997879
116.1762,0.1995142
117.1783,0.1999277
118.1786,0.1996053
119.1789,0.1995849
120.1808,0.1998954
121.1827,0.1998139
122.1843,0.1996269
123.1843,0.1994028
124.1858,0.199811
125.1861,0.1996451
126.1887,0.1999291
127.1897,0.1997914
128.1898,0.1995672
129.1906,0.199687
130.1925,0.1997849
131.1929,0.1995268
132.1936,0.1996465
133.1945,0.1996633
134.1969,0.1999087
135.1972,0.1996212
136.202,0.1990881
137.204,0.1998699
138.2051,0.199834
139.2065,0.1998658
140.2075,0.1997759
141.2095,0.1999968
142.2111,0.1999075
143.2114,0.1996166
144.2123,0.1997022
145.2144,0.1999254
146.2154,0.1997969
147.2221,0.199477
148.223,0.1995714
149.2231,0.1994831
150.2232,0.1995438
151.2241,0.1995621
152.2244,0.1995676
153.2251,0.1995376
154.2268,0.1998782
155.2282,0.199784
156.2292,0.1996203
157.2308,0.1999003
158.2363,0.1991256
159.2385,0.1999455
160.2399,0.1998248
161.2409,0.1997711
162.2421,0.1983573
163.2427,0.1995992
164.2448,0.1997858
165.2455,0.1997468
166.2472,0.1999239
167.2489,0.1997729
168.249,0.199496
169.2506,0.1998217
170.2581,0.1996806
171.2583,0.1996042
172.2587,0.1995399
173.2588,0.1994518
174.2593,0.199668
175.261,0.1998992
176.2623,0.1998333
177.263,0.1994895
178.266,0.1986242
179.2675,0.1998732
