Time,Novelty Score
0.2116834,0.04993008
1.212705,0.0499481
2.213132,0.04992139
3.214676,0.04997507
4.215345,0.04993382
5.216238,0.04946471
6.217609,0.04996835
7.219182,0.04997944
8.219586,0.04991577
9.219723,0.04990828
10.22118,0.0499716
11.22149,0.04991728
12.2221,0.04974402
13.22863,0.04972517
14.22985,0.04993637
15.22999,0.04990613
16.23051,0.04992351
17.23187,0.04996376
18.23288,0.04940012
19.23291,0.04985946
20.23489,0.04997704
21.23598,0.04992342
22.23627,0.04987352
23.24652,0.04987389
24.24842,0.04980261
25.25171,0.04997098
26.25455,0.04998964
27.25749,0.04994642
28.25768,0.04938953
29.25854,0.04991867
30.26064,0.04998787
31.26256,0.04997067
32.26599,0.04992419
33.26629,0.04977683
34.26708,0.04981099
35.26836,0.04992397
36.27007,0.04996522
37.27243,0.04996299
38.27447,0.04997332
39.27713,0.04998787
40.27872,0.04995208
41.28009,0.04984841
42.28103,0.0499275
43.2813,0.04990596
44.2823,0.04994171
45.28316,0.04990378
46.28697,0.0499569
47.2883,0.049941
48.2914,0.04988535
49.29278,0.04994837
50.29456,0.0499194
51.29657,0.04997405
52.29797,0.04994605
53.29958,0.04996436
54.30122,0.04995895
55.30487,0.04997452
56.30688,0.04988316
57.30876,0.04998746
58.30877,0.04989924
59.31026,0.04996757
60.31177,0.04997231
61.31462,0.04945038
62.31583,0.04996131
63.31638,0.0499251
64.31645,0.04989517
65.31825,0.04997968
66.31927,0.04993082
67.3197,0.04987757
68.32049,0.04993331
69.32251,0.04998926
70.32473,0.04991788
71.32648,0.04998158
72.32684,0.04990989
73.32902,0.0499968
74.3323,0.04995482
75.33281,0.04992669
76.33372,0.0499423
77.3353,0.0499758
78.33573,0.04991427
79.33723,0.04996881
80.33743,0.04988914
81.33871,0.0499378
82.34702,0.04981489
83.34786,0.04991635
84.34899,0.04993838
85.35125,0.04999428
86.35327,0.04999498
87.35548,0.04999499
88.35748,0.04998631
89.35957,0.0499694
90.36012,0.04985873
91.36092,0.04992065
92.36457,0.04997586
93.36652,0.04989453
94.36829,0.04983444
95.36903,0.04939623
96.40736,0.03676128
97.40858,0.04993241
98.40872,0.04970762
99.40947,0.1499254
100.4112,0.04997853
101.4136,0.1499977
102.4144,0.04993149
103.4169,0.2499208
104.4169,0.1495049
105.4181,0.2497836
106.4199,0.2998496
107.4212,0.2496635
108.4222,0.2496085
109.4262,0.2496842
110.4287,0.349304
111.4311,0.3997118
112.4342,0.3499176
113.4358,0.3494421
114.4386,0.3498704
115.4394,0.3491364
116.4393,0.3492583
117.4399,0.3492917
118.442,0.3495001
119.4446,0.3494517
120.4454,0.348786
121.4471,0.3491003
122.4491,0.3498664
123.4509,0.3494854
124.4516,0.3494661
125.4535,0.3498653
126.4557,0.3499961
127.4568,0.3495634
128.4587,0.3464019
129.4589,0.3492849
130.4594,0.3493927
131.4595,0.349251
132.4597,0.2994026
133.4612,0.2498058
134.4618,0.2495435
135.4659,0.2498114
136.4673,0.2498046
137.4685,0.2497836
138.4698,0.2497525
139.472,0.24977
140.4819,0.2459981
141.4848,0.2497343
142.4849,0.1992183
143.4865,0.09997117
144.4872,0.09985524
145.4878,0.04993577
146.4897,0.04996385
147.4902,0.04988338
148.4924,0.04997656
149.5025,0.04984657
150.5067,0.1499786
151.508,0.2998694
152.5102,0.2998937
153.5123,0.2499647
154.5125,0.2494525
155.5133,0.2495761
156.5154,0.2499457
157.5156,0.2494097
158.517,0.2498071
159.5177,0.2495985
160.5178,0.2494702
161.518,0.2494734
162.5193,0.2497745
163.5197,0.2495491
164.52,0.3495153
165.52,0.3993588
166.5201,0.3492959
167.5218,0.349846
168.5245,0.3496118
169.525,0.3488503
170.5412,0.3485965
171.5449,0.3499263
172.547,0.349977
173.5558,0.1990396
174.5569,0.1997935
175.5572,0.1996797
176.5584,0.1499053
177.5602,0.1499382
178.5612,0.04995186
179.5611,0.04989953
