Time,X,Z
0.02,25.10959,266.7508
0.04,25.28346,266.4025
0.06,25.32191,266.3254
0.08,25.38739,266.1942
0.09999999,25.54197,265.8846
0.12,25.63128,265.7057
0.14,25.71577,265.5364
0.16,25.81784,265.3613
0.18,25.98098,265.2549
0.2,26.14529,265.1478
0.22,26.30919,265.041
0.24,26.43208,264.9608
0.26,26.64495,264.8221
0.28,26.81752,264.7096
0.3,26.9902,264.6065
0.32,27.18754,264.5829
0.34,27.38449,264.5594
0.36,27.57075,264.5372
0.38,27.7716,264.5133
0.4,27.97313,264.4893
0.42,28.17374,264.4653
0.4400001,28.37521,264.4413
0.4600001,28.56365,264.4234
0.4800001,28.77973,264.4203
0.5000001,28.9743,264.4174
0.52,29.1788,264.4144
0.54,29.34647,264.412
0.56,29.58165,264.4086
0.58,29.77763,264.4057
0.6,29.96422,264.403
0.6199999,30.17825,264.3997
0.6399999,30.36214,264.3954
0.6599999,30.57807,264.3905
0.6799999,30.76886,264.3861
0.6999999,30.97997,264.3813
0.7199998,31.17851,264.3767
0.7399998,31.3691,264.3723
0.7599998,31.56127,264.3679
0.7799998,31.76213,264.3633
0.7999998,31.97523,264.3584
0.8199998,32.16635,264.354
0.8399997,32.37727,264.3492
0.8599997,32.56928,264.3448
0.8799997,32.76335,264.3403
0.8999997,32.96553,264.3356
0.9199997,33.17375,264.3309
0.9399996,33.366,264.3264
0.9599996,33.57817,264.324
0.9799996,33.76752,264.3228
0.9999996,33.89002,264.3221
1.02,34.16809,264.3204
1.04,34.3762,264.3192
1.06,34.5616,264.3181
1.08,34.7778,264.3167
1.1,34.97504,264.3156
1.12,35.15756,264.3167
1.14,35.35015,264.3207
1.159999,35.55936,264.325
1.179999,35.7579,264.329
1.199999,35.95869,264.3332
1.219999,36.17176,264.3375
1.239999,36.3718,264.3416
1.259999,36.57138,264.3457
1.279999,36.7739,264.3507
1.299999,36.93557,264.3557
1.319999,37.14992,264.3625
1.339999,37.35735,264.3689
1.359999,37.55909,264.3752
1.379999,37.76322,264.3816
1.399999,37.96283,264.3879
1.419999,38.16903,264.3943
1.439999,38.36695,264.4001
1.459999,38.57268,264.4049
1.479999,38.76225,264.4092
1.499999,38.97114,264.4141
1.519999,39.15904,264.4022
1.539999,39.30471,264.3543
1.559999,39.43046,264.2605
1.579999,39.5149,264.1359
1.599999,39.57123,263.9649
1.619999,39.59414,263.7467
1.639999,39.58635,263.5342
1.659999,39.55052,263.2703
1.679999,39.47274,262.9188
1.699999,39.34028,262.5103
1.719999,39.34128,262.3206
1.739999,39.35732,262.1037
1.759999,39.36439,262.0081
1.779999,39.3861,261.7146
1.799999,39.39976,261.5299
1.819999,39.41446,261.3312
1.839999,39.42857,261.1404
1.859999,39.44374,260.9353
1.879999,39.44875,260.7415
1.899999,39.45026,260.5453
1.919999,39.4518,260.3452
1.939999,39.45325,260.1567
1.959999,39.45466,259.9737
1.979999,39.45631,259.7604
1.999999,39.45779,259.5677
2.019999,39.45933,259.3676
2.039999,39.45992,259.1767
2.059999,39.45844,259.0446
2.079999,39.45554,258.7858
