Time,X,Z
0.02,51.57,22.2
0.04,51.57,22.2
0.06,51.73508,22.31292
0.08,51.73508,22.31292
0.09999999,51.73508,22.31292
0.12,52.19423,22.8938
0.14,52.19423,22.8938
0.16,52.29968,23.2049
0.18,52.29968,23.2049
0.2,52.42765,23.58243
0.22,52.42765,23.58243
0.24,52.45808,23.87477
0.26,52.48399,24.19917
0.28,52.50405,24.45027
0.3,52.52143,24.66785
0.32,52.53695,24.86213
0.34,52.54898,25.01272
0.36,52.56353,25.19484
0.38,52.56741,25.38359
0.4,52.56741,25.38359
0.42,52.56741,25.38359
0.4400001,52.55899,26.00722
0.4600001,52.55727,26.13451
0.4800001,52.55291,26.45665
0.5000001,52.55022,26.65638
0.52,52.54809,26.81403
0.54,52.54511,27.03473
0.56,52.54366,27.21414
0.58,52.54224,27.46322
0.6,52.54123,27.64188
0.6199999,52.54016,27.82957
0.6399999,52.53941,27.96356
0.6599999,52.53856,28.1124
0.6799999,52.53676,28.42993
0.6999999,52.53548,28.65517
0.7199998,52.53428,28.86739
0.7399998,52.53728,29.0574
0.7599998,52.53936,29.14181
0.7799998,52.54684,29.44442
0.7999998,52.55209,29.65726
0.8199998,52.55713,29.86115
0.8399997,52.55951,29.95757
0.8599997,52.56622,30.22928
0.8799997,52.57188,30.45846
0.8999997,52.57655,30.64752
0.9199997,52.57815,30.86367
0.9399996,52.57709,31.05145
0.9599996,52.57593,31.25667
0.9799996,52.57516,31.39256
0.9999996,52.57433,31.53944
1.02,52.57251,31.86021
1.04,52.57138,32.05839
1.06,52.57027,32.25482
1.08,52.56912,32.45775
1.1,52.5652,32.66512
1.12,52.55952,32.84345
1.14,52.55273,33.0566
1.159999,52.54639,33.25542
1.179999,52.5402,33.44991
1.199999,52.53345,33.6618
1.219999,52.52785,33.8378
1.239999,52.52138,34.04083
1.259999,52.51451,34.25668
1.279999,52.51088,34.46327
1.299999,52.51257,34.60519
1.319999,52.51557,34.85606
1.339999,52.51789,35.05035
1.359999,52.52021,35.2442
1.379999,52.52263,35.44633
1.399999,52.52514,35.65588
1.419999,52.52748,35.8517
1.439999,52.53001,36.06369
1.459999,52.53089,36.13667
1.479999,52.54123,36.46214
1.499999,52.54895,36.66049
1.519999,52.5562,36.84647
1.539999,52.56421,37.05212
1.559999,52.57246,37.26423
1.579999,52.57949,37.44464
1.599999,52.58713,37.64085
1.619999,52.59232,37.77405
1.639999,52.60204,38.04676
1.659999,52.59948,38.23015
1.679999,52.59633,38.45506
1.699999,52.59365,38.64606
1.719999,52.59084,38.84687
1.739999,52.59568,39.05638
1.759999,52.60844,39.15197
1.779999,52.67707,39.39896
1.799999,52.76394,39.57751
1.819999,52.83329,39.6839
1.839999,53.01128,39.889
1.859999,53.16359,40.01325
1.879999,53.38269,40.13171
1.899999,53.60077,40.22134
1.919999,53.83697,40.29667
1.939999,54.02304,40.34526
1.959999,54.25696,40.54399
1.979999,54.41702,40.63511
1.999999,54.61886,40.71606
2.019999,54.80749,40.79173
2.039999,54.98172,40.86161
2.059999,55.10051,40.90925
2.079999,55.35735,41.01146
2.099999,55.53749,41.07851
2.119999,55.73736,41.1529
2.139999,55.8169,41.18251
2.159999,56.10869,41.29111
2.179999,56.28157,41.35546
2.199999,56.47881,41.42887
2.219999,56.65833,41.51896
2.239999,56.82365,41.61474
2.259999,57.00658,41.72072
2.279999,57.1658,41.81298
2.299999,57.35194,41.92082
2.319999,57.50955,42.01214
2.339998,57.69588,42.12009
2.359998,57.83112,42.19845
2.379998,58.0404,42.34069
2.399998,58.18899,42.443
2.419998,58.36001,42.56075
2.439998,58.53204,42.6792
2.459998,58.68884,42.78715
2.479998,58.85902,42.90433
2.499998,59.00994,43.00824
2.519998,59.18427,43.11069
2.539998,59.36369,43.21396
2.559998,59.53003,43.30969
2.579998,59.7115,43.41414
2.599998,59.89061,43.51723
2.619998,60.06997,43.6198
2.639998,60.2404,43.68653
2.659998,60.42141,43.7574
2.679998,60.60813,43.83051
2.699998,60.80024,43.90572
2.719998,60.99843,43.98332
2.739998,61.16694,44.0493
2.759998,61.35801,44.12895
2.779998,61.53364,44.20277
2.799998,61.72627,44.28375
2.819998,61.81655,44.3217
2.839998,62.10162,44.44153
2.859998,62.29027,44.52083
2.879998,62.46446,44.59406
2.899998,62.64255,44.69159
2.919998,62.81991,44.79943
2.939998,62.97282,44.8924
2.959998,63.1482,44.99904
2.979998,63.32505,45.10657
2.999998,63.50061,45.21332
3.019998,63.66007,45.31028
3.039998,63.83371,45.4172
3.059998,64.00399,45.53004
3.079998,64.1602,45.63357
3.099998,64.33353,45.74842
3.119998,64.43915,45.81842
3.139998,64.67052,45.97175
3.159998,64.84503,46.08702
3.179998,65.0132,46.14658
3.199998,65.21553,46.21824
3.219998,65.4085,46.28659
3.239998,65.57887,46.34694
3.259998,65.77049,46.41481
3.279998,65.95675,46.4777
3.299998,66.16023,46.54285
3.319998,66.35301,46.60458
3.339998,66.54983,46.66759
3.359998,66.71903,46.72178
3.379997,66.9162,46.7849
3.399997,67.12008,46.85149
3.419997,67.27613,46.93837
3.439997,67.46982,47.0462
3.459997,67.62527,47.13275
3.479997,67.80164,47.23093
3.499997,67.98217,47.33144
3.519997,68.15028,47.42503
3.539997,68.33141,47.52586
3.559997,68.50637,47.62812
3.579997,68.59142,47.67877
3.599997,68.85096,47.83335
3.619997,69.0337,47.9422
3.639997,69.18475,48.03216
3.659997,69.35966,48.13634
3.679997,69.54846,48.22099
3.699997,69.74278,48.28275
3.719997,69.91787,48.33839
