Time,X,Z
0.02,51.57,22.2
0.04,51.57,22.2
0.06,51.57,22.2
0.08,51.57,22.2
0.09999999,51.72961,22.20486
0.12,51.93862,22.21123
0.14,52.13671,22.21726
0.16,52.33998,22.22345
0.18,52.54301,22.24543
0.2,52.71037,22.32221
0.22,52.90797,22.41288
0.24,53.08902,22.49595
0.26,53.26737,22.57778
0.28,53.44895,22.66109
0.3,53.54809,22.7075
0.32,53.783,22.84408
0.34,53.96119,22.94767
0.36,54.13519,23.04883
0.38,54.30697,23.1487
0.4,54.48216,23.25056
0.42,54.67937,23.33068
0.4400001,54.8544,23.38733
0.4600001,55.05471,23.45217
0.4800001,55.24762,23.51462
0.5000001,55.42539,23.57216
0.52,55.61656,23.63464
0.54,55.81016,23.70126
0.56,56.00611,23.76869
0.58,56.1791,23.82822
0.6,56.30919,23.87298
0.6199999,56.56146,23.95979
0.6399999,56.76155,24.02865
0.6599999,56.92484,24.11356
0.6799999,57.10088,24.22125
0.6999999,57.28316,24.33277
0.7199998,57.44424,24.43131
0.7399998,57.62407,24.54133
0.7599998,57.7884,24.64186
0.7799998,57.95856,24.74596
0.7999998,58.12632,24.85259
0.8199998,58.29234,24.96654
0.8399997,58.44734,25.07293
0.8599997,58.62476,25.19471
0.8799997,58.77806,25.29993
0.8999997,58.90643,25.38805
0.9199997,59.11247,25.52947
0.9399996,59.29763,25.62596
0.9599996,59.4659,25.70104
0.9799996,59.65123,25.78374
0.9999996,59.83974,25.86785
1.02,60.00718,25.94256
1.04,60.20005,26.02862
1.06,60.39006,26.10313
1.08,60.58311,26.17699
1.1,60.7504,26.24099
1.12,60.93905,26.31317
1.14,61.13391,26.38773
1.159999,61.3341,26.46432
1.179999,61.50589,26.54098
1.199999,61.66748,26.62715
1.219999,61.86366,26.73177
1.239999,62.04608,26.82905
1.259999,62.20981,26.91636
1.279999,62.3905,27.01272
1.299999,62.57512,27.11117
1.319999,62.73252,27.19511
1.339999,62.90874,27.30866
1.359999,62.99129,27.36309
1.379999,63.25235,27.53525
1.399999,63.4017,27.63373
1.419999,63.57146,27.74568
1.439999,63.74158,27.85786
1.459999,63.91111,27.96965
1.479999,64.06924,28.07001
1.499999,64.25984,28.18803
1.519999,64.40865,28.28017
1.539999,64.58404,28.38877
1.559999,64.75869,28.49691
1.579999,64.91778,28.59542
1.599999,65.1112,28.69155
1.619999,65.30254,28.76821
1.639999,65.4691,28.83495
1.659999,65.58416,28.88106
1.679999,65.86242,28.99255
1.699999,66.02711,29.05853
1.719999,66.21671,29.13184
1.739999,66.40888,29.20491
1.759999,66.6003,29.2777
1.779999,66.76788,29.34142
1.799999,66.97084,29.41859
1.819999,67.15689,29.48934
1.839999,67.35595,29.56503
1.859999,67.51951,29.65093
1.879999,67.68882,29.74728
1.899999,67.88007,29.85611
1.919999,68.03288,29.94306
1.939999,68.21072,30.04426
1.959999,68.34425,30.12024
1.979999,68.56528,30.24601
1.999999,68.72454,30.33922
2.019999,68.9025,30.45151
2.039999,69.07921,30.56301
2.059999,69.23396,30.66066
2.079999,69.41184,30.7729
2.099999,69.59369,30.88764
2.119999,69.76514,30.98583
2.139999,69.94053,31.04579
2.159999,70.12214,31.10788
2.179999,70.32139,31.17601
2.199999,70.51546,31.24236
2.219999,70.69201,31.30272
2.239999,70.88849,31.36827
2.259999,71.08131,31.43174
2.279999,71.27015,31.4939
2.299999,71.46733,31.5588
2.319999,71.64323,31.61669
2.339998,71.83932,31.68124
2.359998,72.02892,31.75013
2.379998,72.21011,31.85404
2.399998,72.36689,31.94395
2.419998,72.47522,32.00607
2.439998,72.73207,32.15337
2.459998,72.88799,32.24278
2.479998,73.06393,32.34368
2.499998,73.24116,32.44531
2.519998,73.41654,32.55162
2.539998,73.57688,32.6496
2.559998,73.75182,32.7565
2.579998,73.9228,32.86099
2.599998,74.09866,32.96845
2.619998,74.27039,33.07339
2.639998,74.44138,33.15071
2.659998,74.63719,33.21732
2.679998,74.8365,33.28511
2.699998,75.00605,33.34278
2.719998,75.15955,33.395
2.739998,75.38176,33.47058
2.759998,75.57645,33.54144
2.779998,75.76682,33.61103
2.799998,75.95992,33.68163
2.819998,76.15211,33.75189
2.839998,76.3197,33.81316
2.859998,76.51851,33.88583
2.879998,76.69538,33.96917
2.899998,76.87141,34.07653
2.919998,77.0473,34.18381
2.939998,77.22249,34.29065
2.959998,77.37934,34.38632
2.979998,77.55649,34.49437
2.999998,77.73025,34.60035
3.019998,77.8866,34.6959
3.039998,78.05544,34.80208
3.059998,78.23664,34.91957
3.079998,78.40515,35.03222
3.099998,78.5733,35.14795
3.119998,78.72087,35.25236
3.139998,78.88887,35.3745
3.159998,79.05927,35.49869
3.179998,79.14098,35.55751
3.199998,79.36987,35.72439
3.219998,79.53806,35.84594
3.239998,79.71104,35.95911
3.259998,79.88277,36.07145
3.279998,80.05521,36.16862
3.299998,80.22501,36.23878
3.319998,80.41494,36.31726
3.339998,80.60055,36.39396
3.359998,80.79097,36.47264
3.379997,80.96085,36.54284
3.399997,81.14622,36.61592
3.419997,81.33906,36.68755
3.439997,81.52826,36.75782
3.459997,81.71792,36.82826
3.479997,81.86777,36.88392
3.499997,82.10456,36.97187
3.519997,82.27202,37.03407
3.539997,82.45668,37.1202
3.559997,82.63676,37.22126
3.579997,82.80194,37.31395
3.599997,82.98112,37.4145
3.619997,83.15662,37.51299
3.639997,83.33224,37.61154
3.659997,83.5172,37.71534
3.679997,83.67384,37.80455
3.699997,83.86019,37.92086
3.719997,84.0136,38.01661
