X,Z,Visits
0,0,0
0,50,0
0,100,0
0,150,0
0,200,0
0,250,0
0,300,0
50,0,1
50,50,0
50,100,2
50,150,1
50,200,0
50,250,0
50,300,0
100,0,1
100,50,6
100,100,4
100,150,1
100,200,0
100,250,0
100,300,0
150,0,0
150,50,6
150,100,4
150,150,3
150,200,4
150,250,1
150,300,0
200,0,0
200,50,1
200,100,0
200,150,0
200,200,3
200,250,0
200,300,0
250,0,0
250,50,1
250,100,1
250,150,2
250,200,4
250,250,1
250,300,0
300,0,0
300,50,0
300,100,0
300,150,0
300,200,1
300,250,2
300,300,1
Entropy: 0.7285481
