Time,Novelty Score
1.000887,0.6
2.00908,0.2992394
3.009883,0.2994297
4.012293,0.2998007
5.012517,0.2991192
6.013144,0.2992498
7.0151,0.2965265
8.015454,0.299177
9.017094,0.2996064
10.01968,0.2998796
11.02064,0.2995191
12.02264,0.2997345
13.02553,0.2992294
14.02617,0.2989305
15.02866,0.2990989
16.03059,0.2995422
17.04149,0.299787
18.04586,0.2999436
19.05085,0.2986631
20.05297,0.2997193
21.05319,0.2992462
22.05515,0.2976632
23.05589,0.2994038
24.05844,0.2996689
25.05961,0.2996499
26.06135,0.2998207
27.06325,0.2995294
28.06695,0.2997467
29.0676,0.2995143
30.06833,0.2994902
31.07006,0.2996852
32.07103,0.2994184
33.07203,0.2994985
34.07367,0.2997401
35.07498,0.2996596
36.07733,0.2999612
37.07886,0.299486
38.07889,0.29929
39.08067,0.2997315
40.0889,0.2994135
41.0895,0.2991223
42.09072,0.2995775
43.09098,0.2992267
44.09204,0.2995148
45.09451,0.299676
46.0955,0.2995313
47.09846,0.2998963
48.10011,0.2997235
49.10126,0.2995203
50.10769,0.2989803
51.10977,0.2995023
52.11025,0.2991827
53.1111,0.2990052
54.1112,0.2987607
55.11123,0.2990038
56.11195,0.2991044
57.11607,0.2982634
58.11829,0.2999546
59.12417,0.2987459
60.12463,0.2987477
61.12601,0.2990477
62.12733,0.2997083
63.12785,0.2994567
64.12955,0.2992457
65.13118,0.2997873
66.13134,0.2993591
67.13394,0.2998281
68.13412,0.2991457
69.13473,0.2995168
70.13642,0.1998351
71.13683,0.1996175
72.13985,0.1999651
73.14129,0.09992681
74.14453,0.09990708
75.14562,0.09971882
76.14751,0.04997621
77.14774,0.0499018
78.14869,0.04993268
79.14964,0.04993907
80.1519,0.049959
81.15336,0.04991887
82.15431,0.04993522
83.15624,0.04996744
84.15784,0.0499397
85.15907,0.04992282
86.15949,0.04989117
87.16086,0.04976282
88.16487,0.04997388
89.16587,0.0495214
90.16592,0.1497129
91.16593,0.09953871
92.16891,0.09999739
93.16895,0.2997363
94.16913,0.199466
95.16915,0.3994426
96.16936,0.2992724
97.1694,0.2992392
98.17175,0.2999123
99.17215,0.2990099
100.1742,0.2998508
101.177,0.2999241
102.1771,0.2991457
103.1797,0.2999343
104.1824,0.2999899
105.1851,0.2995339
106.186,0.2986737
107.188,0.2997907
108.1905,0.2998654
109.1931,0.2974959
110.1944,0.2996962
111.1954,0.299554
112.1958,0.2993256
113.1973,0.2994272
114.2015,0.2980789
115.2029,0.2994508
116.2053,0.2994665
117.2079,0.2992421
118.21,0.2995277
119.2112,0.2992494
120.2145,0.2999425
121.2163,0.299766
122.2199,0.2999502
123.2204,0.2994101
124.222,0.299797
125.2256,0.2998895
126.2257,0.29851
127.2261,0.2986262
128.2275,0.2996292
129.2291,0.2995888
130.2295,0.2993571
131.2324,0.299962
132.2333,0.2995344
133.2355,0.2998604
134.2431,0.29909
135.2468,0.2997628
136.2472,0.2993738
137.2479,0.2994585
138.2495,0.2997108
139.2514,0.2998088
140.2515,0.2992116
141.2528,0.2995608
142.2551,0.2999307
143.2559,0.2995676
144.2572,0.2996356
145.2583,0.2993407
146.259,0.2991366
147.2609,0.2999094
148.2641,0.2997236
149.2646,0.2988461
150.2663,0.299141
151.2681,0.2997991
152.2694,0.29969
153.2708,0.2996846
154.2733,0.2997006
155.2749,0.299727
156.2766,0.2997156
157.2775,0.2994518
158.2783,0.2994345
159.2785,0.299004
160.2793,0.2995153
161.2796,0.2994175
162.2803,0.2995014
163.2846,0.2999716
164.2858,0.2990264
165.2859,0.2987105
166.2872,0.2997051
167.2878,0.2994005
168.2885,0.2993658
169.2902,0.2997834
170.2934,0.2999662
171.294,0.2994687
172.2966,0.2999245
173.2982,0.299564
174.3006,0.2998595
175.3008,0.2989449
176.3049,0.2998939
177.307,0.2990994
178.3072,0.2993201
179.3076,0.2994285
