Time,Novelty Score
0.7223127,0.2495949
1.725442,0.2499223
2.726178,0.2492977
3.726706,0.2497067
4.72809,0.2499074
5.728262,0.2494605
6.729845,0.3498123
7.731537,0.2997992
8.73198,0.2994189
9.735146,0.2999958
10.73621,0.299653
11.73789,0.2997627
12.73869,0.2995406
13.74144,0.2998174
14.7453,0.2999462
15.74576,0.2989145
16.74827,0.2994616
17.74891,0.2995445
18.75012,0.2997266
19.75153,0.2997424
20.75264,0.2996951
21.75548,0.2999842
22.75728,0.2999227
23.75855,0.2996409
24.76423,0.2981664
25.7646,0.2990346
26.76574,0.2992195
27.76755,0.2999279
28.76866,0.2994806
29.77052,0.2991214
30.77318,0.299958
31.77336,0.2992305
32.77513,0.2497284
33.77721,0.1498917
34.77828,0.09991566
35.78017,0.09991701
36.78064,0.09976629
37.79194,0.04993599
38.7927,0.04991445
39.7935,0.04990244
40.79478,0.04996993
41.7957,0.04995289
42.79737,0.04993901
43.79974,0.04998805
44.80243,0.04999474
45.80984,0.04971306
46.81108,0.04996849
47.81198,0.04994801
48.81223,0.04991626
49.81275,0.04993108
50.82307,0.04993897
51.82521,0.04992647
52.8264,0.04984179
53.82725,0.04981257
54.82735,0.04978506
55.82879,0.04993468
56.82912,0.0499214
57.83105,0.04998365
58.84171,0.04993859
59.84176,0.04988188
60.84219,0.04992454
61.84336,0.0499336
62.84706,0.04994769
63.85174,0.04999007
64.85213,0.04988289
65.85214,0.04986598
66.85381,0.04993571
67.85551,0.04999399
68.85632,0.04981587
69.85681,0.0499198
70.85943,0.04996942
71.86176,0.04999822
72.86498,0.04997981
73.86597,0.04987421
74.86603,0.04982408
75.86687,0.0499509
76.86695,0.04980386
77.86892,0.04999685
78.87058,0.04998668
79.87143,0.04993975
80.87312,0.0499947
81.87476,0.04997368
82.87587,0.04995976
83.87606,0.04991587
84.88406,0.04982045
85.88628,0.04993265
86.8864,0.04982902
87.88708,0.04994115
88.88875,0.04998686
89.88898,0.04991809
90.89137,0.04998378
91.89292,0.04998074
92.89294,0.04990207
93.89405,0.04995883
94.8958,0.04998587
95.89757,0.0499492
96.89819,0.04988459
97.90319,0.04962773
98.90784,0.04999904
99.90971,0.04995591
100.9105,0.04990661
101.9111,0.04989177
102.9122,0.0498484
103.9141,0.04999516
104.9155,0.0499713
105.9157,0.04991472
106.9166,0.04990443
107.9185,0.0499604
108.9186,0.04987927
109.9192,0.04989994
110.9298,0.04994549
111.9305,0.04992649
112.9309,0.04991532
113.9327,0.04997546
114.933,0.04990134
115.9344,0.04994887
116.9343,0.04989524
117.9354,0.04995101
118.9424,0.04976524
119.9453,0.04995358
120.948,0.04990678
121.9489,0.04991655
122.9496,0.04990805
123.9511,0.0499283
124.9516,0.0499315
125.9518,0.04991084
126.9533,0.04996078
127.955,0.04998956
128.9559,0.04914295
129.9565,0.04994121
130.9579,0.04997787
131.9598,0.04995493
132.9608,0.04995636
133.961,0.0499207
134.9616,0.04993707
135.9627,0.04995607
136.9691,0.04970021
137.9697,0.04993673
138.9705,0.04995266
139.9705,0.04991475
140.9708,0.04993262
141.9712,0.0499269
142.9719,0.04992096
143.9721,0.04990662
144.9834,0.04996455
145.9858,0.04992045
146.9865,0.04983948
147.9869,0.04981999
148.9868,0.04980287
149.9886,0.04998432
150.99,0.04998459
151.9919,0.04998284
153.0022,0.04991586
154.0055,0.04995951
155.0073,0.04998395
156.0081,0.04994499
157.0087,0.04993941
158.0095,0.049942
159.0103,0.1499147
160.0106,0.09979744
161.0105,0.2997634
162.0118,0.3997679
163.0138,0.2999293
164.0145,0.2995229
165.0166,0.299991
166.0177,0.2967712
167.0179,0.2994691
168.0182,0.2995573
169.0195,0.2998429
170.0203,0.2996247
171.0208,0.2995674
172.0218,0.2997803
173.0226,0.2996663
174.0228,0.2994566
175.0234,0.2496325
176.0255,0.24967
177.0265,0.2493483
178.028,0.1999643
179.0288,0.1498434
