Time,Novelty Score
0.6632945,0.2994348
1.665941,0.2995733
2.666577,0.2491304
3.668292,0.2497846
4.668525,0.2495462
5.669835,0.4498044
6.682023,0.3498552
7.684116,0.3495378
8.686523,0.3494986
9.688339,0.3499149
10.68976,0.3497474
11.69076,0.3496358
12.69127,0.3494772
13.69315,0.3498984
14.69494,0.3499275
15.69693,0.3499819
16.69789,0.3496626
17.69876,0.3496018
18.70074,0.3496165
19.70287,0.3497561
20.70479,0.3491384
21.70511,0.3485953
22.70719,0.3497806
23.70839,0.3494524
24.71794,0.3489904
25.71827,0.3490344
26.71865,0.3491912
27.72075,0.2998332
28.72106,0.2496071
29.72154,0.2496675
30.72439,0.249754
31.72527,0.2493404
32.7361,0.2498208
33.73719,0.1998256
34.73788,0.1997341
35.73958,0.1999027
36.74145,0.1999645
37.74177,0.1996676
38.74448,0.1998617
39.74515,0.1994707
40.74749,0.0998655
41.74804,0.04992862
42.74815,0.04991147
43.74841,0.04991869
44.7487,0.04992006
45.75019,0.04993753
46.75108,0.04990137
47.75304,0.04995399
48.75528,0.0494146
49.75568,0.04992954
50.7562,0.3499264
51.75637,0.1996627
52.75716,0.1997532
53.75766,0.1996743
54.75932,0.1999454
55.75946,0.199643
56.76039,0.1998363
57.76157,0.1998595
58.764,0.1997774
59.76521,0.1995237
60.76702,0.1999649
61.76857,0.1999502
62.76992,0.1999016
63.76999,0.1995884
64.77972,0.1497271
65.78097,0.04996595
66.78345,0.04996336
67.78442,0.0498906
68.78564,0.04997222
69.78654,0.04995245
70.78717,0.0499377
71.78866,0.04998566
72.78928,0.04983023
73.79004,0.0499391
74.7905,0.04992909
75.79132,0.04993901
76.79176,0.04992392
77.79359,0.04999534
78.79411,0.04993055
79.79424,0.0499129
80.79539,0.04994402
81.79551,0.04991043
82.79704,0.04998569
83.79879,0.04995781
84.79982,0.04995694
85.80077,0.04996098
86.80379,0.04997616
87.80472,0.04987564
88.80799,0.04997283
89.8091,0.04995604
90.81068,0.04997797
91.81076,0.0499057
92.81223,0.04996726
93.8126,0.04991648
94.81391,0.04996781
95.81583,0.04999037
96.81586,0.04989641
97.81622,0.2499171
98.81747,0.249897
99.81802,0.1996911
100.8181,0.1996115
101.819,0.2998063
102.8191,0.2495458
103.821,0.2499855
104.8209,0.3471077
105.8212,0.2995039
106.8245,0.2999861
107.825,0.299094
108.8263,0.299821
109.8283,0.2999968
110.8289,0.3995838
111.8302,0.3498539
112.8328,0.3496805
113.833,0.3494652
114.8334,0.3495167
115.8457,0.3498532
116.8466,0.3488304
117.8481,0.3495511
118.8485,0.3492653
119.8489,0.3492677
120.8513,0.3499064
121.8536,0.349921
122.8554,0.3497726
123.8564,0.3494834
124.8587,0.3499642
125.8592,0.3491916
126.8608,0.2997222
127.865,0.2499773
128.8709,0.3484956
129.8711,0.2994916
130.8715,0.2996252
131.872,0.2996953
132.8721,0.2496133
133.8725,0.3494767
134.8737,0.2997467
135.8752,0.2998606
136.8768,0.2968904
137.877,0.2495648
138.8772,0.2495621
139.8786,0.2497288
140.8802,0.2499275
141.8803,0.2495711
142.8811,0.2495437
143.8811,0.2493661
144.887,0.2485628
145.8881,0.2494079
146.8882,0.2495779
147.8898,0.2499495
148.8904,0.2497012
149.8907,0.1997143
150.8919,0.199888
151.8931,0.1998584
152.9017,0.1993752
153.9019,0.1995479
154.9033,0.1996048
155.9042,0.1994758
156.9054,0.1995117
157.9071,0.1999369
158.9075,0.2996835
159.9088,0.2497713
160.909,0.2471278
161.9091,0.2494877
162.9098,0.249707
163.9099,0.2494803
164.9116,0.2499976
165.9118,0.249363
166.9129,0.2498293
167.9135,0.2493944
168.9139,0.3495503
169.9142,0.3993993
170.9146,0.349427
171.9159,0.3497852
172.9168,0.349725
173.9175,0.3495727
174.9179,0.3494992
175.9191,0.3496127
176.9199,0.3496091
177.9207,0.3496808
178.9218,0.3496346
179.9226,0.3495553
