X,Z,Visits
0,0,0
0,50,3
0,100,3
0,150,1
0,200,0
0,250,0
0,300,0
50,0,2
50,50,3
50,100,1
50,150,0
50,200,0
50,250,0
50,300,0
100,0,1
100,50,0
100,100,1
100,150,0
100,200,0
100,250,0
100,300,0
150,0,0
150,50,0
150,100,1
150,150,1
150,200,1
150,250,1
150,300,1
200,0,0
200,50,0
200,100,0
200,150,0
200,200,0
200,250,2
200,300,2
250,0,0
250,50,0
250,100,1
250,150,1
250,200,1
250,250,3
250,300,3
300,0,0
300,50,0
300,100,1
300,150,0
300,200,1
300,250,1
300,300,1
Entropy: 0.845528
