Time,Novelty Score
0.3341636,0.09988399
1.337099,0.09999881
2.337691,0.09984685
3.339169,0.09993858
4.340238,0.09989374
5.341125,0.09987552
6.352046,0.09984107
7.352601,0.09979856
8.35269,0.09975337
9.356948,0.09979253
10.35758,0.09979095
11.35759,0.3997972
12.35868,0.2497591
13.3597,0.2497536
14.36041,0.3496651
15.36173,0.2997898
16.36516,0.2999054
17.3663,0.3989858
18.36666,0.3487627
19.36776,0.2997868
20.36916,0.2998233
21.3699,0.299639
22.37038,0.2995586
23.37195,0.249917
24.37352,0.2498718
25.37356,0.0998053
26.37419,0.09986947
27.37466,0.09983944
28.37583,0.09991484
29.37769,0.09998151
30.37782,0.09980846
31.38606,0.09954123
32.38685,0.09970062
33.3883,0.09993204
34.38969,0.09992252
35.38998,0.09981369
36.39194,0.1999926
37.39298,0.34985
38.39303,0.2494971
39.39895,0.3485301
40.40132,0.2998626
41.40244,0.2997104
42.40591,0.2999026
43.40706,0.2991881
44.40742,0.3994778
45.40823,0.3495265
46.40953,0.3495689
47.40961,0.3491623
48.41098,0.3494883
49.41148,0.3495649
50.41282,0.2998365
51.41443,0.2999398
52.42491,0.2997345
53.42683,0.3995044
54.42864,0.3499048
55.42951,0.3495437
56.42965,0.3493004
57.43063,0.3496013
58.43086,0.3493291
59.43196,0.3490468
60.43297,0.3496611
61.43491,0.3499753
62.43582,0.3496454
63.43683,0.3496513
64.43826,0.3498801
65.4399,0.2999581
66.44017,0.2994724
67.45144,0.2996168
68.45361,0.3999917
69.45502,0.3497452
70.457,0.3499025
71.46152,0.349524
72.46236,0.3495568
73.46321,0.3496132
74.46638,0.3498681
75.47731,0.3496749
76.47761,0.3493888
77.47791,0.3494039
78.47968,0.299969
79.48066,0.2995015
80.48083,0.2994799
81.48265,0.2999022
82.48307,0.2994658
83.48434,0.2968152
84.48719,0.2997646
85.48741,0.2994266
86.48901,0.2998703
87.48907,0.249474
88.49014,0.1997903
89.49199,0.1499843
90.49335,0.09992997
91.5018,0.09966559
92.50544,0.09997793
93.50733,0.09978455
94.5081,0.09988724
95.50835,0.09982356
96.5093,0.09989744
97.51092,0.09996334
98.51242,0.04997674
99.519,0.04973535
100.5207,0.04997421
101.5229,0.049955
102.5261,0.04998121
103.5268,0.1498492
104.5273,0.09984215
105.5273,0.0998054
106.5284,0.09989545
107.5301,0.09995492
108.5309,0.04994531
109.5328,0.0499972
110.5353,0.1499966
111.5361,0.0998001
112.5433,0.09946501
113.5434,0.09972518
114.5466,0.09985054
115.5478,0.09990729
116.5491,0.09993149
117.5507,0.09994707
118.5517,0.09989516
119.552,0.09982584
120.5552,0.09899274
121.5563,0.04996065
122.5564,0.04990645
123.5576,0.04995644
124.5584,0.04993889
125.5588,0.14992
126.5605,0.04997754
127.5648,0.1493476
128.5673,0.09987499
129.5689,0.09992516
130.5699,0.09989826
131.5715,0.04998894
132.5728,0.04997639
133.5748,0.04999951
134.5759,0.04995793
135.5772,0.04997263
136.5845,0.04978374
137.5864,0.04992452
138.589,0.04998605
139.5893,0.04991233
140.59,0.04990579
141.5916,0.04996767
142.5932,0.04996817
143.5937,0.04990078
144.5953,0.04996374
145.5973,0.04998668
146.598,0.04992893
147.5998,0.04997914
148.6005,0.0499262
149.6017,0.1499415
150.6029,0.09982716
151.6058,0.09992894
152.6077,0.09995692
153.6088,0.0499641
154.6109,0.04998525
155.6121,0.04994478
156.6147,0.149978
157.6183,0.09889686
158.6196,0.09984386
159.6205,0.09980315
160.6215,0.09989154
161.6226,0.09989834
162.6235,0.09986894
163.6268,0.0999203
164.6285,0.09995531
165.6298,0.09896949
166.6312,0.09991298
167.6334,0.09998935
168.6337,0.09980532
169.6356,0.0999631
170.6377,0.09997833
171.6379,0.09979352
172.6393,0.199937
173.641,0.1499687
174.6411,0.1497289
175.6427,0.2498274
176.6461,0.2999832
177.6475,0.2498696
178.6531,0.2484755
179.6546,0.2495879
