Time,X,Z
0.02,51.35009,227.117
0.04,51.21946,227.3261
0.06,51.05877,227.5833
0.08,50.97901,227.711
0.09999999,50.83294,227.9449
0.12,50.72954,228.1104
0.14,50.61662,228.2912
0.16,50.51559,228.4529
0.18,50.41894,228.6077
0.2,50.28938,228.7945
0.22,50.1665,228.9392
0.24,50.04031,229.0877
0.26,49.9008,229.2519
0.28,49.76965,229.4063
0.3,49.64049,229.5583
0.32,49.52367,229.6958
0.34,49.45451,229.7773
0.36,49.25558,230.0114
0.38,49.12938,230.16
0.4,48.99166,230.3137
0.42,48.86755,230.4512
0.4400001,48.72644,230.6075
0.4600001,48.59929,230.7484
0.4800001,48.47389,230.8873
0.5000001,48.33094,231.0456
0.52,48.19682,231.1942
0.54,48.05611,231.3501
0.56,47.92804,231.492
0.58,47.82861,231.6559
0.6,47.73,231.8498
0.6199999,47.64559,232.0158
0.6399999,47.58783,232.1294
0.6599999,47.45628,232.388
0.6799999,47.37135,232.5551
0.6999999,47.28072,232.7333
0.7199998,47.18618,232.9192
0.7399998,47.12728,233.0965
0.7599998,47.09838,233.3061
0.7799998,47.07251,233.4939
0.7999998,47.04595,233.6866
0.8199998,47.01674,233.8985
0.8399997,46.99073,234.0872
0.8599997,46.96234,234.2932
0.8799997,46.93677,234.4787
0.8999997,46.91512,234.686
0.9199997,46.91064,234.8842
0.9399996,46.90662,235.0612
0.9599996,46.90152,235.2868
0.9799996,46.8968,235.4951
0.9999996,46.89252,235.6841
1.02,46.88794,235.8863
1.04,46.88355,236.0799
1.06,46.87868,236.2951
1.08,46.87437,236.4899
1.1,46.87241,236.5782
1.12,46.86539,236.8948
1.14,46.86138,237.0757
1.159999,46.85659,237.2918
1.179999,46.85229,237.4855
1.199999,46.84787,237.685
1.219999,46.84346,237.8842
1.239999,46.83879,238.0948
1.259999,46.83457,238.285
1.279999,46.83004,238.4896
1.299999,46.82551,238.6938
1.319999,46.82147,238.876
1.339999,46.8167,239.0913
1.359999,46.81217,239.2954
1.379999,46.80814,239.4775
1.399999,46.80595,239.6129
1.419999,46.80578,239.8732
1.439999,46.80563,240.094
1.459999,46.8055,240.2829
1.479999,46.80536,240.4943
1.499999,46.80524,240.6762
1.519999,46.8051,240.8842
1.539999,46.80496,241.091
1.559999,46.80654,241.272
1.579999,46.8131,241.4818
1.599999,46.81971,241.6934
1.619999,46.82547,241.8778
1.639999,46.83193,242.0845
1.659999,46.83765,242.2674
1.679999,46.84454,242.4878
1.699999,46.84888,242.6267
1.719999,46.85707,242.887
1.739999,46.86397,243.0945
1.759999,46.87011,243.2794
1.779999,46.87658,243.474
1.799999,46.88355,243.6839
1.819999,46.88978,243.8715
1.839999,46.89678,244.0822
1.859999,46.90321,244.2759
1.879999,46.91008,244.4828
1.899999,46.91325,244.6913
1.919999,46.91596,244.877
1.939999,46.91901,245.0859
1.959999,46.92182,245.2777
1.979999,46.92473,245.4768
1.999999,46.92746,245.6637
2.019999,46.93064,245.8813
2.039999,46.93373,246.0922
2.059999,46.93291,246.281
2.079999,46.93105,246.4901
2.099999,46.92925,246.6915
2.119999,46.92755,246.8821
2.139999,46.92568,247.092
2.159999,46.92485,247.1853
2.179999,46.92211,247.4926
2.199999,46.92035,247.6904
2.219999,46.91733,247.8768
2.239999,46.91264,248.0885
2.259999,46.90843,248.2786
2.279999,46.90375,248.4896
2.299999,46.89927,248.6917
2.319999,46.89496,248.8861
2.339998,46.89084,249.0718
2.359998,46.88607,249.2871
2.379998,46.88194,249.4737
2.399998,46.87751,249.6732
2.419998,46.8727,249.8902
2.439998,46.86854,250.0778
2.459998,46.86592,250.1958
2.479998,46.8595,250.4857
2.499998,46.85516,250.6811
2.519998,46.85047,250.8927
2.539998,46.84637,251.0798
2.559998,46.84333,251.2924
2.579998,46.84063,251.481
2.599998,46.83791,251.6713
2.619998,46.83498,251.876
2.639998,46.83195,252.0874
2.659998,46.82922,252.278
2.679998,46.82618,252.4909
2.699998,46.82351,252.6771
2.719998,46.82312,252.8864
2.739998,46.82341,253.0853
2.759998,46.82358,253.2035
2.779998,46.824,253.4898
2.799998,46.82428,253.6763
2.819998,46.82459,253.8892
2.839998,46.82488,254.0888
2.859998,46.82516,254.2762
2.879998,46.82849,254.4868
2.899998,46.83347,254.6763
2.919998,46.83849,254.8671
2.939998,46.84406,255.079
2.959998,46.84933,255.2798
2.979998,46.85482,255.4888
2.999998,46.85972,255.6752
3.019998,46.86528,255.8867
3.039998,46.87112,256.0768
3.059998,46.87765,256.2504
3.079998,46.8867,256.4913
3.099998,46.89371,256.6779
3.119998,46.90156,256.8867
