Time,Novelty Score
0.4707491,0.0998104
1.472831,0.09998043
2.473286,0.09983838
3.483649,0.1997817
4.4859,0.1497239
5.486393,0.1494636
6.488109,0.1499023
7.48828,0.1497234
8.489624,0.149896
9.491054,0.1499124
10.49254,0.149927
11.49929,0.1491423
12.50086,0.1499393
13.50154,0.1497997
14.50444,0.149837
15.50906,0.09994283
16.50986,0.09989148
17.51143,0.09994197
18.51361,0.09993836
19.51877,0.09927597
20.52043,0.09997549
21.52415,0.09999547
22.52545,0.09974556
23.52652,0.09989778
24.52793,0.09993202
25.52859,0.09984164
26.52989,0.1999186
27.53151,0.1499128
28.5331,0.1499216
29.53318,0.1497096
30.53368,0.1497678
31.53564,0.09999145
32.53633,0.09986889
33.53816,0.09997737
34.53974,0.09996055
35.54792,0.04974212
36.5497,0.04999164
37.55016,0.04992335
38.55092,0.04993641
39.55162,0.04993086
40.55175,0.04989717
41.55193,0.149902
42.5521,0.09979931
43.55408,0.09998988
44.55478,0.09986112
45.55497,0.09981636
46.55495,0.09980045
47.55552,0.09985342
48.55669,0.09974301
49.55818,0.09994224
50.55969,0.04997896
51.57187,0.04997855
52.57254,0.04993642
53.57269,0.04991144
54.57283,0.04991214
55.57444,0.04997759
56.57459,0.04931479
57.57553,0.04995246
58.57669,0.04996496
59.57827,0.04998577
60.57878,0.04993176
61.57909,0.04992311
62.58091,0.04999066
63.59021,0.04982287
64.59235,0.04999099
65.5938,0.04994995
66.59514,0.1499451
67.59664,0.09990888
68.59843,0.09995909
69.59993,0.09993166
70.60043,0.09984107
71.60073,0.09981145
72.60579,0.09925316
73.60622,0.09967427
74.60638,0.09964485
75.60746,0.09986967
76.60914,0.09992184
77.6105,0.1999119
78.61233,0.1498889
79.61374,0.1498336
80.61501,0.1498034
81.61711,0.1499473
82.61826,0.1498073
83.61996,0.1499507
84.62076,0.1498218
85.62163,0.1482659
86.62481,0.1499332
87.62591,0.1495158
88.6273,0.1499161
89.62743,0.1497096
90.62813,0.1497827
91.6299,0.1499558
92.63028,0.1497375
93.63136,0.1497087
94.63235,0.1498536
95.63409,0.1497912
96.63528,0.0999041
97.63617,0.1998639
98.63671,0.09984542
99.63733,0.299776
100.638,0.2996468
101.6398,0.4498253
102.64,0.3492624
103.6472,0.3477366
104.6492,0.3498088
105.6499,0.3494366
106.65,0.3491691
107.6521,0.3499876
108.6544,0.3493807
109.6636,0.3487602
110.6654,0.3492497
111.6667,0.3490093
112.6671,0.2989477
113.6687,0.299782
114.669,0.2993912
115.6711,0.299913
116.6798,0.2987961
117.6812,0.2996936
118.6827,0.2997755
119.6862,0.2999149
120.6878,0.399806
121.6898,0.349634
122.691,0.2996977
123.6916,0.299553
124.704,0.2999544
125.7051,0.2992218
126.709,0.2988547
127.7096,0.2995735
128.7104,0.2995571
129.7109,0.39634
130.7119,0.3496992
131.7127,0.2996581
132.722,0.2492454
133.7249,0.2498326
134.7257,0.2493284
135.7269,0.2498313
136.7287,0.2499588
137.7291,0.249603
138.7292,0.2495431
139.7312,0.2499932
140.7356,0.2476482
141.7364,0.249371
142.7369,0.3495139
143.7379,0.2996979
144.7383,0.2994653
145.7452,0.2980851
146.7472,0.3999639
147.7492,0.3499997
148.7507,0.3497388
149.7516,0.2496583
150.7533,0.1999223
151.7539,0.1496528
152.7545,0.1498286
153.7617,0.1491144
154.7661,0.09999705
155.7678,0.09997816
156.7682,0.09982889
157.769,0.09985688
158.7703,0.09990809
159.7713,0.1998761
160.7718,0.149749
161.7803,0.2494202
162.7819,0.2999108
163.7824,0.3496263
164.7834,0.299453
165.785,0.2994214
166.7872,0.2999896
167.7889,0.2998451
168.791,0.2499844
169.8005,0.2491858
170.8005,0.2493703
171.8015,0.2496815
172.8017,0.249447
173.8056,0.2499908
174.8079,0.2475497
175.8084,0.3495027
176.8102,0.3998634
177.812,0.3499066
178.8136,0.3498903
179.8147,0.349749
