Time,Novelty Score
0.9062164,0.09891924
1.906937,0.09984621
2.91106,0.1999882
3.912606,0.1498595
4.914546,0.1499187
5.916711,0.1499567
6.917371,0.1497322
7.919071,0.1498969
8.919185,0.1496559
9.91928,0.1496731
10.92062,0.1498103
11.92119,0.1497603
12.92235,0.1498591
13.92462,0.1497965
14.92616,0.1496879
15.92716,0.1498351
16.92828,0.14986
17.92936,0.1498534
18.93018,0.1498266
19.93035,0.14973
20.93408,0.1498288
21.93437,0.1497156
22.93566,0.1498654
23.93631,0.1497782
24.93684,0.1497889
25.93812,0.1498885
26.9396,0.249918
27.94064,0.2998085
28.94267,0.2473602
29.94458,0.2495139
30.9466,0.2499572
31.94886,0.2497952
32.95034,0.249827
33.95083,0.1995765
34.95251,0.1998846
35.95436,0.2999054
36.9566,0.2499456
37.9569,0.2495273
38.9576,0.2495535
39.95761,0.249481
40.9593,0.249871
41.96508,0.2483119
42.96686,0.2499509
43.96691,0.2494971
44.96853,0.2498976
45.96854,0.249524
46.96916,0.2496808
47.97057,0.2496534
48.97059,0.1996
49.97102,0.199645
50.97168,0.1996872
51.97286,0.1998118
52.97306,0.1996235
53.97369,0.1997213
54.97478,0.1997814
55.97631,0.1998948
56.97815,0.1499665
57.97842,0.1497286
58.98042,0.1499853
59.98384,0.1485948
60.98446,0.1495059
61.98468,0.149461
62.986,0.1495953
63.9863,0.1494622
64.98742,0.1498369
65.98837,0.1497944
66.98878,0.149716
67.99038,0.2498924
68.99101,0.299694
69.99273,0.2498917
70.99452,0.2499078
71.99669,0.2499617
72.9981,0.2497692
73.99928,0.2494705
74.99944,0.2468569
76.00056,0.2496857
77.00083,0.2494933
78.00162,0.1997042
79.0056,0.1999833
80.00697,0.1498779
81.00821,0.1498574
82.00986,0.1499198
83.01421,0.1498225
84.01436,0.4496855
85.0153,0.2996215
86.01627,0.2996261
87.02283,0.2981566
88.02518,0.299559
89.0268,0.2998449
90.02863,0.2999081
91.03002,0.2997308
92.03056,0.2995217
93.03242,0.2999156
94.03321,0.2995982
95.04274,0.2990409
96.04543,0.2997195
97.04743,0.299936
98.04835,0.299704
99.04942,0.2996833
100.0501,0.2995784
101.0506,0.2495724
102.0511,0.3496167
103.0526,0.2472594
104.0529,0.199684
105.0534,0.1996569
106.0553,0.1999902
107.0555,0.1996598
108.057,0.1999111
109.0569,0.1996127
110.057,0.1996112
111.0693,0.1998238
112.07,0.1996769
113.0707,0.2996551
114.0708,0.2494265
115.0709,0.2494715
116.0719,0.2496709
117.0721,0.2494397
118.0737,0.2498268
119.083,0.2491187
120.0862,0.2498593
121.0865,0.1996101
122.0883,0.1998759
123.0899,0.1998958
124.0909,0.1997765
125.0921,0.1997595
126.0937,0.1998976
127.1016,0.1990688
128.1046,0.199887
129.1049,0.1993274
130.1052,0.1993274
131.1067,0.1497964
132.1079,0.1498832
133.1083,0.1497674
134.1084,0.1497272
135.1103,0.149992
136.1115,0.149853
137.1129,0.1499324
138.1147,0.09996011
139.1147,0.09976818
140.115,0.0997868
141.1159,0.09983969
142.1177,0.09996523
143.119,0.04939192
144.1194,0.04991494
145.1216,0.04999875
146.1237,0.04991577
147.1237,0.04981134
148.1252,0.0494471
149.1266,0.1499662
150.1283,0.09993476
151.1289,0.0998367
152.129,0.1998026
153.1292,0.1496861
154.1302,0.1498
155.131,0.1498074
156.137,0.1490203
157.1371,0.149709
158.1383,0.1498683
159.1389,0.149726
160.1407,0.1499529
161.1415,0.1497854
162.1445,0.1498496
163.1459,0.1495595
164.1468,0.1498094
165.1467,0.1496972
166.1485,0.1499328
167.1492,0.1497907
168.1502,0.1498693
169.1521,0.14839
170.1538,0.1497886
171.1546,0.1498124
172.1549,0.1497366
173.1547,0.1497007
174.1566,0.1499721
175.1572,0.1497719
176.1592,0.1499953
177.1609,0.149968
178.1613,0.1998353
179.1647,0.2499681
