Time,X,Z
0.02,316.9884,220.517
0.04,316.7788,220.8258
0.06,316.7005,220.9411
0.08,316.5464,221.1681
0.09999999,316.4367,221.3296
0.12,316.3411,221.4704
0.14,316.2028,221.6742
0.16,316.0958,221.8318
0.18,315.986,221.9935
0.2,315.8556,222.1563
0.22,315.7316,222.2976
0.24,315.5954,222.4528
0.26,315.4666,222.5996
0.28,315.3333,222.7514
0.3,315.194,222.9101
0.32,315.069,223.0525
0.34,314.9399,223.1996
0.36,314.7987,223.3604
0.38,314.6787,223.5043
0.4,314.5527,223.6712
0.42,314.4386,223.8224
0.4400001,314.317,223.9837
0.4600001,314.188,224.1545
0.4800001,314.0772,224.3014
0.5000001,313.9494,224.4708
0.52,313.8297,224.6295
0.54,313.7152,224.7811
0.56,313.6237,224.9661
0.58,313.5874,225.0783
0.6,313.5023,225.3409
0.6199999,313.443,225.5241
0.6399999,313.3787,225.7224
0.6599999,313.3188,225.9074
0.6799999,313.2585,226.0935
0.6999999,313.1971,226.2829
0.7199998,313.1562,226.4794
0.7399998,313.1472,226.6854
0.7599998,313.138,226.8949
0.7799998,313.1295,227.0881
0.7999998,313.1208,227.285
0.8199998,313.1123,227.4789
0.8399997,313.1032,227.6872
0.8599997,313.0945,227.8856
0.8799997,313.0896,228.0544
0.8999997,313.0982,228.2838
0.9199997,313.1058,228.4874
0.9399996,313.1134,228.6913
0.9599996,313.1204,228.8786
0.9799996,313.1285,229.095
0.9999996,313.1358,229.2915
1.02,313.1432,229.4896
1.04,313.1497,229.691
1.06,313.1503,229.8801
1.08,313.1509,230.0777
1.1,313.1516,230.2786
1.12,313.1521,230.4759
1.14,313.1528,230.6903
1.159999,313.1534,230.8927
1.179999,313.154,231.0851
1.199999,313.1546,231.2949
1.219999,313.1316,231.4758
1.239999,313.0993,231.6845
1.259999,313.0679,231.8879
1.279999,313.0384,232.0795
1.299999,313.0073,232.2807
1.319999,312.9798,232.459
1.339999,312.9592,232.5924
1.359999,312.9151,232.8776
1.379999,312.8668,233.0651
1.399999,312.8056,233.2519
1.419999,312.7454,233.4357
1.439999,312.6831,233.6259
1.459999,312.6172,233.8273
1.479999,312.5567,234.012
1.499999,312.4907,234.2113
1.519999,312.414,234.3942
1.539999,312.3443,234.5606
1.559999,312.2617,234.7576
1.579999,312.197,234.912
1.599999,312.197,234.912
1.619999,312.197,234.912
1.639999,312.197,234.912
1.659999,312.197,234.912
1.679999,312.197,234.912
1.699999,312.197,234.912
1.719999,312.197,234.912
1.739999,312.197,234.912
1.759999,312.197,234.912
1.779999,312.197,234.912
1.799999,312.197,234.912
1.819999,312.197,234.912
1.839999,312.197,234.912
1.859999,312.197,234.912
1.879999,312.197,234.912
1.899999,312.197,234.912
1.919999,312.197,234.912
1.939999,312.197,234.912
1.959999,312.197,234.912
1.979999,312.197,234.912
1.999999,312.197,234.912
2.019999,312.197,234.912
2.039999,312.197,234.912
2.059999,312.197,234.912
2.079999,312.197,234.912
2.099999,312.197,234.912
2.119999,312.197,234.912
2.139999,312.197,234.912
2.159999,312.197,234.912
2.179999,312.197,234.912
2.199999,312.197,234.912
2.219999,312.197,234.912
2.239999,312.197,234.912
2.259999,312.197,234.912
2.279999,312.197,234.912
2.299999,312.197,234.912
2.319999,312.197,234.912
2.339998,312.197,234.912
2.359998,312.197,234.912
