Time,X,Z
0.02,317,220.5
0.04,317,220.5
0.06,316.8362,220.3852
0.08,316.8362,220.3852
0.09999999,316.8362,220.3852
0.12,316.5122,220.1582
0.14,316.5122,220.1582
0.16,316.5149,220.192
0.18,316.5598,220.3938
0.2,316.5598,220.3938
0.22,316.6917,220.8219
0.24,316.8538,221.2826
0.26,316.9156,221.6077
0.28,316.903,221.772
0.3,316.8805,222.0685
0.32,316.8679,222.2653
0.34,316.8714,222.4642
0.36,316.8743,222.6303
0.38,316.8785,222.8671
0.4,316.8818,223.0521
0.42,316.8855,223.2622
0.4400001,316.8893,223.4744
0.4600001,316.8925,223.6587
0.4800001,316.8961,223.866
0.5000001,316.9008,224.0685
0.52,316.9038,224.1955
0.54,316.9102,224.4541
0.56,316.9153,224.6658
0.58,316.9201,224.864
0.6,316.9251,225.0676
0.6199999,316.9301,225.2722
0.6399999,316.9347,225.462
0.6599999,316.9362,225.6684
0.6799999,316.9344,225.8676
0.6999999,316.9326,226.0697
0.7199998,316.9308,226.2713
0.7399998,316.9291,226.4545
0.7599998,316.9272,226.664
0.7799998,316.9254,226.8683
0.7999998,316.9237,227.0565
0.8199998,316.9219,227.2333
0.8399997,316.9178,227.4625
0.8599997,316.9143,227.6551
0.8799997,316.9106,227.8612
0.8999997,316.9069,228.068
0.9199997,316.9035,228.2529
0.9399996,316.8998,228.4606
0.9599996,316.896,228.6731
0.9799996,316.8924,228.8708
0.9999996,316.8882,229.0616
1.02,316.8837,229.263
1.04,316.8792,229.4643
1.06,316.8747,229.6704
1.08,316.8704,229.8615
1.1,316.8659,230.0655
1.12,316.8617,230.2548
1.14,316.8571,230.4635
1.159999,316.8525,230.6708
1.179999,316.8481,230.8694
1.199999,316.8439,231.0574
1.219999,316.8392,231.2708
1.239999,316.8351,231.4532
1.259999,316.8306,231.6601
1.279999,316.8282,231.7636
1.299999,316.8217,232.0585
1.319999,316.819,232.2649
1.339999,316.8179,232.4653
1.359999,316.8169,232.6557
1.379999,316.8159,232.8585
1.399999,316.8148,233.0534
1.419999,316.8138,233.2603
1.439999,316.8127,233.4652
1.459999,316.8117,233.6539
1.479999,316.8121,233.8585
1.499999,316.8164,234.0535
1.519999,316.821,234.2629
1.539999,316.8253,234.4555
1.559999,316.8298,234.662
1.579999,316.8326,234.785
1.599999,316.8384,235.0532
1.619999,316.8429,235.2546
1.639999,316.848,235.4725
1.659999,316.8542,235.6579
1.679999,316.8609,235.8604
1.699999,316.8676,236.06
1.719999,316.8739,236.2526
1.739999,316.8806,236.4536
1.759999,316.8874,236.6578
1.779999,316.8941,236.8594
1.799999,316.9008,237.0615
1.819999,316.9055,237.2529
1.839999,316.9105,237.4623
1.859999,316.9153,237.6632
1.879999,316.9191,237.8241
1.899999,316.9249,238.0656
1.919999,316.9291,238.2449
1.939999,316.9345,238.4688
1.959999,316.9393,238.6712
1.979999,316.9397,238.8528
1.999999,316.9388,239.0525
2.019999,316.9379,239.2547
2.039999,316.937,239.4572
2.059999,316.9361,239.6667
2.079999,316.9352,239.8683
2.099999,316.9344,240.0521
2.119999,316.9335,240.2576
2.139999,316.9307,240.4675
2.159999,316.9262,240.6677
2.179999,316.9223,240.8477
2.199999,316.9177,241.0553
2.219999,316.913,241.2645
2.239999,316.9088,241.4553
2.259999,316.9043,241.6584
2.279999,316.8997,241.8636
2.299999,316.8952,242.0682
2.319999,316.8907,242.2694
2.339998,316.8886,242.3677
2.359998,316.8822,242.6535
2.379998,316.8778,242.8537
2.399998,316.8734,243.0523
2.419998,316.869,243.2513
2.439998,316.8646,243.4516
2.459998,316.8599,243.663
2.479998,316.8561,243.8645
2.499998,316.8523,244.0639
2.519998,316.8485,244.2658
2.539998,316.8447,244.4686
2.559998,316.8413,244.6496
2.579998,316.8372,244.8643
2.599998,316.8334,245.0685
2.619998,316.8296,245.2683
2.639998,316.8279,245.3867
2.659998,316.8245,245.6651
2.679998,316.8222,245.8519
2.699998,316.8198,246.0525
2.719998,316.8173,246.2533
2.739998,316.8148,246.4578
2.759998,316.8123,246.6681
2.779998,316.8098,246.87
2.799998,316.8101,247.0549
2.819998,316.8127,247.2631
2.839998,316.815,247.4527
2.859998,316.8177,247.6701
2.879998,316.8201,247.8606
2.899998,316.8226,248.0598
2.919998,316.825,248.2522
2.939998,316.8268,248.4015
2.959998,316.8314,248.6502
2.979998,316.8392,248.8595
2.999998,316.8468,249.0603
3.019998,316.8541,249.2556
3.039998,316.8614,249.4482
3.059998,316.8692,249.6572
3.079998,316.8764,249.8472
3.099998,316.8844,250.0601
3.119998,316.8912,250.2525
3.139998,316.8962,250.468
3.159998,316.9008,250.6665
3.179998,316.9051,250.8537
3.199998,316.9096,251.0471
3.219998,316.9147,251.2667
3.239998,316.9184,251.4281
3.259998,316.9237,251.6563
3.279998,316.9283,251.8567
3.299998,316.9282,252.0663
3.319998,316.9279,252.2494
3.339998,316.9275,252.4503
3.359998,316.9272,252.6596
3.379997,316.9268,252.8638
3.399997,316.9265,253.0623
3.419997,316.9262,253.2506
3.439997,316.9258,253.4471
3.459997,316.9235,253.6577
3.479997,316.9203,253.864
3.499997,316.9174,254.0508
3.519997,316.9144,254.2507
3.539997,316.9112,254.4595
3.559997,316.9082,254.6545
3.579997,316.9051,254.8544
