Time,X,Z
0.02,317,220.5
0.04,316.9508,220.4656
0.06,316.9017,220.4311
0.08,316.9017,220.4311
0.09999999,316.778,220.3444
0.12,316.7233,220.3061
0.14,316.6731,220.271
0.16,316.6074,220.2249
0.18,316.5604,220.192
0.2,316.5132,220.159
0.22,316.4632,220.1239
0.24,316.4113,220.0875
0.26,316.3678,220.0571
0.28,316.3174,220.0218
0.3,316.2697,219.9884
0.32,316.2164,219.951
0.34,316.1875,219.9308
0.36,316.1211,219.8843
0.38,316.0683,219.8472
0.4,316.0683,219.8472
0.42,316.0683,219.8472
0.4400001,315.9291,219.7497
0.4600001,315.8701,219.7084
0.4800001,315.8242,219.6762
0.5000001,315.7664,219.6551
0.52,315.7081,219.6346
0.54,315.6589,219.6173
0.56,315.5977,219.5957
0.58,315.5392,219.5751
0.6,315.4865,219.5566
0.6199999,315.4305,219.5369
0.6399999,315.3855,219.521
0.6599999,315.3129,219.4955
0.6799999,315.2548,219.475
0.6999999,315.203,219.4568
0.7199998,315.1437,219.4359
0.7399998,315.0883,219.4164
0.7599998,315.035,219.3977
0.7799998,314.9716,219.3754
0.7999998,314.9237,219.3585
0.8199998,314.8684,219.339
0.8399997,314.8074,219.3176
0.8599997,314.7471,219.2963
0.8799997,314.696,219.2783
0.8999997,314.634,219.2565
0.9199997,314.5804,219.2376
0.9399996,314.5283,219.2193
0.9599996,314.4695,219.1819
0.9799996,314.4226,219.1516
0.9999996,314.3758,219.1213
1.02,314.3228,219.087
1.04,314.2695,219.0525
1.06,314.2238,219.0229
1.08,314.1707,218.9885
1.1,314.1223,218.9571
1.12,314.0704,218.9235
1.14,314.0168,218.8888
1.159999,313.9708,218.859
1.179999,313.9164,218.8238
1.199999,313.8719,218.795
1.219999,313.8181,218.7602
1.239999,313.7665,218.7268
1.259999,313.717,218.6947
1.279999,313.6652,218.6611
1.299999,313.6135,218.6277
1.319999,313.5632,218.5951
1.339999,313.5296,218.5562
1.359999,313.5067,218.4974
1.379999,313.4844,218.4401
1.399999,313.4709,218.4056
1.419999,313.4418,218.331
1.439999,313.4209,218.2773
1.459999,313.4004,218.2246
1.479999,313.3755,218.1608
1.499999,313.3545,218.1068
1.519999,313.3332,218.0521
1.539999,313.3126,217.9992
1.559999,313.2906,217.9427
1.579999,313.2694,217.8885
1.599999,313.248,217.8334
1.619999,313.2233,217.77
1.639999,313.2021,217.7155
1.659999,313.1806,217.6606
1.679999,313.1595,217.6064
1.699999,313.1388,217.5532
1.719999,313.1133,217.4878
1.739999,313.0927,217.4348
1.759999,313.0699,217.3815
1.779999,313.0463,217.329
1.799999,313.0188,217.2678
1.819999,312.9957,217.2164
1.839999,312.9708,217.1611
1.859999,312.9466,217.1073
1.879999,312.9229,217.0546
1.899999,312.8962,216.9954
1.919999,312.8716,216.9406
1.939999,312.8484,216.8889
1.959999,312.8248,216.8365
1.979999,312.7971,216.7752
1.999999,312.7732,216.7218
2.019999,312.7495,216.6691
2.039999,312.7248,216.6192
2.059999,312.6958,216.5722
2.079999,312.6549,216.5197
2.099999,312.6173,216.481
2.119999,312.5709,216.4419
2.139999,312.5182,216.406
2.159999,312.4897,216.3895
2.179999,312.4056,216.3501
2.199999,312.3394,216.3268
2.219999,312.2756,216.3092
2.239999,312.2181,216.2748
2.259999,312.1765,216.2439
2.279999,312.127,216.2072
2.299999,312.0764,216.1696
2.319999,312.0291,216.1345
2.339998,311.9791,216.0974
2.359998,311.9297,216.0607
2.379998,311.887,216.029
2.399998,311.8377,215.9925
2.419998,311.789,215.9563
2.439998,311.7356,215.9319
2.459998,311.691,215.9211
2.479998,311.6145,215.9026
2.499998,311.556,215.8885
2.519998,311.5021,215.8755
2.539998,311.4456,215.8618
2.559998,311.3839,215.847
2.579998,311.3235,215.8324
2.599998,311.2639,215.818
2.619998,311.2108,215.8052
2.639998,311.1519,215.791
2.659998,311.0942,215.777
2.679998,311.038,215.7635
2.699998,310.9718,215.7475
2.719998,310.9145,215.7336
2.739998,310.8565,215.7197
2.759998,310.7992,215.7058
2.779998,310.7389,215.6912
2.799998,310.6844,215.6781
2.819998,310.6219,215.663
2.839998,310.568,215.65
2.859998,310.5096,215.6359
2.879998,310.4539,215.6225
2.899998,310.3895,215.6183
2.919998,310.3532,215.6171
2.939998,310.2675,215.6141
2.959998,310.2125,215.6122
2.979998,310.1528,215.6101
2.999998,310.0898,215.6079
3.019998,310.0346,215.606
3.039998,309.9714,215.6038
3.059998,309.9082,215.6016
3.079998,309.8466,215.5994
3.099998,309.7926,215.5975
3.119998,309.7314,215.5954
3.139998,309.6723,215.5934
3.159998,309.6125,215.5913
3.179998,309.5528,215.5892
3.199998,309.493,215.5871
3.219998,309.4482,215.5856
3.239998,309.3752,215.583
3.259998,309.3127,215.5809
3.279998,309.254,215.5788
3.299998,309.1931,215.5767
3.319998,309.1348,215.5747
3.339998,309.068,215.5723
3.359998,309.0072,215.5702
3.379997,308.9487,215.5682
3.399997,308.8882,215.5661
3.419997,308.8301,215.5634
3.439997,308.7726,215.5602
3.459997,308.7105,215.5568
3.479997,308.6497,215.5534
3.499997,308.5892,215.55
3.519997,308.5382,215.5472
3.539997,308.4702,215.5435
3.559997,308.4116,215.5402
3.579997,308.3508,215.5369
3.599997,308.2898,215.5335
3.619997,308.2314,215.5303
3.639997,308.1717,215.527
3.659997,308.1136,215.5238
3.679997,308.0483,215.5202
3.699997,307.9959,215.5173
3.719997,307.9344,215.5139
3.739997,307.8762,215.5107
3.759997,307.8108,215.507
3.779997,307.7528,215.5038
3.799997,307.6965,215.5007
3.819997,307.6362,215.4974
3.839997,307.5707,215.4938
3.859997,307.5174,215.4908
3.879997,307.4547,215.4874
3.899997,307.3935,215.484
3.919997,307.3356,215.4808
3.939997,307.2757,215.4616
3.959997,307.22,215.4375
3.979997,307.165,215.4137
3.999997,307.1126,215.3911
4.019997,307.0534,215.3654
4.039997,307.0041,215.3441
4.059997,306.9459,215.317
4.079997,306.8988,215.2915
4.099997,306.8475,215.2597
4.119997,306.7957,215.2227
4.139997,306.75,215.1857
4.159997,306.7052,215.1446
4.179997,306.6628,215.1009
4.199997,306.6214,215.0531
4.219997,306.5833,215.0036
4.239997,306.5456,214.949
4.259997,306.504,214.9118
4.279997,306.4775,214.8889
4.299997,306.4144,214.8343
4.319997,306.3666,214.7931
4.339997,306.3208,214.7534
4.359997,306.2803,214.7184
4.379997,306.2334,214.6778
4.399997,306.1864,214.6372
4.419997,306.1411,214.5981
4.439997,306.0964,214.5595
4.459997,306.0473,214.517
4.479997,306.0069,214.4806
4.499997,305.9818,214.4248
4.519997,305.9561,214.368
4.539997,305.9333,214.3174
4.559997,305.9095,214.2649
4.579997,305.8908,214.2234
4.599997,305.8573,214.1492
4.619997,305.833,214.0953
4.639997,305.8107,214.0458
4.659997,305.7831,213.9849
4.679996,305.7593,213.9321
4.699996,305.7357,213.8799
4.719996,305.7081,213.8186
4.739996,305.6845,213.7663
4.759996,305.6603,213.7128
4.779996,305.6367,213.6605
4.799996,305.6118,213.6054
4.819996,305.5872,213.5509
4.839996,305.5639,213.4994
4.859996,305.5391,213.4443
4.879996,305.5147,213.3904
4.899996,305.4846,213.3269
4.919996,305.4548,213.2784
4.939996,305.4234,213.2275
4.959996,305.3929,213.1779
4.979996,305.3625,213.1284
4.999996,305.3327,213.0799
5.019996,305.3019,213.0299
5.039996,305.2644,212.9689
5.059996,305.2386,212.927
5.079996,305.2019,212.8672
5.099996,305.1764,212.8257
5.119996,305.1396,212.7659
5.139996,305.1082,212.715
5.159996,305.0766,212.6636
5.179996,305.0469,212.6152
5.199996,305.0164,212.5656
5.219996,304.9866,212.5173
5.239996,304.9514,212.4599
5.259996,304.9222,212.4124
5.279996,304.8915,212.3626
5.299996,304.8441,212.3325
