X,Z,Visits
0,0,0
0,50,0
0,100,1
0,150,1
0,200,0
0,250,2
0,300,0
50,0,0
50,50,0
50,100,0
50,150,1
50,200,0
50,250,5
50,300,1
100,0,0
100,50,0
100,100,0
100,150,1
100,200,0
100,250,4
100,300,2
150,0,0
150,50,0
150,100,0
150,150,1
150,200,1
150,250,2
150,300,1
200,0,0
200,50,0
200,100,0
200,150,1
200,200,3
200,250,2
200,300,0
250,0,0
250,50,0
250,100,0
250,150,1
250,200,2
250,250,2
250,300,1
300,0,0
300,50,0
300,100,0
300,150,1
300,200,0
300,250,0
300,300,0
Entropy: 0.804615
