Time,X,Z
0.02,329.0183,76.32491
0.04,329.2535,76.15086
0.06,329.4876,75.97762
0.08,329.6344,75.86896
0.09999999,329.7965,75.74902
0.12,329.9585,75.62912
0.14,330.1122,75.51534
0.16,330.2086,75.44397
0.18,330.4106,75.2415
0.2,330.508,75.06813
0.22,330.6048,74.89577
0.24,330.6927,74.73925
0.26,330.7732,74.59576
0.28,330.8882,74.39094
0.3,330.9367,74.30466
0.32,331.0812,74.04735
0.34,331.1166,73.85316
0.36,331.1343,73.64951
0.38,331.15,73.46997
0.4,331.1673,73.27135
0.42,331.1847,73.0718
0.4400001,331.202,72.8727
0.4600001,331.2179,72.69044
0.4800001,331.2358,72.4851
0.5000001,331.2381,72.29894
0.52,331.2212,72.09452
0.54,331.1788,71.93419
0.56,331.0955,71.76065
0.58,330.9922,71.62136
0.6,330.9088,71.53655
0.6199999,330.6884,71.37363
0.6399999,330.4799,71.26254
0.6599999,330.2684,71.17316
0.6799999,330.1521,71.13244
0.6999999,329.722,71.01855
0.7199998,329.5738,70.89497
0.7399998,329.4174,70.75505
0.7599998,329.2784,70.61073
0.7799998,329.1665,70.47182
0.7999998,329.0899,70.37661
0.8199998,328.913,70.15683
0.8399997,328.795,70.01035
0.8599997,328.6648,69.84853
0.8799997,328.5268,69.69546
0.8999997,328.433,69.59975
0.9199997,328.2499,69.41308
0.9399996,328.1187,69.27922
0.9599996,327.9748,69.13247
0.9799996,327.8437,68.99878
0.9999996,327.684,68.85764
1.02,327.5397,68.7385
1.04,327.3783,68.60512
1.06,327.2403,68.49113
1.08,327.0822,68.36057
1.1,326.9265,68.23197
1.12,326.7988,68.08616
1.14,326.6652,67.92775
1.159999,326.5454,67.7857
1.179999,326.4117,67.62714
1.199999,326.3053,67.50095
1.219999,326.1587,67.32701
1.239999,326.0056,67.18846
1.259999,325.8736,67.07053
1.279999,325.713,66.92711
1.299999,325.5759,66.80473
1.319999,325.4202,66.66569
1.339999,325.2757,66.53665
1.359999,325.0892,66.4716
1.379999,324.8842,66.42162
1.399999,324.6976,66.37616
1.419999,324.5046,66.32911
1.439999,324.3069,66.28094
1.459999,324.1152,66.23423
1.479999,323.9244,66.18772
1.499999,323.724,66.18121
1.519999,323.5142,66.17693
1.539999,323.3126,66.17282
1.559999,323.1212,66.16892
1.579999,322.9135,66.16468
1.599999,322.7304,66.16095
1.619999,322.5211,66.15668
1.639999,322.3359,66.15215
1.659999,322.2211,66.14234
1.679999,321.93,66.11748
1.699999,321.7166,66.09924
1.719999,321.5331,66.08356
1.739999,321.3239,66.0657
1.759999,321.1371,66.04974
1.779999,320.9182,66.03105
1.799999,320.737,65.9931
1.819999,320.5361,65.92339
1.839999,320.3597,65.86217
1.859999,320.1612,65.79327
1.879999,319.9763,65.72913
1.899999,319.8004,65.66809
1.919999,319.6018,65.59915
1.939999,319.4571,65.48522
1.959999,319.3548,65.39088
1.979999,319.1598,65.21099
1.999999,319.0078,65.07072
2.019999,318.8711,64.94463
2.039999,318.7172,64.80263
2.059999,318.6154,64.65152
2.079999,318.5029,64.47618
2.099999,318.3933,64.30537
2.119999,318.3279,64.20335
2.139999,318.1915,63.9906
2.159999,318.0792,63.81557
2.179999,317.9752,63.65794
2.199999,317.8641,63.49858
2.219999,317.7457,63.31546
2.239999,317.6454,63.15433
2.259999,317.5363,62.98276
2.279999,317.5036,62.93223
2.299999,317.3518,62.70153
2.319999,317.3112,62.64098
2.339998,317.3112,62.64098
2.359998,317.0843,62.31155
2.379998,316.8361,62.03409
2.399998,316.6881,61.89196
2.419998,316.5884,61.7992
2.439998,316.4076,61.62676
2.459998,316.2617,61.48758
2.479998,316.1178,61.3503
2.499998,315.9661,61.21727
2.519998,315.8186,61.09303
2.539998,315.6758,60.97269
2.559998,315.5173,60.8391
2.579998,315.3562,60.70334
2.599998,315.2134,60.58305
2.619998,315.0598,60.45365
2.639998,314.9096,60.31384
2.659998,314.7811,60.1941
2.679998,314.62,60.04396
2.699998,314.4808,59.91428
2.719998,314.3435,59.78632
2.739998,314.2499,59.69909
2.759998,314.0412,59.51457
2.779998,313.8715,59.40628
2.799998,313.703,59.29877
2.819998,313.547,59.19927
2.839998,313.3682,59.08518
2.859998,313.2086,58.98334
2.879998,313.1131,58.92247
2.899998,312.8639,58.80073
2.919998,312.6579,58.75721
2.939998,312.4688,58.71726
2.959998,312.2687,58.67499
2.979998,312.0643,58.63181
2.999998,311.884,58.59372
3.019998,311.678,58.55022
3.039998,311.4853,58.51019
3.059998,311.3012,58.47265
3.079998,311.095,58.43062
3.099998,310.8878,58.38837
3.119998,310.6979,58.34967
3.139998,310.4991,58.30915
3.159998,310.2991,58.26838
3.179998,310.1792,58.23961
3.199998,309.951,58.09109
3.219998,309.7847,57.9828
3.239998,309.622,57.87684
3.259998,309.4659,57.7752
3.279998,309.3021,57.66856
3.299998,309.1175,57.54838
3.319998,308.9771,57.42713
3.339998,308.8457,57.29367
3.359998,308.6983,57.14398
3.379997,308.5768,57.02047
3.399997,308.4156,56.85677
3.419997,308.2843,56.72337
3.439997,308.136,56.57278
3.459997,307.9974,56.43428
3.479997,307.8724,56.30987
3.499997,307.7199,56.15814
3.519997,307.5872,56.02599
3.539997,307.436,55.87556
3.559997,307.3007,55.74086
3.579997,307.1722,55.61126
3.599997,307.0338,55.4654
3.619997,306.8927,55.31664
3.639997,306.8288,55.24929
3.659997,306.6117,55.02043
3.679997,306.474,54.8753
3.699997,306.409,54.80681
3.719997,306.1826,54.60983
3.739997,306.0396,54.50169
3.759997,305.8829,54.38315
3.779997,305.7214,54.26102
3.799997,305.5529,54.1336
3.819997,305.3932,54.01287
3.839997,305.217,53.9288
3.859997,305.0227,53.88464
3.879997,304.8487,53.84509
3.899997,304.6424,53.79821
3.919997,304.4438,53.75308
3.939997,304.3582,53.73362
3.959997,304.06,53.66585
3.979997,303.8559,53.65159
3.999997,303.6713,53.65362
4.019997,303.4778,53.65575
4.039997,303.2684,53.65805
4.059997,303.0832,53.66008
4.079997,302.8702,53.66243
4.099997,302.6802,53.66451
4.119997,302.4812,53.6667
4.139997,302.2677,53.67468
4.159997,302.0792,53.68258
4.179997,301.8677,53.69145
4.199997,301.6797,53.69933
4.219997,301.4815,53.70764
4.239997,301.3661,53.71247
4.259997,301.0766,53.72461
4.279997,300.873,53.73315
4.299997,300.6868,53.73881
4.319997,300.4741,53.74422
4.339997,300.2765,53.74924
4.359997,300.0762,53.75433
4.379997,299.8747,53.75946
4.399997,299.68,53.76441
4.419997,299.4775,53.76955
4.439997,299.2758,53.77468
4.459997,299.0785,53.7765
4.479997,298.8895,53.77396
4.499997,298.6744,53.77106
4.519997,298.4839,53.76849
4.539997,298.3385,53.76653
4.559997,298.0911,53.7632
4.579997,297.8777,53.76032
4.599997,297.6869,53.75775
4.619997,297.499,53.7555
4.639997,297.2857,53.75482
4.659997,297.0875,53.75419
4.679996,296.8922,53.75357
4.699996,296.6985,53.75295
4.719996,296.5222,53.75239
4.739996,296.2858,53.75164
4.759996,296.1102,53.75108
4.779996,295.908,53.75043
4.799996,295.7063,53.75532
4.819996,295.5065,53.76052
4.839996,295.3091,53.76567
4.859996,295.1132,53.77077
4.879996,294.9109,53.77604
4.899996,294.6915,53.78175
4.919996,294.4962,53.78684
4.939996,294.299,53.79198
4.959996,294.1054,53.79123
4.979996,294.0024,53.78994
4.999996,293.732,53.78654
5.019996,293.5111,53.78376
5.039996,293.2943,53.78104
5.059996,293.1039,53.77865
5.079996,292.98,53.77709
5.099996,292.6947,53.77351
5.119996,292.5029,53.77131
5.139996,292.3122,53.76925
5.159996,292.0991,53.76695
5.179996,291.9231,53.76505
5.199996,291.7132,53.76278
5.219996,291.511,53.76059
5.239996,291.3107,53.75842
5.259996,291.1059,53.75621
5.279996,290.9059,53.75648
5.299996,290.7162,53.75962
5.319996,290.4952,53.76326
5.339996,290.2994,53.76649
5.359996,290.0927,53.76991
5.379996,289.8984,53.77312
5.399996,289.6954,53.77647
5.419996,289.5166,53.77942
5.439996,289.2951,53.78127
5.459996,289.2013,53.78011
5.479996,288.8983,53.77633
5.499996,288.7156,53.77406
5.519996,288.4931,53.77129
5.539996,288.2983,53.76887
5.559996,288.1056,53.76647
5.579996,287.9148,53.7641
5.599996,287.6977,53.7616
5.619996,287.567,53.76091
5.639996,287.4244,53.76014
5.659996,287.0964,53.75838
5.679996,286.9056,53.75737
5.699996,286.7142,53.75634
5.719995,286.524,53.75532
5.739995,286.3483,53.75438
5.759995,286.1851,53.75351
5.779995,285.9012,53.7552
5.799995,285.7124,53.7573
5.819995,285.5188,53.75946
5.839995,285.3101,53.76178
5.859995,285.0922,53.76421
5.879995,284.9021,53.76632
5.899995,284.7114,53.76844
5.919995,284.4926,53.77088
5.939995,284.2963,53.76921
5.959995,284.107,53.76686
5.979995,283.9161,53.76448
5.999995,283.6999,53.76179
6.019995,283.506,53.75938
6.039995,283.3062,53.75689
6.059995,283.1642,53.75513
6.079995,282.8999,53.75183
6.099995,282.7118,53.75097
6.119995,282.5151,53.75098
6.139995,282.303,53.75099
6.159995,282.0999,53.751
6.179995,281.8956,53.75101
6.199995,281.6975,53.75103
6.219995,281.4985,53.75104
6.239995,281.2994,53.75105
6.259995,281.1172,53.75151
6.279995,280.8941,53.75279
6.299995,280.7013,53.7539
6.319995,280.5107,53.755
6.339995,280.2942,53.75624
6.359995,280.1171,53.75726
6.379995,279.9041,53.75848
6.399995,279.7156,53.75957
6.419995,279.4998,53.75968
6.439995,279.311,53.75733
6.459995,279.1123,53.75486
6.479995,278.8963,53.75217
6.499995,278.7032,53.74976
6.519995,278.6053,53.74854
6.539995,278.2918,53.74464
6.559995,278.0937,53.74218
