Time,X,Z
0.02,25.77608,322.3867
0.04,25.97242,322.2239
0.06,26.15508,322.0724
0.08,26.22011,322.0185
0.09999999,26.25838,321.9868
0.12,26.26431,321.9819
0.14,26.25681,321.9881
0.16,26.18225,322.0499
0.18,26.10013,322.118
0.2,25.98537,322.2131
0.22,25.8319,322.3404
0.24,25.64989,322.4671
0.26,25.48949,322.5694
0.28,25.3156,322.6804
0.3,25.21169,322.7466
0.32,24.98289,322.8925
0.34,24.80905,323.0034
0.36,24.64241,323.1097
0.38,24.46724,323.2214
0.4,24.30467,323.3251
0.42,24.14318,323.4281
0.4400001,23.98109,323.5392
0.4600001,23.80448,323.6635
0.4800001,23.64773,323.7738
0.5000001,23.47687,323.894
0.52,23.3195,324.0048
0.54,23.14821,324.1253
0.56,22.98425,324.2407
0.58,22.82852,324.3503
0.6,22.69873,324.4416
0.6199999,22.50403,324.5786
0.6399999,22.36018,324.7298
0.6599999,22.22178,324.8759
0.6799999,22.09045,325.0145
0.6999999,21.94796,325.1649
0.7199998,21.81724,325.3028
0.7399998,21.67472,325.4532
0.7599998,21.53432,325.6014
0.7799998,21.39785,325.7455
0.7999998,21.2656,325.8851
0.8199998,21.19132,326.0767
0.8399997,21.12212,326.2585
0.8599997,21.04741,326.4547
0.8799997,20.97538,326.644
0.8999997,20.91301,326.8078
0.9199997,20.83438,327.0143
0.9399996,20.76649,327.1926
0.9599996,20.69119,327.3904
0.9799996,20.67978,327.5807
0.9999996,20.67191,327.784
1.02,20.66449,327.9759
1.04,20.6564,328.1851
1.06,20.64855,328.388
1.08,20.64097,328.5837
1.1,20.63351,328.7765
1.12,20.62536,328.9873
1.14,20.62891,329.1769
1.159999,20.6349,329.3842
1.179999,20.64042,329.5752
1.199999,20.64619,329.7747
1.219999,20.65206,329.9776
1.239999,20.6581,330.1863
1.259999,20.66362,330.3773
1.279999,20.66971,330.588
1.299999,20.66546,330.7802
1.319999,20.65595,330.9798
1.339999,20.64606,331.1875
1.359999,20.64187,331.2755
1.379999,20.62722,331.5831
1.399999,20.61812,331.7742
1.419999,20.60853,331.9755
1.439999,20.59858,332.1845
1.459999,20.56425,332.3767
1.479999,20.50751,332.5595
1.499999,20.4452,332.7603
1.519999,20.38479,332.955
1.539999,20.32969,333.1325
1.559999,20.26713,333.3341
1.579999,20.20969,333.5192
1.599999,20.15244,333.7037
1.619999,20.06313,333.8966
1.639999,19.95167,334.0451
1.659999,19.87743,334.144
1.679999,19.70562,334.3728
1.699999,19.59161,334.5247
1.719999,19.4654,334.6928
1.739999,19.34494,334.8532
1.759999,19.23005,335.0063
1.779999,19.10292,335.1756
1.799999,18.97553,335.3157
1.819999,18.83143,335.4601
1.839999,18.69418,335.5977
1.859999,18.55327,335.7389
1.879999,18.40638,335.8861
1.899999,18.27072,336.0221
1.919999,18.12199,336.1712
1.939999,17.98753,336.3059
1.959999,17.86922,336.4245
1.979999,17.70123,336.5941
1.999999,17.55697,336.7432
2.019999,17.42536,336.8793
2.039999,17.27996,337.0296
2.059999,17.14618,337.1679
2.079999,17.00661,337.3121
2.099999,16.87245,337.4508
