Time,X,Z
0.02,25.76,322.4
0.04,25.80619,322.3617
0.06,25.85238,322.3234
0.08,25.85238,322.3234
0.09999999,25.95317,322.2398
0.12,26.02146,322.1832
0.14,26.07681,322.1373
0.16,26.11578,322.105
0.18,26.1746,322.0563
0.2,26.21355,322.024
0.22,26.26244,321.9835
0.24,26.30196,321.9507
0.26,26.35596,321.9059
0.28,26.40254,321.8673
0.3,26.44365,321.8332
0.32,26.49036,321.7945
0.34,26.53003,321.7616
0.36,26.5838,321.717
0.38,26.62997,321.6787
0.4,26.67916,321.638
0.42,26.72387,321.6009
0.4400001,26.77283,321.5603
0.4600001,26.81949,321.5216
0.4800001,26.8628,321.4857
0.5000001,26.90924,321.4472
0.52,26.9591,321.4059
0.54,27.00596,321.3684
0.56,27.05562,321.3482
0.58,27.1101,321.3261
0.6,27.17228,321.3008
0.6199999,27.22904,321.2777
0.6399999,27.27127,321.2605
0.6599999,27.33449,321.2348
0.6799999,27.39087,321.2119
0.6999999,27.44893,321.1883
0.7199998,27.50731,321.1646
0.7399998,27.55726,321.1442
0.7599998,27.61542,321.1206
0.7799998,27.6731,321.0971
0.7999998,27.72854,321.0746
0.8199998,27.77842,321.0543
0.8399997,27.83581,321.031
0.8599997,27.89319,321.0076
0.8799997,27.94578,320.9862
0.8999997,28.00706,320.9613
0.9199997,28.05922,320.9401
0.9399996,28.10965,320.9196
0.9599996,28.17278,320.894
0.9799996,28.22233,320.8738
0.9999996,28.2799,320.8504
1.02,28.33747,320.827
1.04,28.36555,320.8156
1.06,28.36555,320.8156
1.08,28.36555,320.8156
1.1,28.54919,320.791
1.12,28.63346,320.7811
1.14,28.69474,320.7738
1.159999,28.7543,320.7668
1.179999,28.81433,320.7597
1.199999,28.87419,320.7527
1.219999,28.93416,320.7456
1.239999,28.98728,320.7393
1.259999,29.0537,320.7315
1.279999,29.11292,320.7245
1.299999,29.16639,320.7182
1.319999,29.22716,320.7111
1.339999,29.28617,320.7041
1.359999,29.34676,320.697
1.379999,29.4072,320.6898
1.399999,29.45941,320.6837
1.419999,29.52611,320.6758
1.439999,29.58565,320.6688
1.459999,29.6467,320.6616
1.479999,29.70753,320.6544
1.499999,29.76792,320.6473
1.519999,29.8286,320.6402
1.539999,29.88803,320.6331
1.559999,29.94005,320.6292
1.579999,30.00122,320.6273
1.599999,30.06074,320.6254
1.619999,30.12105,320.6234
1.639999,30.18159,320.6215
1.659999,30.24659,320.6194
1.679999,30.3073,320.6175
1.699999,30.3593,320.6158
1.719999,30.42526,320.6137
1.739999,30.48452,320.6118
1.759999,30.54565,320.6099
1.779999,30.60618,320.608
1.799999,30.66576,320.6061
1.819999,30.72512,320.6042
1.839999,30.7845,320.6023
1.859999,30.84308,320.6004
1.879999,30.90449,320.5985
1.899999,30.96515,320.5966
1.919999,31.02465,320.5947
1.939999,31.08642,320.5927
1.959999,31.14744,320.5908
1.979999,31.20076,320.5891
1.999999,31.26302,320.5871
2.019999,31.32624,320.5851
2.039999,31.3846,320.5787
2.059999,31.42914,320.5648
2.079999,31.47641,320.5375
2.099999,31.51603,320.4993
2.119999,31.54496,320.4567
2.139999,31.57062,320.3999
2.159999,31.58289,320.3609
2.179999,31.60221,320.2573
2.199999,31.60857,320.1694
2.219999,31.60851,320.0741
2.239999,31.62924,320.0097
2.259999,31.65993,319.9514
2.279999,31.68719,319.8997
2.299999,31.71463,319.8476
2.319999,31.7421,319.7954
2.339998,31.77252,319.7377
2.359998,31.79951,319.6864
2.379998,31.82763,319.633
2.399998,31.85492,319.5812
2.419998,31.8818,319.5302
2.439998,31.91209,319.4727
2.459998,31.92851,319.4415
2.479998,31.96551,319.3712
2.499998,31.9931,319.3188
2.519998,32.0235,319.2611
2.539998,32.05044,319.21
2.559998,32.07745,319.1587
2.579998,32.10446,319.1074
2.599998,32.13519,319.049
2.619998,32.16317,318.9959
2.639998,32.19003,318.9449
2.659998,32.21707,318.8936
2.679998,32.25859,318.8428
2.699998,32.29753,318.7992
2.719998,32.33685,318.7551
2.739998,32.3764,318.7108
2.759998,32.40533,318.6784
2.779998,32.45457,318.6232
2.799998,32.4933,318.5798
2.819998,32.53713,318.5307
2.839998,32.57708,318.486
2.859998,32.61715,318.441
2.879998,32.65673,318.3967
2.899998,32.69651,318.3521
2.919998,32.73578,318.3081
2.939998,32.77646,318.2625
2.959998,32.81625,318.218
2.979998,32.85686,318.1725
2.999998,32.8926,318.1324
3.019998,32.93442,318.0856
3.039998,32.97504,318.0401
3.059998,33.01118,317.9996
3.079998,33.05641,317.9489
3.099998,33.09764,317.9027
3.119998,33.13351,317.8625
3.139998,33.17449,317.8166
3.159998,33.21631,317.7697
3.179998,33.2573,317.7238
3.199998,33.29312,317.6837
3.219998,33.33322,317.6387
3.239998,33.37574,317.5911
3.259998,33.42248,317.561
3.279998,33.4752,317.5392
3.299998,33.53539,317.5144
3.319998,33.59101,317.4915
3.339998,33.64582,317.4688
3.359998,33.70065,317.4462
3.379997,33.75294,317.4247
3.399997,33.81474,317.3991
3.419997,33.86677,317.3777
3.439997,33.92023,317.3556
3.459997,33.97466,317.3332
3.479997,34.03021,317.3103
3.499997,34.08638,317.2871
3.519997,34.12465,317.2713
3.539997,34.20076,317.2399
3.559997,34.25457,317.2177
3.579997,34.30961,317.195
3.599997,34.36489,317.1722
3.619997,34.41952,317.1497
3.639997,34.47458,317.127
3.659997,34.5314,317.1035
3.679997,34.59157,317.0787
3.699997,34.6406,317.0585
3.719997,34.69621,317.0356
3.739997,34.75166,317.0127
3.759997,34.80652,316.99
3.779997,34.86302,316.9697
3.799997,34.9269,316.9655
3.819997,34.98766,316.9615
3.839997,35.04242,316.958
3.859997,35.10357,316.954
