X,Z,Visits
0,0,0
0,50,0
0,100,0
0,150,0
0,200,0
0,250,1
0,300,1
50,0,0
50,50,0
50,100,0
50,150,0
50,200,0
50,250,0
50,300,1
100,0,0
100,50,0
100,100,0
100,150,1
100,200,2
100,250,0
100,300,1
150,0,1
150,50,2
150,100,3
150,150,2
150,200,3
150,250,1
150,300,1
200,0,1
200,50,0
200,100,1
200,150,0
200,200,3
200,250,1
200,300,0
250,0,2
250,50,3
250,100,1
250,150,0
250,200,3
250,250,2
250,300,1
300,0,0
300,50,1
300,100,0
300,150,1
300,200,2
300,250,0
300,300,0
Entropy: 0.8420396
