X,Z,Visits
0,0,0
0,50,1
0,100,2
0,150,1
0,200,0
0,250,1
0,300,0
50,0,1
50,50,1
50,100,1
50,150,0
50,200,0
50,250,1
50,300,0
100,0,1
100,50,0
100,100,2
100,150,0
100,200,1
100,250,1
100,300,0
150,0,2
150,50,1
150,100,4
150,150,1
150,200,1
150,250,0
150,300,0
200,0,1
200,50,0
200,100,3
200,150,0
200,200,0
200,250,0
200,300,0
250,0,2
250,50,3
250,100,4
250,150,0
250,200,0
250,250,0
250,300,0
300,0,0
300,50,1
300,100,2
300,150,0
300,200,0
300,250,0
300,300,0
Entropy: 0.8277317
