Time,X,Z
0.02,273.5877,139.6391
0.04,273.4262,139.8752
0.06,273.327,140.0203
0.08,273.1568,140.269
0.09999999,273.0411,140.4381
0.12,272.9392,140.5871
0.14,272.8307,140.7457
0.16,272.7111,140.9206
0.18,272.6042,141.0768
0.2,272.5038,141.2612
0.22,272.4146,141.4256
0.24,272.3152,141.6089
0.26,272.2213,141.7817
0.28,272.13,141.95
0.3,272.0371,142.1211
0.32,271.942,142.2963
0.34,271.8668,142.4349
0.36,271.7935,142.5965
0.38,271.7249,142.8314
0.4,271.707,142.8925
0.42,271.707,142.8925
0.4400001,271.5608,143.3931
0.4600001,271.5178,143.5402
0.4800001,271.4711,143.7002
0.5000001,271.4297,143.8418
0.52,271.3547,144.1547
0.54,271.3369,144.3515
0.56,271.3195,144.5448
0.58,271.3026,144.7325
0.6,271.284,144.938
0.6199999,271.2665,145.1319
0.6399999,271.2513,145.3005
0.6599999,271.2303,145.5334
0.6799999,271.2196,145.6517
0.6999999,271.2193,145.9263
0.7199998,271.221,146.0958
0.7399998,271.2231,146.296
0.7599998,271.2251,146.4967
0.7799998,271.2266,146.6477
0.7999998,271.2279,146.7771
0.8199998,271.2312,147.1007
0.8399997,271.2332,147.3027
0.8599997,271.2343,147.4785
0.8799997,271.2358,147.6994
0.8999997,271.2366,147.8301
0.9199997,271.2382,148.0698
0.9399996,271.2395,148.2819
0.9599996,271.2409,148.4947
0.9799996,271.2421,148.6765
0.9999996,271.2427,148.7729
1.02,271.23,149.0441
1.04,271.1704,149.1861
1.06,271.0857,149.2697
1.08,270.9456,149.3291
1.1,270.8376,149.345
1.12,270.5436,149.3254
1.14,270.3155,149.2741
1.159999,270.0021,149.1737
1.179999,269.7024,149.0558
1.199999,269.2903,148.8428
1.219999,269.1328,148.8019
1.239999,268.8715,148.7714
1.259999,268.6601,148.7468
1.279999,268.4638,148.724
1.299999,268.2664,148.701
1.319999,268.0746,148.6787
1.339999,267.8921,148.6574
1.359999,267.7121,148.5768
1.379999,267.5388,148.4819
1.399999,267.3882,148.3993
1.419999,267.2712,148.3352
1.439999,267.0038,148.1887
1.459999,266.8265,148.0915
1.479999,266.6826,147.9587
1.499999,266.5566,147.8088
1.519999,266.4763,147.7132
1.539999,266.299,147.5021
1.559999,266.2439,147.4364
1.579999,266.0553,147.2119
1.599999,265.9015,147.0895
1.619999,265.7455,146.9775
1.639999,265.5916,146.867
1.659999,265.4029,146.7316
1.679999,265.2474,146.62
1.699999,265.0896,146.5067
1.719999,264.8902,146.4662
1.739999,264.7033,146.4368
1.759999,264.5009,146.4049
1.779999,264.2892,146.3716
1.799999,264.1004,146.3419
1.819999,263.8888,146.3086
1.839999,263.6938,146.2779
1.859999,263.5874,146.2726
1.879999,263.2968,146.2706
1.899999,263.1092,146.2692
1.919999,262.8903,146.2677
1.939999,262.6918,146.2662
1.959999,262.5014,146.2649
1.979999,262.3124,146.2635
1.999999,262.0942,146.262
2.019999,261.9231,146.2723
2.039999,261.765,146.3178
2.059999,261.6376,146.3957
2.079999,261.5116,146.5424
2.099999,261.438,146.702
2.119999,261.3906,146.8995
2.139999,261.3699,147.139
2.159999,261.371,147.3001
2.179999,261.4166,147.7303
2.199999,261.5145,148.1054
2.219999,261.5057,148.331
2.239999,261.4767,148.5248
2.259999,261.4502,148.7012
2.279999,261.4205,148.899
2.299999,261.3905,149.0993
2.319999,261.3653,149.2678
2.339998,261.3296,149.506
2.359998,261.3186,149.7126
2.379998,261.3108,149.8958
2.399998,261.3023,150.0939
2.419998,261.2936,150.2972
2.439998,261.285,150.4986
2.459998,261.2762,150.7048
2.479998,261.2726,150.788
2.499998,261.2601,151.0823
2.519998,261.252,151.2933
2.539998,261.2107,151.4496
2.559998,261.1289,151.567
2.579998,261.0249,151.6391
2.599998,260.8466,151.691
2.619998,260.6684,151.6998
2.639998,260.4207,151.6736
2.659998,260.1419,151.6116
2.679998,259.824,151.5138
2.699998,259.6138,151.4345
2.719998,259.1589,151.2472
2.739998,258.9547,151.2301
2.759998,258.7799,151.2153
2.779998,258.6655,151.2057
2.799998,258.3596,151.18
2.819998,258.1553,151.1628
2.839998,257.9557,151.146
2.859998,257.7861,151.0871
2.879998,257.605,150.9929
2.899998,257.4279,150.9008
2.919998,257.2521,150.8093
2.939998,257.1394,150.7506
2.959998,256.9022,150.6272
2.979998,256.74,150.509
2.999998,256.6102,150.3575
3.019998,256.471,150.1952
3.039998,256.3441,150.0473
3.059998,256.218,149.9003
3.079998,256.09,149.751
3.099998,255.9297,149.6141
3.119998,255.8555,149.5605
3.139998,255.6082,149.3814
3.159998,255.4539,149.2698
3.179998,255.2799,149.1438
3.199998,255.1282,149.034
3.219998,254.9922,148.9848
3.239998,254.8677,148.961
3.259998,254.5501,148.9005
3.279998,254.3395,148.8603
3.299998,254.1574,148.8255
3.319998,253.9735,148.7905
3.339998,253.7553,148.7488
3.359998,253.5504,148.7078
3.379997,253.3569,148.6687
3.399997,253.2474,148.6465
3.419997,252.9819,148.5927
3.439997,252.8944,148.575
3.459997,252.583,148.5119
3.479997,252.3958,148.474
3.499997,252.2309,148.3384
3.519997,252.096,148.2033
3.539997,251.9949,148.102
3.559997,251.9018,148.0089
3.579997,251.6651,147.7718
3.599997,251.5371,147.6437
3.619997,251.4933,147.4453
3.639997,251.4508,147.2352
3.659997,251.4249,147.1071
3.679997,251.3754,146.8619
3.699997,251.3345,146.6596
3.719997,251.2958,146.4682
3.739997,251.2557,146.2689
3.759997,251.2187,146.0747
3.779997,251.1815,145.8801
3.799997,251.14,145.6628
3.819997,251.1029,145.4681
3.839997,251.0668,145.2792
3.859997,251.0488,145.1847
3.879997,250.982,144.8927
3.899997,250.87,144.738
3.919997,250.7448,144.5652
3.939997,250.6328,144.4105
3.959997,250.5192,144.2536
3.979997,250.4016,144.0912
3.999997,250.2666,143.9238
4.019997,250.1189,143.7962
4.039997,249.974,143.671
4.059997,249.812,143.531
4.079997,249.6623,143.4016
4.099997,249.5204,143.2791
4.119997,249.3891,143.1176
4.139997,249.3022,142.9483
4.159997,249.248,142.8426
4.179997,249.1239,142.601
4.199997,249.0322,142.4224
4.219997,248.9328,142.2287
4.239997,248.8638,142.0532
4.259997,248.8302,141.8649
4.279997,248.7914,141.6476
4.299997,248.7564,141.4511
4.319997,248.7218,141.2574
4.339997,248.6876,141.0658
4.359997,248.6541,140.8778
4.379997,248.6094,140.6659
4.399997,248.5472,140.4882
4.419997,248.4806,140.2978
4.439997,248.4157,140.1125
4.459997,248.3676,139.9749
4.479997,248.2798,139.7244
4.499997,248.2175,139.5463
4.519997,248.0894,139.392
4.539997,247.9529,139.2565
