Time,X,Z
0.02,273.6,140.5
0.04,273.547,139.5936
0.06,273.494,139.566
0.08,273.494,139.566
0.09999999,273.3874,139.5106
0.12,273.3282,139.4798
0.14,273.2302,139.4288
0.16,273.1768,139.401
0.18,273.1258,139.3745
0.2,273.0726,139.3468
0.22,273.0241,139.3216
0.24,272.9728,139.2949
0.26,272.9162,139.2655
0.28,272.8618,139.2372
0.3,272.8083,139.2094
0.32,272.7587,139.1836
0.34,272.7241,139.1656
0.36,272.649,139.1265
0.38,272.6061,139.1042
0.4,272.6061,139.1042
0.42,272.6061,139.1042
0.4400001,272.4334,139.0195
0.4600001,272.3801,139.0084
0.4800001,272.3192,138.9958
0.5000001,272.2585,138.9832
0.52,272.2011,138.9713
0.54,272.1422,138.9591
0.56,272.0808,138.9463
0.58,272.0264,138.935
0.6,271.9643,138.9221
0.6199999,271.9102,138.9109
0.6399999,271.8705,138.9027
0.6599999,271.7937,138.8867
0.6799999,271.7303,138.8736
0.6999999,271.6748,138.8621
0.7199998,271.6174,138.8502
0.7399998,271.5584,138.8379
0.7599998,271.4941,138.8246
0.7799998,271.4388,138.8131
0.7999998,271.3834,138.8016
0.8199998,271.3232,138.7891
0.8399997,271.2592,138.7758
0.8599997,271.204,138.7644
0.8799997,271.1483,138.7528
0.8999997,271.0849,138.7395
0.9199997,271.0258,138.7257
0.9399996,270.9796,138.715
0.9599996,270.9139,138.6997
0.9799996,270.8505,138.685
0.9999996,270.7961,138.6723
1.02,270.7404,138.6594
1.04,270.6816,138.6457
1.06,270.6182,138.631
1.08,270.557,138.6167
1.1,270.5006,138.6036
1.12,270.4405,138.5896
1.14,270.3831,138.5763
1.159999,270.3306,138.5641
1.179999,270.2733,138.5508
1.199999,270.2069,138.5354
1.219999,270.1554,138.5234
1.239999,270.0989,138.5102
1.259999,270.037,138.4958
1.279999,269.9804,138.4827
1.299999,269.9216,138.469
1.319999,269.8563,138.4538
1.339999,269.8062,138.4422
1.359999,269.7572,138.4115
1.379999,269.7093,138.373
1.399999,269.6603,138.3337
1.419999,269.6111,138.2942
1.439999,269.5684,138.2599
1.459999,269.5213,138.222
1.479999,269.474,138.184
1.499999,269.4304,138.1491
1.519999,269.3832,138.1111
1.539999,269.3379,138.0748
1.559999,269.2902,138.0364
1.579999,269.2438,137.9992
1.599999,269.1961,137.9609
1.619999,269.1485,137.9227
1.639999,269.1017,137.8851
1.659999,269.0565,137.8488
1.679999,269.0112,137.8124
1.699999,268.9827,137.7895
1.719999,268.9167,137.7365
1.739999,268.8706,137.6969
1.759999,268.8313,137.6539
1.779999,268.7912,137.6101
1.799999,268.7518,137.5671
1.819999,268.7118,137.5234
1.839999,268.6707,137.4785
1.859999,268.6304,137.4346
1.879999,268.5907,137.3912
1.899999,268.5517,137.3487
1.919999,268.5115,137.3048
1.939999,268.4727,137.2624
1.959999,268.4295,137.2152
1.979999,268.3911,137.1733
1.999999,268.362,137.1415
2.019999,268.3124,137.0874
2.039999,268.2758,137.0474
2.059999,268.2476,137.0166
2.079999,268.2257,136.9927
2.099999,268.2074,136.9916
2.119999,268.187,137.0169
2.139999,268.1712,137.0554
2.159999,268.1563,137.1145
2.179999,268.1418,137.2044
2.199999,268.1321,137.2952
2.219999,268.1232,137.422
2.239999,268.0965,137.4784
2.259999,268.0699,137.5265
2.279999,268.0381,137.5842
2.299999,268.0175,137.6214
2.319999,267.9828,137.6842
2.339998,267.9561,137.7326
2.359998,267.9275,137.7845
2.379998,267.8951,137.8432
2.399998,267.8701,137.8885
2.419998,267.8408,137.9414
2.439998,267.8129,137.992
2.459998,267.7812,138.0493
2.479998,267.754,138.0986
2.499998,267.7252,138.1508
2.519998,267.6969,138.202
2.539998,267.6675,138.2551
2.559998,267.6375,138.3095
2.579998,267.6099,138.3595
2.599998,267.5863,138.4023
2.619998,267.5518,138.4646
2.639998,267.5233,138.5164
2.659998,267.4951,138.5679
2.679998,267.4695,138.6214
2.699998,267.4447,138.6733
2.719998,267.4195,138.7259
2.739998,267.395,138.777
2.759998,267.3687,138.8321
2.779998,267.3436,138.8844
2.799998,267.3184,138.9371
2.819998,267.2919,138.9923
2.839998,267.2666,139.0452
2.859998,267.2434,139.0938
2.879998,267.2166,139.1498
2.899998,267.1921,139.2008
2.919998,267.1643,139.259
2.939998,267.1382,139.3136
2.959998,267.1162,139.3593
2.979998,267.0909,139.4123
2.999998,267.0645,139.4675
3.019998,267.0372,139.5245
3.039998,267.0111,139.5789
3.059998,266.9925,139.6179
3.079998,266.96,139.6857
3.099998,266.9346,139.7388
3.119998,266.9118,139.7864
3.139998,266.8862,139.8399
3.159998,266.8604,139.8936
3.179998,266.8336,139.9496
3.199998,266.8083,140.0026
3.219998,266.7856,140.0545
3.239998,266.7649,140.109
3.259998,266.7419,140.1695
3.279998,266.7226,140.2202
3.299998,266.7003,140.2789
3.319998,266.6819,140.3275
3.339998,266.6593,140.3868
3.359998,266.6404,140.4366
3.379997,266.6174,140.4972
3.399997,266.5952,140.5555
3.419997,266.576,140.6059
3.439997,266.5529,140.6667
3.459997,266.5342,140.7162
3.479997,266.512,140.7745
3.499997,266.4903,140.8316
3.519997,266.4716,140.8808
3.539997,266.4481,140.9428
3.559997,266.4283,140.9949
3.579997,266.4081,141.048
3.599997,266.3884,141.0999
3.619997,266.3678,141.1541
3.639997,266.3446,141.2152
3.659997,266.3249,141.2669
3.679997,266.3046,141.3204
3.699997,266.2806,141.3836
3.719997,266.2612,141.4346
3.739997,266.2403,141.4897
3.759997,266.2194,141.5407
3.779997,266.1871,141.5999
3.799997,266.1601,141.6493
3.819997,266.1429,141.6809
3.839997,266.1072,141.7464
3.859997,266.0762,141.8031
3.879997,266.0469,141.8568
3.899997,266.0175,141.9109
3.919997,265.9919,141.9578
3.939997,265.9644,142.0081
3.959997,265.9351,142.0619
3.979997,265.909,142.1098
3.999997,265.8764,142.1696
4.019997,265.8511,142.2159
4.039997,265.8211,142.271
4.059997,265.7943,142.3198
4.079997,265.7643,142.3728
4.099997,265.7331,142.4267
4.119997,265.7108,142.4644
4.139997,265.6718,142.5288
4.159997,265.6409,142.5783
4.179997,265.6086,142.6291
4.199997,265.5754,142.6799
4.219997,265.5433,142.7279
4.239997,265.5108,142.7756
4.259997,265.4794,142.8257
4.279997,265.4514,142.8711
4.299997,265.4185,142.9246
4.319997,265.3861,142.9771
4.339997,265.3544,143.0285
4.359997,265.3235,143.0787
4.379997,265.292,143.1298
4.399997,265.2637,143.1758
4.419997,265.2313,143.2284
4.439997,265.1989,143.2809
4.459997,265.1681,143.331
4.479997,265.1375,143.3805
4.499997,265.1114,143.423
4.519997,265.0773,143.4783
4.539997,265.0468,143.5279
4.559997,265.0155,143.5787
4.579997,264.9926,143.6159
4.599997,264.9523,143.6813
4.619997,264.925,143.7311
4.639997,264.8988,143.7873
4.659997,264.8754,143.8375
4.679996,264.852,143.8878
4.699996,264.8281,143.9389
4.719996,264.7997,143.9998
4.739996,264.7759,144.0509
4.759996,264.7481,144.1105
4.779996,264.7251,144.1597
4.799996,264.6982,144.2174
4.819996,264.6757,144.2657
4.839996,264.6492,144.3224
4.859996,264.6239,144.3768
4.879996,264.6016,144.4246
4.899996,264.5742,144.4832
4.919996,264.5482,144.5389
4.939996,264.5252,144.5884
4.959996,264.5015,144.6391
4.979996,264.4733,144.6996
4.999996,264.4508,144.7478
5.019996,264.4275,144.7978
5.039996,264.4001,144.8566
5.059996,264.3766,144.907
5.079996,264.3505,144.963
5.099996,264.3255,145.0166
5.119996,264.2987,145.074
5.139996,264.2768,145.1209
5.159996,264.2525,145.1764
5.179996,264.2375,145.2373
5.199996,264.2242,145.2911
5.219996,264.2091,145.3525
5.239996,264.1964,145.4044
5.259996,264.1819,145.463
5.279996,264.1679,145.5199
5.299996,264.1541,145.5761
5.319996,264.1401,145.6331
5.339996,264.1308,145.6709
5.359996,264.1112,145.7503
5.379996,264.0977,145.8052
5.399996,264.0839,145.8613
5.419996,264.0682,145.9251
5.439996,264.0542,145.982
5.459996,264.0397,146.0407
5.479996,264.0278,146.089
5.499996,264.0132,146.1487
5.519996,263.9993,146.2051
5.539996,263.9834,146.2694
5.559996,263.9694,146.3263
5.579996,263.9559,146.3814
5.599996,263.9417,146.439
5.619996,263.9287,146.4917
5.639996,263.9158,146.5441
5.659996,263.8997,146.6094
5.679996,263.8847,146.6705
5.699996,263.873,146.7227
5.719995,263.8652,146.7848
5.739995,263.8586,146.8374
5.759995,263.8508,146.8998
5.779995,263.8429,146.9625
5.799995,263.8357,147.02
5.819995,263.8289,147.0742
5.839995,263.8213,147.1353
5.859995,263.8136,147.1965
5.879995,263.807,147.2497
5.899995,263.7988,147.3146
5.919995,263.7921,147.3686
5.939995,263.7852,147.4236
5.959995,263.7769,147.4902
5.979995,263.7698,147.5464
