Time,Interest Value
0,0
0.5000001,0.156145
0.9999996,0.1323243
1.499999,0.0789841
1.999999,0.0001105864
2.499998,0.0006654882
2.999998,0.9935073
3.499997,0.9935073
3.999997,0.9632487
4.499997,0.9471017
4.999996,0.9596804
5.499996,0.9932232
5.999995,0.9932232
6.499995,0.953028
6.999994,0.953028
7.499994,0.9234988
7.999993,0.9502059
8.500005,0.9655733
9.000016,0.9655733
9.500028,0.9904277
10.00004,0.9991752
10.50005,0.9991752
11.00006,0.9721557
11.50007,0.9721557
12.00008,0.9698238
12.5001,0.928411
13.00011,0.895829
13.50012,0.9248689
14.00013,0.9248689
14.50014,0.8751917
15.00015,0.8751917
15.50016,0.8348743
16.00018,0.816741
16.50019,0.6393762
17.0002,0.4012215
17.50021,0.3646715
18.00022,0.3770732
18.50023,0.3422239
19.00024,0.3113624
19.50026,0.3145584
20.00027,0.2667505
20.50028,0.2413571
21.00029,0.2022199
21.5003,0.1883191
22.00031,0.1795388
22.50032,0.1489844
23.00034,0.1369932
23.50035,0.1369932
24.00036,0.1369932
24.50037,0.1369932
25.00038,0.1369932
25.50039,0.1369932
26.0004,0.1369932
26.50042,0.1369932
27.00043,0.1369932
27.50044,0.1369932
28.00045,0.1369932
28.50046,0.1369932
29.00047,0.1369932
29.50048,0.1369932
30.0005,0.1369932
30.50051,0.1369932
31.00052,0.1369932
31.50053,0.1369932
32.00054,0.1369932
32.50055,0.1369932
33.00056,0.1369932
33.50058,0.1369932
34.00059,0.1369932
34.5006,0.1369932
35.00061,0.1369932
35.50062,0.1369932
36.00063,0.001066659
36.50064,0.001066659
37.00066,0.001066659
37.50067,0.001066659
38.00068,0.001066659
38.50069,0.001066659
39.0007,0.001066659
39.50071,0.001066659
40.00072,0.001066659
40.50074,0.001066659
41.00075,0.0006626385
41.50076,0.0006626385
42.00077,0.0006626385
42.50078,0.0006626385
43.00079,0.0006626385
43.5008,0.0006626385
44.00082,0.0006626385
44.50083,0.0006626385
45.00084,0.0006626385
45.50085,0.0006626385
46.00086,0.0006626385
46.50087,0.0006626385
47.00089,0.0006626385
47.5009,0.0006626385
48.00091,0.0006626385
48.50092,0.0006626385
49.00093,0.0006626385
49.50094,0.0006626385
50.00095,0.0006626385
50.50097,0.0006626385
51.00098,0.0006626385
51.50099,0.0006626385
52.001,0.0006626385
52.50101,0.0006626385
53.00102,0.0006626385
53.50103,0.0006626385
54.00105,0.0006626385
54.50106,0.0006626385
55.00107,0.0006626385
55.50108,0.0006626385
56.00109,0.0006626385
56.5011,0.0006626385
57.00111,0.0006626385
57.50113,0.0006626385
58.00114,0.0006626385
58.50115,0.0006626385
59.00116,4.01106E-06
59.50117,4.01106E-06
60.00118,4.01106E-06
60.50119,4.01106E-06
61.00121,4.01106E-06
61.50122,4.01106E-06
62.00123,4.01106E-06
62.50124,4.01106E-06
63.00125,4.01106E-06
63.50126,4.01106E-06
64.00127,4.01106E-06
64.50119,4.01106E-06
65.00111,4.01106E-06
65.50102,4.01106E-06
66.00094,4.01106E-06
66.50085,4.01106E-06
67.00077,4.01106E-06
67.50069,4.01106E-06
68.0006,4.01106E-06
68.50052,4.01106E-06
69.00043,4.01106E-06
69.50035,0.9183527
70.00027,0.9183527
70.50018,0.9728922
71.0001,0.9728922
71.50002,0.8642662
71.99993,0.8045897
72.49985,0.7594622
72.99976,0.9554412
73.49968,0.8376382
73.9996,0.9147173
74.49951,0.8091374
74.99943,0.7768226
75.49934,0.9210141
75.99926,0.727538
76.49918,0.5248793
76.99909,0.4810058
77.49901,0.8053477
77.99892,0.8527795
78.49884,0.4536904
78.99876,0.3479088
79.49867,0.293237
79.99859,0.2830408
80.4985,0.000479728
80.99842,0.9732777
81.49834,0.9807821
81.99825,0.7994823
82.49817,0.6896539
82.99809,0.9113436
83.498,0.9828692
83.99792,0.9715419
84.49783,0.9726607
84.99775,0.9282026
85.49767,0.8861272
85.99758,0.9763045
86.4975,0.7033015
86.99741,0.5697452
87.49733,0.6163321
87.99725,0.8077094
88.49716,0.9360446
88.99708,0.9468362
89.49699,0.9144718
89.99691,0.619521
90.49683,0.5457013
90.99674,0.7694309
91.49666,0.7694309
91.99657,0.7931914
92.49649,0.7931914
92.99641,0.7500544
93.49632,0.4614016
93.99624,0.4614016
94.49615,0.6971297
94.99607,0.9417425
95.49599,0.767309
95.9959,0.7019789
96.49582,0.6697066
96.99574,0.6436178
97.49565,0.6675135
97.99557,0.7031779
98.49548,0.6265452
98.9954,0.7039274
99.49532,0.5631759
99.99523,0.6914782
100.4951,0.5486986
100.9951,0.5825088
101.495,0.445179
101.9949,0.4392824
102.4948,0.4400136
102.9947,0.5186211
103.4946,0.4055586
103.9946,0.5801933
104.4945,0.4269069
104.9944,0.3321493
105.4943,0.9872054
105.9942,0.9872054
106.4941,0.9781553
106.9941,0.9735428
107.494,0.9681773
107.9939,0.98364
108.4938,0.98364
108.9937,0.9614046
109.4936,0.9730502
109.9936,0.8901928
110.4935,0.8901928
110.9934,0.9236673
111.4933,0.8946772
111.9932,0.8741342
112.4931,0.8741342
112.993,0.6982371
113.493,0.723038
113.9929,0.6536003
114.4928,0.6262438
114.9927,0.6211566
115.4926,0.9255705
115.9925,0.5816698
116.4925,0.5024736
116.9924,0.7463199
117.4923,0.5387287
117.9922,0.4856703
118.4921,0.9682779
118.992,0.992576
119.492,0.9963073
119.9919,0.9994758
120.4918,0.9986188
120.9917,0.974355
121.4916,0.974355
121.9915,0.974355
122.4915,0.8581251
122.9914,0.7234056
123.4913,0.5768849
123.9912,0.5768849
124.4911,0.5768849
124.991,0.5768849
125.491,0.5768849
125.9909,0.5768849
126.4908,0.5768849
126.9907,0.5768849
127.4906,0.5768849
127.9905,0.5768849
128.4906,0.5768849
128.9907,0.5768849
129.4908,0.5768849
129.991,0.5768849
130.4911,0.5768849
130.9912,0.5768849
131.4913,0.5768849
131.9914,0.5768849
132.4915,0.5768849
132.9916,0.5768849
133.4917,0.5768849
133.9918,0.5768849
134.4919,0.5768849
134.992,0.5126969
135.4921,0.5126969
135.9922,0.4411824
136.4923,0.644549
136.9924,0.644549
137.4926,0.4375968
137.9927,0.5611086
138.4928,0.5611086
138.9929,0.5611086
139.493,0.5611086
139.9931,0.5611086
140.4932,0.5611086
140.9933,0.5611086
141.4934,0.5611086
141.9935,0.5611086
142.4936,0.5611086
142.9937,0.5611086
143.4938,0.5611086
143.9939,0.5611086
144.494,0.5611086
144.9942,0.5611086
145.4943,0.5611086
145.9944,0.5611086
146.4945,0.5611086
146.9946,0.5611086
147.4947,0.5611086
147.9948,0.5611086
148.4949,0.5611086
148.995,0.5611086
149.4951,0.5611086
149.9952,0.5611086
150.4953,0.5611086
150.9954,0.5611086
151.4955,0.5611086
151.9957,0.5611086
152.4958,0.5611086
152.9959,0.5611086
153.496,0.5611086
153.9961,0.5611086
154.4962,0.5611086
154.9963,0.5611086
155.4964,0.5611086
155.9965,0.5611086
156.4966,0.5611086
156.9967,0.5611086
157.4968,0.5611086
157.9969,0.5611086
158.497,0.5611086
158.9971,0.5611086
159.4973,0.5611086
159.9974,0.5611086
160.4975,0.5611086
160.9976,0.5611086
161.4977,0.5611086
161.9978,0.5611086
162.4979,0.5611086
162.998,0.5611086
163.4981,0.5611086
163.9982,0.5611086
164.4983,0.5611086
164.9984,0.5611086
165.4985,0.5611086
165.9986,0.5611086
166.4987,0.5611086
166.9989,0.5611086
167.499,0.5611086
167.9991,0.5611086
168.4992,0.5611086
168.9993,0.5611086
169.4994,0.5611086
169.9995,0.5611086
170.4996,0.5611086
170.9997,6.963915E-06
171.4998,6.963915E-06
