X,Z,Visits
0,0,0
0,50,1
0,100,0
0,150,0
0,200,2
0,250,2
0,300,2
50,0,0
50,50,3
50,100,3
50,150,4
50,200,2
50,250,0
50,300,2
100,0,0
100,50,2
100,100,0
100,150,2
100,200,0
100,250,0
100,300,2
150,0,0
150,50,1
150,100,1
150,150,2
150,200,2
150,250,1
150,300,3
200,0,0
200,50,0
200,100,0
200,150,0
200,200,1
200,250,1
200,300,3
250,0,0
250,50,0
250,100,0
250,150,0
250,200,0
250,250,0
250,300,2
300,0,0
300,50,0
300,100,0
300,150,0
300,200,0
300,250,0
300,300,1
Entropy: 0.8016474
