X,Z,Visits
0,0,0
0,50,0
0,100,1
0,150,1
0,200,1
0,250,1
0,300,1
50,0,0
50,50,1
50,100,1
50,150,1
50,200,0
50,250,0
50,300,1
100,0,0
100,50,1
100,100,0
100,150,1
100,200,0
100,250,0
100,300,1
150,0,0
150,50,1
150,100,1
150,150,2
150,200,0
150,250,0
150,300,1
200,0,0
200,50,0
200,100,1
200,150,2
200,200,1
200,250,2
200,300,1
250,0,1
250,50,3
250,100,5
250,150,4
250,200,1
250,250,1
250,300,0
300,0,0
300,50,0
300,100,0
300,150,1
300,200,0
300,250,0
300,300,0
Entropy: 0.8573613
