Time,X,Z
0.02,48.45697,280.6955
0.04,48.45697,280.6955
0.06,48.65742,280.3982
0.08,48.78065,280.2154
0.09999999,48.80461,280.1799
0.12,48.83039,280.1416
0.14,48.84569,280.119
0.16,48.81729,280.1611
0.18,48.79713,280.191
0.2,48.72929,280.2916
0.22,48.69085,280.3486
0.24,48.51858,280.6001
0.26,48.27975,280.8271
0.28,48.10686,280.9555
0.3,47.93652,281.0821
0.32,47.85734,281.1409
0.34,47.66837,281.2812
0.36,47.4972,281.4084
0.38,47.33879,281.526
0.4,47.15411,281.6632
0.42,46.98397,281.7896
0.4400001,46.90366,281.8492
0.4600001,46.7139,281.9894
0.4800001,46.54338,282.1152
0.5000001,46.37001,282.2431
0.52,46.29045,282.3018
0.54,46.02692,282.4962
0.56,45.84899,282.6274
0.58,45.76875,282.6866
0.6,45.58419,282.8227
0.6199999,45.41397,282.9483
0.6399999,45.24701,283.0797
0.6599999,45.09354,283.2309
0.6799999,44.94904,283.3733
0.6999999,44.7858,283.5341
0.7199998,44.71476,283.6042
0.7399998,44.55223,283.7643
0.7599998,44.39884,283.9154
0.7799998,44.24653,284.0655
0.7999998,44.08511,284.2245
0.8199998,44.01493,284.2937
0.8399997,43.86878,284.5815
0.8599997,43.82786,284.673
0.8799997,43.73551,284.8797
0.8999997,43.64529,285.0815
0.9199997,43.55908,285.2744
0.9399996,43.47181,285.4697
0.9599996,43.38304,285.6683
0.9799996,43.31714,285.8503
0.9999996,43.3077,285.9643
1.02,43.28828,286.1988
1.04,43.2705,286.4135
1.06,43.25286,286.6267
1.08,43.23521,286.8398
1.1,43.21764,287.052
1.12,43.20939,287.1516
1.14,43.19152,287.3675
1.159999,43.18603,287.5934
1.179999,43.18461,287.8054
1.199999,43.18318,288.0186
1.219999,43.18174,288.2333
1.239999,43.18024,288.4583
1.259999,43.17957,288.5578
1.279999,43.17879,288.6736
1.299999,43.17661,288.9996
1.319999,43.17291,289.2125
1.339999,43.16818,289.4256
1.359999,43.16326,289.6477
1.379999,43.16107,289.7466
1.399999,43.15596,289.9768
1.419999,43.15129,290.1877
1.439999,43.14693,290.3842
1.459999,43.14187,290.6125
1.479999,43.13699,290.8328
1.499999,43.13228,291.0452
1.519999,43.12751,291.2605
1.539999,43.12532,291.3593
1.559999,43.12022,291.5888
1.579999,43.118,291.6891
1.599999,43.11063,292.0217
1.619999,43.10592,292.2339
1.639999,43.10172,292.4438
1.659999,43.09826,292.6529
1.679999,43.09664,292.7513
1.699999,43.09274,292.9874
1.719999,43.0892,293.2016
1.739999,43.08593,293.3999
1.759999,43.08213,293.6294
1.779999,43.07866,293.84
1.799999,43.07556,294.06
1.819999,43.07504,294.1586
1.839999,43.07383,294.3929
1.859999,43.07269,294.6127
1.879999,43.07215,294.7158
1.899999,43.07047,295.0408
1.919999,43.06995,295.14
1.939999,43.06872,295.3772
1.959999,43.06762,295.5886
1.979999,43.07011,295.8031
1.999999,43.07433,296.0192
2.019999,43.07857,296.2355
2.039999,43.08254,296.4387
2.059999,43.08478,296.5529
2.079999,43.08921,296.7791
2.099999,43.09337,296.9918
2.119999,43.09751,297.2034
2.139999,43.10386,297.417
2.159999,43.11228,297.6409
2.179999,43.11603,297.7408
2.199999,43.12388,297.9496
2.219999,43.13249,298.1786
2.239999,43.14061,298.3947
2.259999,43.14904,298.619
2.279999,43.15713,298.8345
2.299999,43.16269,299.0527
2.319999,43.16428,299.1521
2.339998,43.16616,299.2693
2.359998,43.17143,299.5984
2.379998,43.17496,299.8185
2.399998,43.17841,300.0337
2.419998,43.18179,300.2443
2.439998,43.18343,300.3469
2.459998,43.18696,300.5739
