Time,Novelty Score
0.1097271,0.04956821
1.113931,0.04972143
2.116942,0.04963506
3.117332,0.04861198
4.117612,0.04952782
5.137434,0.04991507
6.137457,0.04950403
7.139306,0.04954258
8.140317,0.04950082
9.144344,0.04961666
10.14993,0.04961021
11.15202,0.04961704
12.15527,0.04958037
13.16014,0.04963596
14.1704,0.04996808
15.17319,0.04967179
16.18059,0.04939225
17.18115,0.0494863
18.18674,0.04973139
19.18796,0.04952185
20.19409,0.04982429
21.19584,0.04962144
22.19966,0.04964141
23.2025,0.04955823
24.2108,0.04993136
25.22194,0.04999084
26.22321,0.04948298
27.22504,0.04953058
28.2288,0.04972708
29.23391,0.04977566
30.23474,0.04957595
31.24083,0.04975303
32.24241,0.04954451
33.25166,0.04999609
34.25666,0.04977749
35.26128,0.04968451
36.26284,0.04951877
37.26675,0.04961682
38.27633,0
39.28415,0
40.29065,0
41.29086,0
42.29941,0
43.30156,0
44.30383,0
45.313,0
46.32042,0
47.32945,0
48.33581,0.1
49.33682,0.04957368
50.34602,0.04992542
51.35907,0.04968397
52.3614,0.0495707
53.37748,0.04977515
54.38113,0.04964615
55.39424,0.0495727
56.39627,0.04957606
57.4051,0.04986793
58.41019,0.04978975
59.41969,0.04992199
60.42807,0.04983398
61.43679,0.04996474
62.44089,0.0492352
63.44543,0.04966671
64.45257,0.04985779
65.45571,0.04967108
66.45942,0.04964563
67.46767,0.04981383
68.47215,0.04974338
69.48884,0.04979928
70.49403,0.04979055
71.51398,0.04995681
72.5213,0
73.53268,0
74.54031,0
75.54405,0
76.54915,0
77.55191,0
78.552,0.1
79.5532,0.04958941
80.55573,0.04958195
81.55918,0.04963841
82.56545,0.04933601
83.57193,0.04983975
84.57285,0.04945392
85.57339,0.04913698
86.57748,0.04973282
87.58176,0.04967016
88.58527,0.04962879
89.58972,0.04966524
90.59401,0.04975053
91.60017,0.04929209
92.60641,0.04972314
93.62161,0.04978556
94.62521,0.0496411
95.63042,0.04976978
96.64281,0.04991921
97.64365,0.04947727
98.6486,0.04970085
99.65553,0.04984903
100.6641,0.04989689
101.6646,0.04948255
102.6723,0.04990785
103.6803,0.0498535
104.6864,0.04972354
105.6899,0.04971014
106.6912,0.04958837
107.6916,0.04946544
108.697,0.04977858
109.7011,0.04922698
110.7051,0.04964591
111.721,0
112.7273,0
113.7332,0
114.7367,0
115.7425,0
116.7479,0.1
117.7515,0.04970001
118.7543,0.04967348
119.7623,0.04984434
120.7657,0.04961448
121.774,0.04994715
122.7908,0.04977063
123.7971,0.04982388
124.8016,0.04962111
125.8042,0.0495843
126.8078,0.04963498
127.8169,0.04999036
128.8208,0.04964269
129.8229,0.04955574
130.825,0.04954097
131.8251,0.04946212
132.8303,0.04978922
133.8409,0.0499775
134.85,0.04986868
135.8503,0.04953637
136.8651,0.04975478
137.8664,0.04950087
138.8719,0.04979661
139.8816,0.04992963
140.8878,0.04972669
141.892,0.04972084
142.9023,0.04996246
143.9063,0.04963179
144.908,0.04953982
145.912,0.04972449
146.9121,0.04954266
147.9167,0.04973491
148.917,0.04946751
149.9265,0.0498593
150.9301,0.04969501
151.9365,0.04983357
152.9368,0.04898471
153.9438,0.04978665
154.9515,0.04988177
155.9571,0.0498037
156.966,0.04989915
157.9693,0.04962742
158.9702,0.04957132
159.9769,0.04984477
160.9772,0.04953033
161.9862,0.04990689
162.9909,0.04976435
164.0003,0.04991515
165.0081,0.04983816
166.0108,0.04964804
167.0219,0.04955641
168.022,0.04946062
169.0297,0.0498944
170.0355,0.04980751
171.0443,0.0498707
172.0543,0.04999111
173.0596,0.04972252
174.0659,0.04976109
175.0737,0.0499193
176.0811,0.04980598
177.0821,0.04948393
178.0823,0.04943345
179.0865,0.04967321
