Time,Novelty Score
0.3622646,0.04995362
1.36236,0.04990014
2.362424,0.0499082
3.365391,0.04998426
4.36666,0.0498849
5.368061,0.04998041
6.368282,0.04992534
7.369192,0.04995608
8.370764,0.04996803
9.372454,0.04999641
10.37343,0.04996305
11.37348,0.04987675
12.37471,0.0499503
13.3754,0.04991291
14.37567,0.04990384
15.37783,0.04999739
16.38602,0.04979127
17.38709,0.04986975
18.38906,0.04999057
19.39016,0.04979838
20.39127,0.04985544
21.39323,0.04990263
22.39398,0.04992069
23.39495,0.04992566
24.39657,0.04996631
25.39782,0.3499644
26.39829,0.1976842
27.39853,0.1996421
28.3995,0.1997166
29.40256,0.1998584
30.40314,0.1996739
31.41564,0.1999208
32.41889,0.1978849
33.42097,0.1998676
34.42164,0.3995045
35.42297,0.2995428
36.43734,0.2997872
37.43992,0.3996667
38.44806,0.3480732
39.45044,0.3498542
40.45255,0.3496492
41.45514,0.3497227
42.45658,0.3494686
43.45786,0.3493381
44.45995,0.349788
45.46097,0.3491704
46.46351,0.3497594
47.46439,0.349368
48.47146,0.3477564
49.47307,0.2997313
50.47549,0.2499875
51.48482,0.249044
52.486,0.2494481
53.48598,0.3490268
54.48711,0.399292
55.48746,0.3486163
56.48851,0.3496923
57.49142,0.3499845
58.49213,0.3495336
59.49277,0.3495258
60.49433,0.3498564
61.4947,0.3493762
62.49549,0.349581
63.49722,0.3498694
64.49848,0.3497016
65.49891,0.349323
66.5007,0.3499241
67.50186,0.3497449
68.50303,0.2996322
69.50743,0.2499897
70.50896,0.199939
71.51814,0.1988984
72.51859,0.1996719
73.5192,0.1997189
74.51988,0.1997691
75.52069,0.199782
76.52154,0.199823
77.52364,0.1999475
78.52631,0.1997712
79.53313,0.1989505
80.53419,0.1997969
81.53599,0.1999171
82.53634,0.1996566
83.53712,0.399716
84.53936,0.3966404
85.54072,0.3497523
86.54253,0.3496653
87.54349,0.3493001
88.54736,0.3497366
89.54816,0.34835
90.549,0.3487003
91.55154,0.3498188
92.55309,0.3495407
93.55555,0.3497753
94.55705,0.3489205
95.55823,0.3497959
96.56004,0.3499697
97.56135,0.3496425
98.56183,0.3494751
99.56312,0.3498348
100.5654,0.3496994
101.5657,0.348934
102.5659,0.3488145
103.5666,0.3489185
104.5676,0.3496696
105.5801,0.349991
106.5814,0.3497694
107.5824,0.3496189
108.5824,0.3493627
109.5831,0.3495828
110.586,0.3497122
111.5861,0.3487971
112.5874,0.2993029
113.5932,0.2980786
114.595,0.2998764
115.5964,0.1998792
116.598,0.1999183
117.5983,0.1996439
118.5994,0.1997803
119.6007,0.1991116
120.6009,0.1996123
121.6011,0.1995881
122.6023,0.1998132
123.6038,0.1998556
124.6059,0.1997041
125.6079,0.1999834
126.6195,0.04997705
127.6204,0.04994767
128.6219,0.04998047
129.6228,0.04994427
130.6271,0.04998841
131.628,0.04980162
132.6282,0.04991246
133.6302,0.04998996
134.6316,0.04996495
135.6322,0.04992986
136.6328,0.04987118
137.6348,0.04999495
138.6376,0.04998968
139.6432,0.04985169
140.6436,0.04986201
141.6466,0.04996799
142.6488,0.0499991
143.651,0.04996372
144.6534,0.04998846
145.6617,0.04981156
146.6633,0.04998163
147.6633,0.249906
148.6662,0.2498813
149.6692,0.199634
150.6704,0.1996379
151.6705,0.1996575
152.6713,0.1997865
153.6725,0.1997521
154.6738,0.199703
155.6755,0.2999581
156.6758,0.2496481
157.6772,0.2498576
158.6777,0.3495847
159.6799,0.3989249
160.6815,0.3499396
161.6828,0.3498088
162.6833,0.3495309
163.6866,0.3498949
164.6879,0.3498456
165.6888,0.3497823
166.6888,0.3494428
167.6905,0.3499154
168.6915,0.3496802
169.6928,0.34958
170.6939,0.3495662
171.6957,0.3498684
172.697,0.3497677
173.6987,0.3498754
174.6991,0.3494318
175.6999,0.3495656
176.7069,0.3478274
177.7085,0.3497397
178.7096,0.3496261
179.7097,0.3490486
