Inspection,Entropy,Coverage
0.6666667,0.843208262233603,51.02041
0.537037,0.842039656451898,53.06123
0.01851852,0.817769752854507,51.02041
0.1296296,0.827731734365374,48.97959
0.03703704,0.612136705280548,42.85714
0.01851852,0.671193206036927,36.7347
0.01851852,0.929896695120612,16.32653
