Inspection,Entropy,Coverage
0.255814,0.728548089309445,44.89796
0.005813953,0.615617012942777,38.77551
0.3197674,0.494565765903842,28.57143
0.01162791,0.649988523401524,22.44898
0.1395349,0.789640390653415,51.02041
0.377907,0.816234760974496,46.93877
0.005813953,0.625824116426474,12.2449
