Time,Interest Value
0,0
0.5000001,0.199732
0.9999996,0.2003449
1.499999,0.1985653
1.999999,0.1992595
2.499998,0.0007888993
2.999998,0.0007888993
3.499997,0.0007888993
3.999997,0.2006693
4.499997,0.001171795
4.999996,0.001171795
5.499996,0.001171795
5.999995,0.001171795
6.499995,0.001171795
6.999994,0.001171795
7.499994,0.001171795
7.999993,0.1999333
8.500005,0.1984191
9.000016,0.1988241
9.500028,0.2003436
10.00004,0.1995542
10.50005,0.1997897
11.00006,0.2006173
11.50007,0.1993883
12.00008,0.1999453
12.5001,0.2006547
13.00011,0.001171795
13.50012,0.001171795
14.00013,0.20063
14.50014,0.001171795
15.00015,0.001171795
15.50016,0.001171795
16.00018,0.001171795
16.50019,0.001171795
17.0002,0.001171795
17.50021,0.001171795
18.00022,0.001171795
18.50023,0.001171795
19.00024,0.001171795
19.50026,0.001171795
20.00027,0.001171795
20.50028,0.001171795
21.00029,0.001171795
21.5003,0.001171795
22.00031,0.001171795
22.50032,0.001171795
23.00034,0.001171795
23.50035,0.001171795
24.00036,0.001171795
24.50037,0.1996335
25.00038,0.2002457
25.50039,0.1997774
26.0004,0.198289
26.50042,0.1991713
27.00043,0.1993725
27.50044,0.2008741
28.00045,0.198929
28.50046,0.1979069
29.00047,0.1975296
29.50048,0.1993088
30.0005,0.001171795
30.50051,0.001171795
31.00052,0.9955693
31.50053,0.9955693
32.00054,0.9955693
32.50055,1
33.00056,0.9955693
33.50058,0.9807276
34.00059,0.9807276
34.5006,0.9807276
35.00061,0.9807276
35.50062,0.9807276
36.00063,0.9807276
36.50064,0.9807276
37.00066,0.9807276
37.50067,0.9807276
38.00068,0.9807276
38.50069,0.9807276
39.0007,0.9807276
39.50071,0.9807276
40.00072,0.9807276
40.50074,0.9807276
41.00075,0.9807276
41.50076,0.9807276
42.00077,1
42.50078,0.9807276
43.00079,0.9807276
43.5008,0.9807276
44.00082,0.9807276
44.50083,1
45.00084,1
45.50085,1
46.00086,1
46.50087,1
47.00089,0.9807276
47.5009,0.9807276
48.00091,0.9807276
48.50092,0.9807276
49.00093,0.9807276
49.50094,0.9807276
50.00095,0.9807276
50.50097,0.9807276
51.00098,0.9807276
51.50099,1
52.001,1
52.50101,1
53.00102,1
53.50103,0.9807276
54.00105,0.9807276
54.50106,0.9807276
55.00107,0.9807276
55.50108,0.9807276
56.00109,0.1985401
56.5011,0.1997351
57.00111,0.1986467
57.50113,0.200266
58.00114,0.0008817896
58.50115,0.0008817896
59.00116,0.2005116
59.50117,0.001109716
60.00118,0.001109716
60.50119,0.1988992
61.00121,0.001109716
61.50122,0.001109716
62.00123,0.001109716
62.50124,0.001109716
63.00125,0.001109716
63.50126,0.001109716
64.00127,0.001109716
64.50119,0.001109716
65.00111,0.2008443
65.50102,0.1996463
66.00094,0.2007652
66.50085,0.1990184
67.00077,0.199781
67.50069,0.001109716
68.0006,0.001109716
68.50052,0.001109716
69.00043,0.001109716
69.50035,0.001109716
70.00027,0.2003907
70.50018,0.001026695
71.0001,0.001026695
71.50002,0.001026695
71.99993,0.001026695
72.49985,0.001026695
72.99976,0.001026695
73.49968,0.001026695
73.9996,0.001026695
74.49951,0.001026695
74.99943,0.001026695
75.49934,0.001026695
75.99926,0.001026695
76.49918,0.001026695
76.99909,0.001026695
77.49901,0.001026695
77.99892,0.001026695
78.49884,0.001026695
78.99876,0.001026695
79.49867,0.001026695
79.99859,0.001026695
80.4985,0.001026695
80.99842,0.001026695
81.49834,0.001026695
81.99825,0.001026695
82.49817,0.001026695
82.99809,0.001026695
83.498,0.001026695
83.99792,0.001026695
84.49783,0.001026695
84.99775,0.1991798
85.49767,0.1985207
85.99758,0.1988441
86.4975,0.198202
86.99741,0.1975565
87.49733,0.197299
87.99725,0.1972084
88.49716,0.1971677
88.99708,0.1972677
89.49699,0.1982856
89.99691,0.001026695
90.49683,0.001026695
90.99674,0.001026695
91.49666,0.001026695
91.99657,0.001026695
92.49649,0.001026695
92.99641,0.001026695
93.49632,0.001026695
93.99624,0.001026695
94.49615,0.001026695
94.99607,0.001026695
95.49599,0.001026695
95.9959,0.1987915
96.49582,0.1977893
96.99574,0.1973877
97.49565,0.1972369
97.99557,0.1971747
98.49548,0.1977482
98.9954,0.1974072
99.49532,0.1997039
99.99523,0.001026695
100.4951,0.001026695
100.9951,0.001026695
101.495,0.1992256
101.9949,0.001388411
102.4948,0.001388411
102.9947,0.001388411
103.4946,0.001388411
103.9946,0.001388411
104.4945,0.2007867
104.9944,0.2000664
105.4943,0.1999968
105.9942,0.001068976
106.4941,0.1994473
106.9941,0.1997131
107.494,0.001068976
107.9939,0.001068976
108.4938,0.001068976
108.9937,0.2003201
109.4936,0.001068976
109.9936,0.001068976
110.4935,0.001068976
110.9934,0.001068976
111.4933,0.001068976
111.9932,0.001068976
112.4931,0.001068976
112.993,0.1978833
113.493,0.1999051
113.9929,0.1994699
114.4928,0.1988332
114.9927,0.199393
115.4926,0.2003764
115.9925,0.00103134
116.4925,0.00103134
116.9924,0.00103134
117.4923,0.00103134
117.9922,0.1977927
118.4921,0.00103134
118.992,0.00103134
119.492,0.00103134
119.9919,0.00103134
120.4918,0.00103134
120.9917,0.00103134
121.4916,0.00103134
121.9915,0.00103134
122.4915,0.00103134
122.9914,0.00103134
123.4913,0.00103134
123.9912,0.2007296
124.4911,0.1993435
124.991,0.00103134
125.491,0.00103134
125.9909,0.00103134
126.4908,0.00103134
126.9907,0.00103134
127.4906,0.00103134
127.9905,0.1986746
128.4906,0.1993252
