Time,Interest Value
0,0
0.5000001,0.0008587056
0.9999996,0.0005438409
1.499999,0.0005438409
1.999999,0.0005438409
2.499998,0.0005438409
2.999998,0.0005438409
3.499997,0.0005438409
3.999997,0.0005438409
4.499997,0.0005438409
4.999996,0.0005438409
5.499996,0.0005438409
5.999995,0.0005438409
6.499995,0.0005438409
6.999994,0.0005438409
7.499994,0.0005438409
7.999993,0.0005438409
8.500005,0.0005438409
9.000016,0.0005438409
9.500028,0.0005438409
10.00004,0.0005438409
10.50005,0.001149927
11.00006,0.0007573717
11.50007,0.0007573717
12.00008,0.0007573717
12.5001,0.0007573717
13.00011,0.0007573717
13.50012,0.0007573717
14.00013,0.0007573717
14.50014,0.0007573717
15.00015,0.0007573717
15.50016,0.0007573717
16.00018,5.054601E-06
16.50019,3.346916E-06
17.0002,7.200471E-08
17.50021,7.200471E-08
18.00022,7.200471E-08
18.50023,7.200471E-08
19.00024,7.200471E-08
19.50026,7.200471E-08
20.00027,7.200471E-08
20.50028,7.200471E-08
21.00029,7.200471E-08
21.5003,7.200471E-08
22.00031,7.200471E-08
22.50032,7.200471E-08
23.00034,7.200471E-08
23.50035,7.200471E-08
24.00036,7.200471E-08
24.50037,7.200471E-08
25.00038,7.200471E-08
25.50039,7.200471E-08
26.0004,7.200471E-08
26.50042,7.200471E-08
27.00043,7.200471E-08
27.50044,7.200471E-08
28.00045,7.200471E-08
28.50046,7.200471E-08
29.00047,7.200471E-08
29.50048,7.200471E-08
30.0005,7.200471E-08
30.50051,7.200471E-08
31.00052,7.200471E-08
31.50053,7.200471E-08
32.00054,7.200471E-08
32.50055,1.491993E-06
33.00056,0
33.50058,0
34.00059,0
34.5006,0
35.00061,0
35.50062,0
36.00063,0
36.50064,0
37.00066,0
37.50067,0
38.00068,0
38.50069,0
39.0007,0
39.50071,0
40.00072,0
40.50074,0
41.00075,0
41.50076,0
42.00077,0
42.50078,0
43.00079,0
43.5008,0
44.00082,0
44.50083,0
45.00084,0
45.50085,0.9890055
46.00086,0.9825457
46.50087,0.9825457
47.00089,0.9168794
47.5009,0.8878548
48.00091,0.8878548
48.50092,0.8878548
49.00093,0.7646945
49.50094,0.7240531
50.00095,0.0006194248
50.50097,0.0006194248
51.00098,0.0007820262
51.50099,0.9798808
52.001,0.9798808
52.50101,0.9798808
53.00102,0.9798808
53.50103,0.9798808
54.00105,0.9798808
54.50106,0.9798808
55.00107,0.9798808
55.50108,0.9798808
56.00109,0.9798808
56.5011,0.9798808
57.00111,0.9798808
57.50113,0.9798808
58.00114,0.9798808
58.50115,0.9798808
59.00116,0.9798808
59.50117,0.9798808
60.00118,0.9798808
60.50119,0.9798808
61.00121,0.9798808
61.50122,0.9798808
62.00123,0.9798808
62.50124,0.9798808
63.00125,0.9798808
63.50126,0.9798808
64.00127,0.9798808
64.50119,0.9798808
65.00111,0.9798808
65.50102,0.9798808
66.00094,4.14641E-09
66.50085,4.14641E-09
67.00077,4.14641E-09
67.50069,0.0008085649
68.0006,0.0008085649
68.50052,0.0008085649
69.00043,0.0008085649
69.50035,0.0008085649
70.00027,0.0008085649
70.50018,0.0008085649
71.0001,0.0008085649
71.50002,0.0008085649
71.99993,0.0008085649
72.49985,0.0008085649
72.99976,0.0008085649
73.49968,0.0008085649
73.9996,0.0008085649
74.49951,0.0008085649
74.99943,0.0008085649
75.49934,0.0008085649
75.99926,0.0008085649
76.49918,0.0008085649
76.99909,0.0008085649
77.49901,0.0008085649
77.99892,0.0008085649
78.49884,0.0008085649
78.99876,0.0008085649
79.49867,0.0008085649
79.99859,6.000337E-06
80.4985,4.14641E-09
80.99842,4.14641E-09
81.49834,4.14641E-09
81.99825,4.14641E-09
82.49817,4.14641E-09
82.99809,4.14641E-09
83.498,4.14641E-09
83.99792,4.14641E-09
84.49783,4.14641E-09
84.99775,4.14641E-09
85.49767,4.14641E-09
85.99758,4.14641E-09
86.4975,4.14641E-09
86.99741,4.14641E-09
87.49733,4.14641E-09
87.99725,4.14641E-09
88.49716,0.9981673
88.99708,0.9798661
89.49699,0.9798661
89.99691,0.9798661
90.49683,0.9798661
90.99674,0.910561
91.49666,0.8890865
91.99657,0.8890865
92.49649,0.8890865
92.99641,0.8890865
93.49632,0.8890865
93.99624,0.8890865
94.49615,0.0009633807
94.99607,0.0009633807
95.49599,0.0009633807
95.9959,0.9912284
96.49582,0.9817865
96.99574,0.9650602
97.49565,0.996225
97.99557,0.9796413
98.49548,0.7998561
98.9954,0.6475552
99.49532,0.6475552
99.99523,0.6475552
100.4951,0.8086826
100.9951,0.7471824
101.495,0.730263
101.9949,0.7086723
102.4948,0.9685035
102.9947,0.871748
103.4946,0.871748
103.9946,0.871748
104.4945,0.871748
104.9944,0.871748
105.4943,0.871748
105.9942,0.871748
106.4941,0.871748
106.9941,0.871748
107.494,0.871748
107.9939,0.871748
108.4938,0.871748
108.9937,0.871748
109.4936,0.871748
109.9936,0.0001714724
110.4935,0.0001714724
110.9934,0.0001714724
111.4933,0.0001714724
111.9932,0.0001714724
112.4931,0.0001714724
112.993,0.0001714724
113.493,0.0001714724
113.9929,0.3413197
114.4928,0.2991312
114.9927,0.6522047
115.4926,0.82579
115.9925,0.5569234
116.4925,0.5569234
116.9924,0.5569234
117.4923,0.5569234
117.9922,0.5569234
118.4921,0.5569234
118.992,0.5569234
119.492,0.817843
119.9919,0.817843
120.4918,0.817843
120.9917,0.817843
121.4916,0.817843
121.9915,0.817843
122.4915,0.817843
122.9914,0.817843
123.4913,0.817843
123.9912,0.817843
124.4911,0.817843
124.991,0.817843
125.491,0.817843
125.9909,0.817843
126.4908,0.817843
126.9907,0.817843
127.4906,0.817843
127.9905,0.817843
128.4906,0.817843
128.9907,0.817843
129.4908,0.817843
129.991,0.817843
130.4911,0.817843
130.9912,0.3482893
131.4913,0.3482893
131.9914,0.3482893
132.4915,0.3482893
132.9916,0.3482893
133.4917,0.428228
133.9918,0.5033968
134.4919,0.413557
134.992,0.2430991
135.4921,0.2430991
135.9922,0.2430991
136.4923,0.2430991
136.9924,0.2430991
137.4926,0.2430991
137.9927,0.2430991
138.4928,0.2430991
138.9929,0.2430991
139.493,0.2430991
139.9931,0.2430991
140.4932,0.2430991
140.9933,0.2430991
141.4934,0.2430991
141.9935,0.2430991
142.4936,0.2430991
142.9937,0.2430991
143.4938,0.2430991
143.9939,0.2430991
144.494,0.2430991
144.9942,0.2430991
145.4943,0.2430991
145.9944,0.2430991
146.4945,0.2430991
146.9946,0.2430991
147.4947,0.2430991
147.9948,0.2430991
148.4949,0.2430991
148.995,0.2430991
149.4951,0.2430991
149.9952,0.2430991
150.4953,0.2430991
150.9954,0.2430991
151.4955,0.2430991
151.9957,0.2430991
152.4958,0.2430991
152.9959,0.2430991
153.496,0.2430991
153.9961,0.2430991
154.4962,0.2430991
154.9963,0.2430991
155.4964,0.2430991
155.9965,0.2430991
156.4966,0.2430991
156.9967,0.2430991
157.4968,0.2430991
157.9969,0.2430991
158.497,0.2430991
158.9971,0.2430991
159.4973,0.2430991
159.9974,0.2430991
160.4975,0.2430991
160.9976,0.2430991
161.4977,0.2430991
161.9978,0.2430991
162.4979,0.2430991
162.998,0.2430991
163.4981,0.2430991
163.9982,0.2430991
164.4983,0.2430991
164.9984,0.2430991
165.4985,0.2430991
165.9986,0.2430991
166.4987,0.2430991
166.9989,0.2430991
167.499,0.2430991
167.9991,0.2430991
168.4992,0.2430991
168.9993,0.2430991
169.4994,0.2430991
169.9995,0.2430991
170.4996,0.2430991
170.9997,0.2430991
171.4998,0.2430991
171.9999,0.2430991
172.5,0.2430991
173.0001,0.2430991
173.5002,0.2430991
174.0004,0.2430991
174.5005,0.2430991
175.0006,0.2430991
175.5007,0.2430991
176.0008,0.2430991
176.5009,0.2430991
177.001,0.2430991
177.5011,0.2430991
178.0012,0.2430991
178.5013,0.2430991
179.0014,0.2430991
179.5015,0.2430991
180.0016,0.2430991
