X,Z,Visits
0,0,0
0,50,1
0,100,1
0,150,1
0,200,0
0,250,2
0,300,0
50,0,1
50,50,1
50,100,0
50,150,1
50,200,2
50,250,6
50,300,1
100,0,1
100,50,0
100,100,0
100,150,0
100,200,0
100,250,3
100,300,1
150,0,1
150,50,0
150,100,0
150,150,0
150,200,0
150,250,1
150,300,1
200,0,1
200,50,0
200,100,0
200,150,0
200,200,0
200,250,1
200,300,2
250,0,1
250,50,0
250,100,0
250,150,0
250,200,0
250,250,1
250,300,3
300,0,1
300,50,1
300,100,1
300,150,1
300,200,0
300,250,1
300,300,2
Entropy: 0.8496786
