Time,Novelty Score
0.8877043,0.2499342
1.88896,0.149889
2.889516,0.1497777
3.890811,0.1498703
4.892206,0.1498868
5.892453,0.1497197
6.893496,0.1498503
7.894447,0.1498431
8.894692,0.149718
9.895862,0.1498805
10.89599,0.1497387
11.8962,0.1497443
12.89732,0.1498865
13.89869,0.1499278
14.90052,0.1499925
15.90179,0.1499098
16.902,0.149749
17.90263,0.1498132
18.90615,0.1499738
19.90785,0.1499719
20.9092,0.1499186
21.91059,0.1499133
22.91208,0.1499025
23.91357,0.1499119
24.91373,0.1496893
25.91528,0.149904
26.91647,0.1498398
27.91746,0.1498059
28.91966,0.1499941
29.92164,0.1499425
30.92168,0.1496511
31.92286,0.1498581
32.9233,0.09982797
33.92669,0.09996472
34.92705,0.09966204
35.92719,0.09964541
36.92876,0.0499701
37.9309,0.04999949
38.93111,0.04990515
39.93268,0.1499743
40.93422,0.09994625
41.93601,0.1999684
42.9378,0.2499591
43.93958,0.199818
44.9413,0.1998058
45.94373,0.1999728
46.94593,0.2995982
47.94719,0.24929
48.94849,0.2496913
49.95093,0.2499757
50.95214,0.2497255
51.9523,0.249462
52.95406,0.2498745
53.95456,0.2495064
54.95583,0.2497499
55.95791,0.2499662
56.9585,0.2496256
57.95919,0.2496326
58.95968,0.2496284
59.96152,0.2499561
60.96174,0.2495634
61.96175,0.249513
62.96229,0.2496356
63.96592,0.2499765
64.96763,0.2498869
65.96945,0.2498582
66.97158,0.2499001
67.97397,0.2499555
68.97421,0.2494704
69.97451,0.249488
70.97475,0.2494564
71.97672,0.2498997
72.97786,0.2496886
73.97977,0.2499252
74.98213,0.2499754
75.98271,0.2496399
76.98602,0.2499167
77.98651,0.2492103
78.98668,0.2491315
79.98695,0.2491506
80.98867,0.2498379
81.99002,0.2497205
82.99152,0.2497414
83.99379,0.2499855
84.99475,0.2496621
85.99681,0.2498483
86.99715,0.2494746
87.99863,0.2497957
88.99928,0.2496369
90.00064,0.2498184
91.00262,0.2499579
92.00265,0.2494249
93.00707,0.249986
94.00846,0.2497753
95.00914,0.2495689
96.01132,0.2499674
97.01243,0.2496745
98.01302,0.2495258
99.01452,0.2497926
100.016,0.2498433
101.0177,0.2499326
102.0189,0.2497636
103.0205,0.2498753
104.0219,0.249834
105.0234,0.2498799
106.0256,0.2495715
107.0268,0.2492763
108.0279,0.2492406
109.0281,0.2494681
110.0289,0.2496359
111.0307,0.2498815
112.0314,0.2496123
113.0327,0.249787
114.0335,0.2496529
115.0354,0.2499534
116.036,0.2496158
117.0372,0.249737
118.0381,0.2496552
119.0386,0.2494767
120.0409,0.2499943
121.0418,0.2497421
122.0425,0.2496763
123.0439,0.2497724
124.0439,0.2494121
125.0464,0.2496127
126.0486,0.2499317
127.05,0.2497885
128.0514,0.249806
129.0531,0.2499207
130.0541,0.249647
131.0549,0.2496403
132.0562,0.2497737
133.0567,0.2495503
134.0578,0.2496619
135.0599,0.2499108
136.0607,0.2496674
137.0612,0.2496336
138.0633,0.2499609
139.0666,0.2499309
140.0684,0.2499115
141.0684,0.2495399
142.069,0.1997376
143.0704,0.1998871
144.0709,0.1997627
145.0718,0.09988317
146.0739,0.09998527
147.0751,0.04994931
148.0759,0.04992178
149.0764,0.1499093
150.0767,0.0998063
151.0788,0.09999343
152.0791,0.1998039
153.0799,0.1497946
154.0814,0.1498898
155.082,0.1497626
156.0835,0.1499241
157.0859,0.1498007
158.087,0.1495937
159.0886,0.149904
160.0888,0.149681
161.0897,0.1497938
162.0909,0.1498281
163.0929,0.149989
164.0936,0.1497799
165.0955,0.149965
166.0959,0.1497272
167.0981,0.1499958
168.0984,0.1497365
169.1003,0.1499835
170.1005,0.1497695
171.1011,0.1498211
172.1018,0.1498279
173.1024,0.1498097
174.1034,0.1498658
175.1062,0.1498815
176.1077,0.149971
177.1098,0.1499335
178.1117,0.1499303
179.1119,0.1497013
