Time,Novelty Score
0.2259163,0.1999862
1.228003,0.1499537
2.22886,0.1497548
3.23108,0.09998686
4.232705,0.1499672
5.232897,0.3997445
6.233553,0.2495765
7.234846,0.2497564
8.235445,0.2495809
9.235764,0.2495223
10.23713,0.249788
11.23734,0.2495191
12.23784,0.2495838
13.2395,0.2498876
14.24044,0.2497265
15.24166,0.2497543
16.24325,0.2498133
17.24529,0.2495019
18.24688,0.2493526
19.24801,0.2496718
20.24879,0.2496127
21.25028,0.2497719
22.25193,0.2498378
23.25315,0.2497279
24.2541,0.2496877
25.25439,0.2495068
26.25492,0.1996489
27.2558,0.1997612
28.25733,0.1999035
29.25921,0.1999801
30.26087,0.1999407
31.26293,0.1999996
32.26558,0.1998339
33.2667,0.1998422
34.26714,0.1996869
35.26928,0.1999897
36.27052,0.1997945
37.27213,0.1998759
38.27364,0.2998582
39.27372,0.2494481
40.27534,0.2498576
41.27588,0.2495965
42.27652,0.2496186
43.27821,0.2499019
44.27979,0.2498551
45.28127,0.249838
46.28249,0.2497369
47.28299,0.2495845
48.28318,0.249483
49.28662,0.2499157
50.28743,0.2496749
51.28969,0.2499311
52.29034,0.2495438
53.29139,0.2496411
54.29268,0.2497185
55.29353,0.2496108
56.29375,0.2494685
57.29388,0.2494383
58.29616,0.249925
59.29656,0.2495229
60.29858,0.2499969
61.29863,0.2494984
62.29875,0.2494893
63.29949,0.2496515
64.3003,0.2496774
65.30177,0.2498636
66.30256,0.249697
67.30308,0.2496389
68.30549,0.2497111
69.30552,0.2490786
70.30738,0.2494556
71.3102,0.2499722
72.31039,0.2494388
73.31287,0.2499554
74.31361,0.2495754
75.31373,0.249412
76.31394,0.2494547
77.31394,0.2493954
78.31506,0.249723
79.31541,0.2495738
80.31651,0.2497406
81.31732,0.2497007
82.31935,0.2499711
83.31985,0.249541
84.32047,0.2496206
85.32256,0.2499991
86.32326,0.2496347
87.32525,0.2495868
88.3264,0.249375
89.32782,0.2498185
90.32796,0.2494218
91.32931,0.2497429
92.33068,0.2497697
93.33121,0.2495468
94.33296,0.2498071
95.33362,0.2495633
96.33404,0.2495023
97.33645,0.2499978
98.3376,0.2496565
99.33949,0.2498609
100.341,0.2497722
101.3415,0.1996342
102.3437,0.1999507
103.3459,0.1996095
104.3474,0.1994627
105.3494,0.199964
106.3498,0.1996753
107.3512,0.1998726
108.3533,0.1999951
109.3543,0.04995297
110.3555,0.2499604
111.3556,0.1497235
112.3571,0.1499223
113.3584,0.1498986
114.3588,0.1497616
115.3603,0.1499024
116.3624,0.1499832
117.3661,0.1499779
118.3678,0.1499608
119.3678,0.149716
120.3687,0.1498209
121.3699,0.1498891
122.3708,0.1498287
123.3717,0.1498472
124.3722,0.149772
125.374,0.1499902
126.3739,0.149722
127.3753,0.1499297
128.3762,0.1497978
129.3771,0.1497457
130.3797,0.1499764
131.3811,0.1498142
132.3824,0.1498082
133.3863,0.1499514
134.3867,0.149426
135.3882,0.1498703
136.3886,0.1492623
137.3903,0.1499223
138.3915,0.1498494
139.3929,0.1498876
140.3942,0.149889
141.3964,0.1499984
142.3979,0.149925
143.3987,0.09957121
144.4002,0.09994721
145.4015,0.09992988
146.403,0.09995505
147.4064,0.09996305
148.4066,0.09965923
149.408,0.09993985
150.4096,0.04997667
151.4117,0.04999279
152.4127,0.04993672
153.4146,0.1499936
154.4164,0.09994978
155.4183,0.2999288
156.4193,0.1996814
157.4206,0.2997278
158.4209,0.249309
159.421,0.2493803
160.4229,0.2498876
161.4243,0.249795
162.4279,0.2498532
163.4282,0.249002
164.4303,0.2499327
165.4318,0.2497321
166.4333,0.2497981
167.434,0.2496092
168.4351,0.249682
169.4359,0.2496226
170.4376,0.2498883
171.4386,0.2497229
172.4398,0.2497906
173.4403,0.2496042
174.4406,0.2495907
175.4424,0.2498755
176.4445,0.249871
177.4486,0.249995
178.4505,0.2498948
179.452,0.2497952
