Time,Novelty Score
1.000797,0.1
2.003813,0.04996689
3.005096,0.04986718
4.007835,0.04954838
5.008525,0.04993216
6.010075,0.04996726
7.011564,0.04997014
8.01342,0.04997863
9.014249,0.04993266
10.01487,0.04992892
11.01532,0.04992104
12.0246,0.04987662
13.02547,0.04986174
14.02551,0.0498177
15.02661,0.04984062
16.02719,0.04988658
17.02763,0.04987058
18.02959,0.04995649
19.03001,0.04988589
20.0414,0.04994434
21.04206,0.04989624
22.04397,0.0499035
23.04669,0.04992896
24.04704,0.0499042
25.04915,0.04995712
26.05157,0.04997135
27.05307,0.04997141
28.05381,0.04988281
29.0553,0.0499636
30.05653,0.04995978
31.05721,0.04991402
32.05902,0.04999118
33.05976,0.0499329
34.06133,0.04996586
35.0652,0.0499617
36.06639,0.04994627
37.06752,0.04995021
38.06824,0.04993368
39.06969,0.04994252
40.07008,0.04985228
41.07765,0.04973957
42.07933,0.04997777
43.07961,0.04988079
44.08115,0.0499625
45.08196,0.04992988
46.08613,0.04999506
47.08814,0.04999454
48.08933,0.04991286
49.09793,0.04977711
50.09834,0.04986295
51.09947,0.04972739
52.09962,0.04986426
53.10065,0.0499208
54.10117,0.04937008
55.10414,0.0499558
56.10537,0.04987653
57.10587,0.04978948
58.10611,0.04979727
59.10671,0.04935404
60.10951,0.04996719
61.10954,0.04986436
62.11113,0.04994156
63.11302,0.04990722
64.11569,0.04999662
65.11654,0.04990651
66.11797,0.04993269
67.12019,0.04996311
68.12106,0.04990829
69.12531,0.04999649
70.12547,0.04978345
71.1265,0.04983807
72.12892,0.04997995
73.13105,0.04992321
74.13493,0.04997423
75.13783,0.04996319
76.13834,0.04983586
77.13974,0.04989067
78.14208,0.04993705
79.14242,0.0493752
80.14252,0.1498095
81.14728,0.09995422
82.15076,0.09996972
83.15398,0.0999729
84.15697,0.09883234
85.15883,0.09989362
86.16161,0.1987647
87.16273,0.1497758
88.16908,0.3490096
89.17219,0.2477102
90.17327,0.2495669
91.17422,0.2495702
92.17476,0.2495921
93.17527,0.249454
94.17535,0.2492678
95.1774,0.2498452
96.18117,0.2475794
97.18299,0.3497656
98.18793,0.3997388
99.18816,0.349161
100.1882,0.3491442
101.1899,0.3496459
102.192,0.3498423
103.1957,0.3496594
104.1981,0.3499759
105.2099,0.3498262
106.221,0.3495115
107.2213,0.3493703
108.222,0.3493535
109.2221,0.3492368
110.2265,0.3497902
111.2302,0.3479287
112.2321,0.3497072
113.2331,0.3492092
114.2344,0.3495151
115.2356,0.3494846
116.2372,0.3496783
117.2386,0.3496457
118.2399,0.3496161
119.2404,0.3493212
120.2425,0.3497775
121.2429,0.3492485
122.2462,0.3490109
123.2475,0.3496813
124.2495,0.2998945
125.2514,0.2998518
126.2527,0.2497307
127.2535,0.249658
128.2536,0.249275
129.255,0.2498061
130.2569,0.2499059
131.2581,0.2497751
132.2594,0.2495304
133.2615,0.2499394
134.2649,0.2498244
135.265,0.1494611
136.2656,0.09968215
137.2668,0.09990232
138.2676,0.0996368
139.2685,0.04993437
140.2691,0.04993224
141.2714,0.04998647
142.2728,0.04992911
143.2737,0.04992528
144.2757,0.04998964
145.2767,0.04994832
146.2803,0.04954122
147.2813,0.04995328
148.2845,0.04997656
149.287,0.04999749
150.2893,0.04996171
151.2901,0.04991638
152.2912,0.04992801
153.2917,0.04992466
154.2921,0.04990471
155.2925,0.04991418
156.2942,0.04998204
157.2942,0.04988926
158.2947,0.04992694
159.3006,0.04967792
160.3027,0.04995238
161.3059,0.04990875
162.3076,0.04984449
163.3101,0.04997693
164.3111,0.04981105
165.313,0.04995434
166.3141,0.04990524
167.3163,0.04997205
168.3182,0.04995386
169.3355,0.04998231
170.3356,0.0498851
171.3373,0.04994605
172.3408,0.049995
173.3415,0.04983589
174.3452,0.04993152
175.3471,0.04983065
176.3502,0.04997604
177.3517,0.04991649
178.3542,0.04992549
179.3578,0.04988878
