X,Z,Visits
0,0,4
0,50,4
0,100,2
0,150,1
0,200,0
0,250,0
0,300,0
50,0,4
50,50,1
50,100,0
50,150,1
50,200,0
50,250,0
50,300,0
100,0,3
100,50,1
100,100,0
100,150,1
100,200,0
100,250,0
100,300,0
150,0,2
150,50,2
150,100,2
150,150,1
150,200,0
150,250,0
150,300,0
200,0,1
200,50,2
200,100,2
200,150,1
200,200,0
200,250,0
200,300,0
250,0,0
250,50,1
250,100,0
250,150,0
250,200,0
250,250,0
250,300,0
300,0,0
300,50,0
300,100,0
300,150,0
300,200,0
300,250,0
300,300,0
Entropy: 0.7810258
