Time,X,Z
0.02,34.51317,71.22712
0.04,34.75575,70.94724
0.06,34.8624,70.82419
0.08,35.01597,70.647
0.09999999,35.14502,70.49811
0.12,35.27359,70.34977
0.14,35.40257,70.20096
0.16,35.51087,70.076
0.18,35.63401,69.86008
0.2,35.72358,69.68475
0.22,35.81223,69.51119
0.24,35.90061,69.33818
0.26,35.98589,69.17124
0.28,36.07466,68.99746
0.3,36.1713,68.80827
0.32,36.25888,68.63612
0.34,36.34229,68.46388
0.36,36.42974,68.28328
0.38,36.51456,68.10812
0.4,36.59725,67.93736
0.42,36.68213,67.76206
0.4400001,36.77452,67.57127
0.4600001,36.8506,67.41416
0.4800001,36.946,67.21715
0.5000001,37.056,67.06094
0.52,37.17775,66.89959
0.54,37.29455,66.74479
0.56,37.41053,66.59109
0.58,37.53062,66.43192
0.6,37.6464,66.27848
0.6199999,37.7048,66.20108
0.6399999,37.89064,65.95477
0.6599999,38.00629,65.80151
0.6799999,38.1381,65.66412
0.6999999,38.28542,65.51112
0.7199998,38.41878,65.3726
0.7399998,38.55129,65.23497
0.7599998,38.6998,65.08072
0.7799998,38.83519,64.94011
0.7999998,38.96109,64.80934
0.8199998,39.10827,64.65648
0.8399997,39.24137,64.51823
0.8599997,39.3784,64.37953
0.8799997,39.51477,64.24358
0.8999997,39.65787,64.10094
0.9199997,39.73929,64.01978
0.9399996,39.94665,63.81308
0.9599996,40.08265,63.67751
0.9799996,40.21928,63.54131
0.9999996,40.36108,63.39996
1.02,40.49958,63.2619
1.04,40.6501,63.1116
1.06,40.78554,62.97533
1.08,40.92091,62.83913
1.1,41.06315,62.69603
1.12,41.19928,62.55907
1.14,41.34837,62.40906
1.159999,41.48547,62.27113
1.179999,41.62243,62.13333
1.199999,41.75903,61.9959
1.219999,41.85971,61.89461
1.239999,42.03659,61.71678
1.259999,42.18446,61.56824
1.279999,42.32124,61.43084
1.299999,42.45592,61.29554
1.319999,42.59054,61.1603
1.339999,42.73339,61.0168
1.359999,42.88184,60.86767
1.379999,43.01658,60.73232
1.399999,43.15245,60.59583
1.419999,43.30069,60.44706
1.439999,43.44253,60.30529
1.459999,43.5774,60.17049
1.479999,43.71397,60.03399
1.499999,43.86293,59.88511
1.519999,43.97302,59.77508
1.539999,44.14108,59.60711
1.559999,44.27852,59.46975
1.579999,44.41478,59.33356
1.599999,44.5514,59.19701
1.619999,44.70181,59.04665
1.639999,44.83219,58.9163
1.659999,44.98204,58.76649
1.679999,45.1173,58.63126
1.699999,45.25505,58.49354
1.719999,45.40438,58.34424
1.739999,45.52598,58.22268
1.759999,45.6822,58.06649
1.779999,45.82093,57.92779
1.799999,45.9574,57.79136
1.819999,46.09435,57.65443
1.839999,46.24356,57.50526
1.859999,46.37263,57.37622
1.879999,46.52183,57.22706
1.899999,46.6587,57.09022
1.919999,46.79557,56.95338
1.939999,46.93369,56.81529
1.959999,47.07663,56.67239
1.979999,47.15739,56.59165
1.999999,47.36281,56.38449
2.019999,47.50072,56.24425
2.039999,47.6358,56.10688
2.059999,47.77106,55.96933
2.079999,47.91419,55.82377
2.099999,48.05111,55.68454
2.119999,48.18617,55.54719
2.139999,48.32272,55.40833
2.159999,48.4717,55.25682
2.179999,48.61116,55.11225
2.199999,48.74231,54.96994
2.219999,48.87286,54.82828
2.239999,49.00569,54.68415
2.259999,49.14837,54.52933
2.279999,49.22583,54.44528
2.299999,49.4143,54.24078
2.319999,49.54454,54.09946
2.339998,49.67646,53.95631
2.359998,49.80763,53.81398
2.379998,49.94947,53.65471
2.399998,50.08187,53.50557
2.419998,50.20902,53.36234
2.439998,50.33797,53.21708
2.459998,50.46559,53.07333
2.479998,50.60629,52.91484
2.499998,50.73838,52.76604
2.519998,50.86722,52.62091
2.539998,50.99341,52.47877
2.559998,51.14001,52.32762
2.579998,51.24943,52.21712
2.599998,51.39969,52.06538
2.619998,51.55551,51.90804
2.639998,51.69023,51.772
2.659998,51.82621,51.63469
2.679998,51.97528,51.48415
2.699998,52.11008,51.34802
2.719998,52.25498,51.20171
2.739998,52.40323,51.07799
2.759998,52.55487,50.95633
2.779998,52.71824,50.82526
2.799998,52.86891,50.70438
2.819998,53.02589,50.57844
2.839998,53.17595,50.45805
2.859998,53.34181,50.32498
2.879998,53.49261,50.20399
2.899998,53.64273,50.08356
2.919998,53.81857,49.98758
2.939998,53.9876,49.89581
2.959998,54.17494,49.79409
2.979998,54.34584,49.7013
2.999998,54.51633,49.60873
3.019998,54.68966,49.51463
3.039998,54.79961,49.45493
3.059998,55.05751,49.31491
3.079998,55.23938,49.239
3.099998,55.42146,49.17023
3.119998,55.60433,49.10117
3.139998,55.79674,49.0285
3.159998,55.98137,48.95877
3.179998,56.16304,48.89016
3.199998,56.36225,48.81493
3.219998,56.54068,48.74754
3.239998,56.65457,48.69924
3.259998,56.89243,48.57312
3.279998,57.07702,48.47525
3.299998,57.26115,48.37761
3.319998,57.42906,48.28859
3.339998,57.57522,48.21109
3.359998,57.78265,48.1011
3.379997,57.96674,48.00349
3.399997,58.13049,47.90785
3.419997,58.28136,47.7798
3.439997,58.44256,47.64298
3.459997,58.58952,47.51824
3.479997,58.73645,47.39354
3.499997,58.89739,47.25693
3.519997,59.04218,47.13404
3.539997,59.20322,46.99736
3.559997,59.35618,46.86753
3.579997,59.49979,46.74361
3.599997,59.65172,46.59243
3.619997,59.78777,46.45706
3.639997,59.91048,46.33497
3.659997,60.06641,46.17981
3.679997,60.21597,46.031
3.699997,60.35101,45.89663
3.719997,60.50045,45.74793
3.739997,60.63811,45.61096
3.759997,60.77896,45.47081
3.779997,60.91745,45.33256
3.799997,61.0672,45.18281
3.819997,61.2028,45.04721
3.839997,61.35189,44.89812
3.859997,61.49298,44.75702
3.879997,61.62846,44.62155
3.899997,61.76488,44.48513
3.919997,61.91351,44.33649
3.939997,62.04884,44.20117
3.959997,62.20086,44.04915
3.979997,62.31691,43.93309
3.999997,62.47789,43.77211
4.019997,62.6123,43.63771
4.039997,62.76054,43.48946
4.059997,62.90758,43.34243
4.079997,63.04945,43.20055
4.099997,63.11715,43.13285
4.119997,63.32092,42.92908
4.139997,63.46728,42.78272
4.159997,63.61516,42.63484
4.179997,63.74903,42.50097
4.199997,63.88959,42.36041
4.219997,64.03736,42.21264
4.239997,64.1707,42.0793
4.259997,64.32138,41.92862
4.279997,64.45533,41.79467
4.299997,64.59707,41.65293
4.319997,64.7453,41.5047
4.339997,64.87921,41.37078
4.359997,65.02835,41.22165
4.379997,65.16148,41.08852
4.399997,65.24816,41.00183
4.419997,65.45139,40.79861
4.439997,65.58512,40.66488
4.459997,65.73241,40.51759
4.479997,65.8657,40.3843
4.499997,66.00597,40.24403
4.519997,66.15492,40.09508
4.539997,66.28939,39.96061
4.559997,66.43893,39.81107
4.579997,66.57249,39.67751
4.599997,66.7196,39.5304
4.619997,66.85982,39.39018
4.639997,67.00674,39.24326
4.659997,67.14085,39.10915
4.679996,67.29019,38.95981
4.699996,67.39779,38.85221
4.719996,67.56814,38.68187
4.739996,67.70267,38.54732
4.759996,67.85187,38.39813
4.779996,67.98637,38.26363
4.799996,68.13394,38.11606
4.819996,68.2748,37.9752
4.839996,68.42327,37.82673
4.859996,68.56062,37.68938
4.879996,68.69408,37.55593
4.899996,68.84229,37.4077
4.919996,68.98457,37.26543
4.939996,69.11904,37.13095
4.959996,69.26796,36.98204
4.979996,69.40428,36.84572
4.999996,69.52695,36.72304
5.019996,69.6781,36.5719
5.039996,69.83189,36.41811
5.059996,69.9669,36.2831
5.079996,70.11646,36.13354
5.099996,70.2512,35.9988
5.119996,70.40127,35.84874
5.139996,70.54276,35.70725
5.159996,70.67822,35.57178
5.179996,70.82721,35.4228
5.199996,70.95956,35.29044
5.219996,71.10686,35.14315
5.239996,71.25093,34.99907
5.259996,71.38722,34.86279
5.279996,71.52166,34.72835
5.299996,71.65684,34.59317
5.319996,71.80669,34.44331
5.339996,71.94806,34.30194
5.359996,72.09723,34.15278
5.379996,72.23017,34.01984
5.399996,72.37685,33.87315
5.419996,72.51379,33.73622
5.439996,72.66473,33.58528
5.459996,72.80651,33.44349
5.479996,72.93622,33.3139
5.499996,73.08817,33.16245
5.519996,73.22458,33.02649
5.539996,73.36092,32.8906
5.559996,73.50346,32.74854
5.579996,73.65207,32.60042
5.599996,73.788,32.46494
5.619996,73.93916,32.31429
5.639996,74.07478,32.17911
5.659996,74.21474,32.03963
5.679996,74.36106,31.89352
5.699996,74.50668,31.74804
5.719995,74.63986,31.61499
5.739995,74.78632,31.46867
5.759995,74.85783,31.39722
5.779995,75.06333,31.19193
5.799995,75.21029,31.04511
5.819995,75.34369,30.91184
5.839995,75.49114,30.76453
5.859995,75.63129,30.62424
5.879995,75.77738,30.47731
5.899995,75.9113,30.34263
5.919995,76.04924,30.2039
5.939995,76.19716,30.05514
5.959995,76.33115,29.92037
5.979995,76.48245,29.76821
5.999995,76.61457,29.63534
6.019995,76.76163,29.48744
6.039995,76.90789,29.34035
6.059995,76.98711,29.26096
6.079995,77.18208,29.06581
6.099995,77.32837,28.91937
6.119995,77.46124,28.78636
6.139995,77.60905,28.63842
6.159995,77.75525,28.49207
6.179995,77.89525,28.35194
6.199995,78.0289,28.21816
6.219995,78.17801,28.06891
6.239995,78.30952,27.93741
6.259995,78.45565,27.79162
6.279995,78.59468,27.65292
6.299995,78.74122,27.50673
6.319995,78.88707,27.36122
6.339995,79.01994,27.22866
6.359995,79.14021,27.10868
6.379995,79.30891,26.94038
6.399995,79.45434,26.79529
6.419995,79.59004,26.6599
6.439995,79.73611,26.5139
6.459995,79.87518,26.37482
6.479995,80.00848,26.24153
6.499995,80.15524,26.09477
6.519995,80.29987,25.95014
6.539995,80.43304,25.81697
6.559995,80.58586,25.66415
6.579995,80.72715,25.52286
6.599995,80.85555,25.39445
6.619995,81.00578,25.24422
6.639995,81.14266,25.10734
6.659995,81.27065,24.97935
6.679995,81.42777,24.82223
