Time,Novelty Score
0.9964095,0.1498635
1.998819,0.09991627
2.999882,0.09974004
4.002911,0.09999377
5.004165,0.09978963
6.004688,0.09956814
7.011305,0.09999895
8.011463,0.09969883
9.014092,0.09998906
10.01518,0.2998435
11.0176,0.199975
12.01955,0.1997992
13.02036,0.199632
14.02257,0.1998006
15.0287,0.2999184
16.02942,0.2488195
17.03088,0.4496143
18.03489,0.3496795
19.03653,0.2498434
20.03671,0.2494406
21.0377,0.1997014
22.03817,0.1996538
23.04021,0.1499791
24.04447,0.1497736
25.04784,0.1496607
26.04795,0.1493476
27.0486,0.1494062
28.04999,0.149838
29.05228,0.1499989
30.05252,0.1497226
31.0534,0.1497969
32.05498,0.1498904
33.05553,0.1497429
34.05755,0.1499025
35.05765,0.149644
36.0676,0.1495132
37.0677,0.09955581
38.06922,0.0999248
39.06952,0.09980771
40.06985,0.09980851
41.07085,0.0993453
42.07188,0.09982231
43.07389,0.09993546
44.07483,0.09985232
45.07659,0.09994745
46.07664,0.09979554
47.07845,0.09995639
48.07976,0.09991031
49.0822,0.04999368
50.08319,0.04994027
51.08432,0.04992472
52.08832,0.04995357
53.09032,0.1498216
54.09211,0.09987064
55.09396,0.09986384
56.0967,0.09995651
57.09751,0.09979646
58.09893,0.099746
59.10085,0.09982928
60.10421,0.09901826
61.10823,0.09986281
62.11138,0.1999789
63.11222,0.1496773
64.11253,0.09975234
65.12346,0.1998141
66.12688,0.1497387
67.12714,0.2492382
68.12813,0.1991816
69.12971,0.1992212
70.13143,0.1977665
71.13315,0.1996808
72.13334,0.1995342
73.13348,0.1995484
74.13572,0.1998489
75.13744,0.1993292
76.13889,0.1997849
77.14025,0.1997915
78.14115,0.199656
79.14221,0.1994841
80.14587,0.1982592
81.14787,0.199325
82.14929,0.2991314
83.15149,0.3488244
84.28371,0.3792006
85.28477,0.3492403
86.28783,0.4490467
87.29003,0.3983421
88.29066,0.3479018
89.29069,0.3480182
90.29243,0.2995584
91.29362,0.2964321
92.29496,0.2994854
93.29692,0.3997957
94.29743,0.4492836
95.29998,0.3498273
96.30211,0.3497283
97.30346,0.2995079
98.30486,0.299446
99.30967,0.4997553
100.3107,0.3993978
101.3108,0.3988933
102.3132,0.3998127
103.3222,0.3981452
104.3274,0.3999333
105.3321,0.3988633
106.3328,0.399157
107.3332,0.3991146
108.3348,0.3495028
109.3365,0.3496106
110.3371,0.34931
111.3394,0.4498271
112.3411,0.3495874
113.3413,0.2992796
114.347,0.2979291
115.3493,0.2990642
116.3512,0.2997757
117.3525,0.2996952
118.353,0.2994691
119.3547,0.2997785
120.3561,0.2992579
121.3562,0.2992707
122.3593,0.2994754
123.3602,0.2983711
124.3607,0.299479
125.3626,0.299834
126.3627,0.2991152
127.3641,0.2996229
128.3705,0.2980904
129.3719,0.2996702
130.3742,0.2997012
131.3773,0.2999317
132.382,0.2966885
133.3882,0.2979617
134.3897,0.2987572
135.3907,0.2992642
136.3937,0.2995341
137.3951,0.2994291
138.4077,0.2499979
139.4086,0.2488536
140.4099,0.2489073
141.41,0.2492213
142.41,0.249221
143.4105,0.2494363
144.4123,0.2498614
145.4138,0.3497824
146.4138,0.4991965
147.4183,0.3493257
148.4186,0.3491738
149.4202,0.3496962
150.4207,0.3489371
151.4229,0.299764
152.4268,0.2498083
153.43,0.2494016
154.4316,0.1997735
155.4329,0.1997079
156.4332,0.1995714
157.4352,0.149911
158.4401,0.1488412
159.4411,0.1497888
160.4428,0.1499253
161.4473,0.1498828
162.4479,0.1493226
163.4534,0.1489815
164.4553,0.1499426
165.4561,0.1497802
166.459,0.1498849
167.4613,0.1499769
168.4639,0.149994
169.4687,0.1499212
170.4689,0.1496474
171.4701,0.09975167
172.4702,0.09977517
173.4707,0.09952932
174.4727,0.0999893
175.4729,0.09977657
176.4744,0.09990735
177.4791,0.09972195
178.4861,0.09945867
179.4867,0.09954539
