Time,Novelty Score
0.6220242,0.149936
1.622377,0.09978974
2.622427,0.09976805
3.62365,0.09988832
4.62684,0.1998464
5.628559,0.149579
6.639331,0.1497253
7.639592,0.1496639
8.641361,0.1499333
9.641603,0.14969
10.64305,0.1498781
11.64692,0.1487405
12.64794,0.09961959
13.6489,0.0995922
14.64958,0.09983238
15.64997,0.09981024
16.65721,0.09921265
17.65864,0.09990297
18.65947,0.09985758
19.66096,0.0999198
20.66301,0.09995844
21.66336,0.09981681
22.66665,0.09989852
23.66674,0.04979023
24.67147,0.04977757
25.67278,0.04995786
26.67497,0.04995551
27.67568,0.04991342
28.67683,0.1499209
29.68696,0.09973186
30.68808,0.09962744
31.68893,0.09985988
32.6909,0.09992629
33.69232,0.0998515
34.69633,0.09897844
35.69677,0.0997747
36.69757,0.09985413
37.69793,0.04991165
38.69809,0.04990164
39.69912,0.04943601
40.70161,0.1499836
41.70261,0.09981202
42.70729,0.09999938
43.70917,0.09995237
44.71045,0.09964043
45.71071,0.09980225
46.7108,0.09979258
47.71098,0.09979715
48.71277,0.099954
49.71664,0.09894121
50.71854,0.09987473
51.71907,0.09973751
52.72181,0.09999934
53.72213,0.0987123
54.72382,0.09991535
55.72794,0.09996144
56.72799,0.09952258
57.73025,0.09999926
58.73923,0.09963482
59.74099,0.04997063
60.74141,0.04991456
61.74338,0.04999773
62.74358,0.04989128
63.74752,0.0499084
64.75003,0.04997119
65.75035,0.0498698
66.75106,0.04986953
67.75143,0.04987277
68.75484,0.04998856
69.75706,0.04998206
70.75899,0.1499673
71.76028,0.09987601
72.76079,0.1997864
73.76294,0.1498257
74.76794,0.1499388
75.77537,0.1490326
76.77652,0.1497347
77.77907,0.1499486
78.77991,0.2496757
79.78066,0.1995589
80.78431,0.2976423
81.78805,0.3496481
82.78861,0.3985843
83.79272,0.3481399
84.79503,0.3496673
85.79678,0.2998464
86.79868,0.2998803
87.79958,0.3496568
88.80126,0.2497492
89.8018,0.24953
90.80244,0.2495883
91.80641,0.1998626
92.80759,0.199329
93.80957,0.1999144
94.81132,0.1998948
95.81613,0.1999823
96.81731,0.1997774
97.81964,0.1999999
98.82278,0.1998727
99.8272,0.1999771
100.8274,0.1990632
101.8295,0.199902
102.8306,0.1997002
103.8428,0.1998409
104.8474,0.1998379
105.8489,0.1992826
106.8516,0.2997613
107.8535,0.2498581
108.8535,0.2492888
109.8551,0.2997133
110.8572,0.2499565
111.8588,0.3497835
112.8589,0.2494592
113.8613,0.249926
114.8616,0.1995859
115.8628,0.1997876
116.8669,0.1998938
117.8672,0.1990357
118.8682,0.1993027
119.8704,0.1999429
120.8714,0.1997099
121.8815,0.1988449
122.8821,0.1993399
123.8838,0.299594
124.8869,0.2495488
125.8877,0.2991089
126.8878,0.3487022
127.8895,0.2989742
128.8899,0.2984289
129.8913,0.2995234
130.8965,0.2998836
131.8986,0.299769
132.9008,0.247421
133.9019,0.3467973
134.9036,0.2996499
135.9098,0.2978706
136.9121,0.2998143
137.9141,0.2996131
138.9148,0.2992986
139.9184,0.2962487
140.919,0.299388
141.9201,0.2995462
142.9299,0.2991944
143.931,0.2995172
144.9321,0.2996603
145.9335,0.2967745
146.9346,0.2996886
147.9386,0.2976315
148.9401,0.2998553
149.9405,0.3994388
150.9412,0.4494428
151.9428,0.3997608
152.9464,0.3996794
153.947,0.3984371
154.9478,0.3981251
155.9498,0.3985792
156.9514,0.3948986
157.9537,0.3494883
158.9562,0.2989993
159.9602,0.2994466
160.9616,0.2995154
161.9671,0.2977793
162.9684,0.2988903
163.9685,0.2962639
164.9699,0.2995441
165.9709,0.2985996
166.9722,0.2997003
167.9728,0.2995035
168.9751,0.2998635
169.9755,0.2994911
170.9862,0.2995749
171.9868,0.2987674
172.9882,0.2989462
173.9886,0.2994705
174.9909,0.2998523
175.9918,0.2995743
176.9924,0.2995288
177.9936,0.2996346
178.9945,0.299626
179.9949,0.2994405
