X,Z,Visits
0,0,0
0,50,0
0,100,0
0,150,1
0,200,2
0,250,2
0,300,1
50,0,0
50,50,5
50,100,9
50,150,9
50,200,3
50,250,2
50,300,0
100,0,1
100,50,3
100,100,2
100,150,4
100,200,1
100,250,0
100,300,0
150,0,1
150,50,1
150,100,1
150,150,0
150,200,0
150,250,0
150,300,0
200,0,1
200,50,1
200,100,0
200,150,0
200,200,0
200,250,0
200,300,0
250,0,0
250,50,0
250,100,0
250,150,0
250,200,0
250,250,0
250,300,0
300,0,0
300,50,0
300,100,0
300,150,0
300,200,0
300,250,0
300,300,0
Entropy: 0.6662634
