X,Z,Visits
0,0,0
0,50,0
0,100,0
0,150,0
0,200,2
0,250,3
0,300,2
50,0,0
50,50,0
50,100,0
50,150,1
50,200,1
50,250,0
50,300,2
100,0,0
100,50,0
100,100,1
100,150,1
100,200,0
100,250,2
100,300,2
150,0,1
150,50,1
150,100,1
150,150,0
150,200,0
150,250,2
150,300,1
200,0,1
200,50,0
200,100,0
200,150,0
200,200,0
200,250,2
200,300,2
250,0,0
250,50,0
250,100,0
250,150,0
250,200,0
250,250,2
250,300,2
300,0,0
300,50,0
300,100,0
300,150,0
300,200,1
300,250,2
300,300,1
Entropy: 0.8562472
