X,Z,Visits
0,0,0
0,50,0
0,100,1
0,150,0
0,200,0
0,250,0
0,300,0
50,0,2
50,50,4
50,100,3
50,150,1
50,200,0
50,250,0
50,300,0
100,0,3
100,50,2
100,100,1
100,150,1
100,200,0
100,250,0
100,300,0
150,0,4
150,50,3
150,100,0
150,150,0
150,200,0
150,250,0
150,300,0
200,0,2
200,50,2
200,100,0
200,150,0
200,200,0
200,250,0
200,300,0
250,0,2
250,50,3
250,100,2
250,150,2
250,200,1
250,250,0
250,300,0
300,0,1
300,50,1
300,100,0
300,150,0
300,200,0
300,250,0
300,300,0
Entropy: 0.7768386
