Inspection,Entropy,Coverage
0.6363636,0.869093434747366,55.10204
0.5818182,0.84870599743512,55.10204
0.2,0.814366972055548,44.89796
0.3454545,0.866993088037942,51.02041
0.4,0.91189806067392,63.2653
0.01818182,0.722626845138366,38.77551
0.01818182,1,8.163265
