Time,X,Z
0.02,316.9119,147.1967
0.04,316.613,147.3063
0.06,316.4737,147.3574
0.08,316.2478,147.4402
0.09999999,316.0515,147.5122
0.12,315.8458,147.5876
0.14,315.6524,147.6585
0.16,315.4494,147.733
0.18,315.3595,147.7659
0.2,315.1475,147.8253
0.22,314.9305,147.8658
0.24,314.7253,147.9041
0.26,314.5364,147.9393
0.28,314.3108,147.9814
0.3,314.1067,148.0195
0.32,313.8947,148.059
0.34,313.6908,148.0971
0.36,313.4912,148.124
0.38,313.3969,148.1265
0.4,313.1653,148.1329
0.42,312.9721,148.1382
0.4400001,312.7538,148.1441
0.4600001,312.5547,148.1496
0.4800001,312.3531,148.1551
0.5000001,312.1326,148.1611
0.52,311.9354,148.1665
0.54,311.717,148.1716
0.56,311.6023,148.174
0.58,311.3991,148.1775
0.6,311.1772,148.1805
0.6199999,310.964,148.1825
0.6399999,310.757,148.1836
0.6599999,310.552,148.1839
0.6799999,310.3478,148.1827
0.6999999,310.1421,148.1702
0.7199998,310.0477,148.1633
0.7399998,309.7231,148.1431
0.7599998,309.5158,148.1323
0.7799998,309.3086,148.1215
0.7999998,309.098,148.1105
0.8199998,309.0016,148.1055
0.8399997,308.7731,148.0935
0.8599997,308.5666,148.0859
0.8799997,308.4717,148.0838
0.8999997,308.1564,148.0768
0.9199997,307.9413,148.072
0.9399996,307.7238,148.0671
0.9599996,307.5199,148.0625
0.9799996,307.3065,148.0578
0.9999996,307.0956,148.0531
1.02,307.0013,148.0521
1.04,306.8952,148.062
1.06,306.6136,148.1485
1.08,306.4599,148.2467
1.1,306.3274,148.3752
1.12,306.2113,148.5369
1.14,306.1119,148.7329
1.159999,306.026,148.9757
1.179999,305.9635,149.2354
1.199999,305.9196,149.5156
1.219999,305.8227,149.7703
1.239999,305.6763,149.9155
1.259999,305.6043,149.987
1.279999,305.444,150.1459
1.299999,305.2953,150.2933
1.319999,305.1494,150.438
1.339999,305.0072,150.579
1.359999,304.869,150.716
1.379999,304.7075,150.8763
1.399999,304.5442,150.9922
1.419999,304.3562,151.0787
1.439999,304.1705,151.1641
1.459999,303.9848,151.2495
1.479999,303.791,151.3387
1.499999,303.7065,151.3776
1.519999,303.5153,151.4656
1.539999,303.3079,151.5427
1.559999,303.1149,151.5979
1.579999,302.9184,151.6386
1.599999,302.7068,151.6659
1.619999,302.504,151.677
1.639999,302.2951,151.6737
1.659999,302.1966,151.6673
1.679999,301.861,151.6227
1.699999,301.6319,151.5789
1.719999,301.4195,151.5638
1.739999,301.3237,151.5747
1.759999,301.1091,151.5991
1.779999,300.9073,151.6221
1.799999,300.6999,151.6457
1.819999,300.6048,151.6565
1.839999,300.2785,151.6936
1.859999,300.0769,151.7166
1.879999,299.8779,151.7369
1.899999,299.6767,151.7538
1.919999,299.472,151.771
1.939999,299.2575,151.789
1.959999,299.0482,151.8066
1.979999,298.8571,151.8227
1.999999,298.6361,151.8413
2.019999,298.5426,151.8492
2.039999,298.3156,151.8682
2.059999,298.0997,151.879
2.079999,297.8848,151.8862
2.099999,297.6782,151.8931
2.119999,297.4712,151.9
2.139999,297.2738,151.9066
2.159999,297.0414,151.9144
