Time,X,Z
0.02,212,276.3
0.04,212,276.3
0.06,212,276.3
0.08,212,276.3
0.09999999,211.444,277.168
0.12,211.302,277.0381
0.14,211.161,276.9091
0.16,211.0459,276.8039
0.18,210.9526,276.7186
0.2,210.7218,276.5075
0.22,210.5586,276.3582
0.24,210.4146,276.2265
0.26,210.2701,276.0944
0.28,210.2443,276.0708
0.3,210.0871,275.927
0.32,209.8468,275.701
0.34,209.6903,275.5535
0.36,209.5795,275.4491
0.38,209.5302,275.4027
0.4,209.5302,275.4027
0.42,209.1166,275.0129
0.4400001,208.9682,274.8732
0.4600001,208.829,274.742
0.4800001,208.6824,274.6022
0.5000001,208.5466,274.4673
0.52,208.4692,274.3904
0.54,208.2701,274.1925
0.56,208.125,274.0483
0.58,207.9776,273.9018
0.6,207.8445,273.7696
0.6199999,207.6985,273.6245
0.6399999,207.5703,273.497
0.6599999,207.4199,273.3474
0.6799999,207.2804,273.2071
0.6999999,207.1501,273.076
0.7199998,207.0044,272.9294
0.7399998,206.8605,272.7847
0.7599998,206.718,272.6412
0.7799998,206.5893,272.5118
0.7999998,206.4462,272.3678
0.8199998,206.3497,272.2706
0.8399997,206.1734,272.0933
0.8599997,206.0289,271.9494
0.8799997,205.8878,271.809
0.8999997,205.7454,271.6673
0.9199997,205.6126,271.5351
0.9399996,205.4557,271.379
0.9599996,205.3248,271.2486
0.9799996,205.1754,271.1
0.9999996,205.0448,270.9699
1.02,204.9108,270.8366
1.04,204.7661,270.6927
1.06,204.6203,270.5478
1.08,204.4756,270.4039
1.1,204.3318,270.261
1.12,204.2052,270.1351
1.14,204.0586,269.9894
1.159999,203.9155,269.8471
1.179999,203.7723,269.7047
1.199999,203.6301,269.5634
1.219999,203.5048,269.4389
1.239999,203.3517,269.2867
1.259999,203.209,269.145
1.279999,203.1378,269.0742
1.299999,202.9334,268.8711
1.319999,202.7868,268.7254
1.339999,202.6628,268.6022
1.359999,202.5085,268.4489
1.379999,202.382,268.3232
1.399999,202.2466,268.1736
1.419999,202.1136,268.0263
1.439999,201.9777,267.8759
1.459999,201.8521,267.7368
1.479999,201.7139,267.5838
1.499999,201.5785,267.4338
1.519999,201.4391,267.2794
1.539999,201.3163,267.1435
1.559999,201.1846,266.9806
1.579999,201.1201,266.8683
1.599999,200.9943,266.6492
1.619999,200.8931,266.473
1.639999,200.7944,266.3012
1.659999,200.7001,266.137
1.679999,200.5986,265.9603
1.699999,200.4993,265.7874
1.719999,200.41,265.632
1.739999,200.3638,265.4401
1.759999,200.3241,265.2396
1.779999,200.2877,265.0557
1.799999,200.2485,264.8573
1.819999,200.2097,264.6614
1.839999,200.17,264.4609
1.859999,200.1356,264.2867
1.879999,200.0999,264.1064
1.899999,200.0826,263.8824
1.919999,200.0806,263.6822
1.939999,200.0786,263.485
1.959999,200.0768,263.3033
1.979999,200.0746,263.0904
1.999999,200.0729,262.9171
2.019999,200.0708,262.7079
2.039999,200.0688,262.5027
2.059999,200.0667,262.3282
2.079999,200.0605,262.1301
2.099999,200.0546,261.9356
2.119999,200.048,261.7245
2.139999,200.0419,261.525
2.159999,200.0364,261.3491
2.179999,200.0299,261.1367
2.199999,200.0243,260.9548
2.219999,200.0182,260.7573
2.239999,200.0011,260.5604
2.259999,199.9791,260.3528
2.279999,199.9605,260.177
2.299999,199.9385,259.969
2.319999,199.9185,259.7797
2.339998,199.905,259.6525
2.359998,199.8755,259.3737
2.379998,199.8568,259.196
2.399998,199.8435,258.9984
2.419998,199.8311,258.7931
2.439998,199.8204,258.6171
2.459998,199.8078,258.4087
2.479998,199.7954,258.2039
2.499998,199.7834,258.0059
2.519998,199.7716,257.8119
2.539998,199.7614,257.631
2.559998,199.7653,257.4228
2.579998,199.7691,257.2184
2.599998,199.7724,257.041
2.619998,199.7761,256.8437
2.639998,199.7787,256.7062
2.659998,199.7834,256.4514
2.679998,199.7873,256.2441
2.699998,199.7907,256.0588
2.719998,199.7943,255.8694
2.739998,199.7979,255.6766
2.759998,199.8019,255.4613
2.779998,199.8051,255.2868
2.799998,199.8069,255.1943
2.819998,199.813,254.8676
2.839998,199.8161,254.7
2.859998,199.8195,254.5007
2.879998,199.8191,254.285
2.899998,199.8188,254.098
2.919998,199.8185,253.8999
2.939998,199.8181,253.6914
2.959998,199.8178,253.5007
2.979998,199.8174,253.3005
2.999998,199.8171,253.1105
3.019998,199.8166,252.9113
3.039998,199.8152,252.7221
3.059998,199.8128,252.5246
3.079998,199.8094,252.3263
3.099998,199.8072,252.217
3.119998,199.8004,251.9442
3.139998,199.7941,251.7409
3.159998,199.7873,251.5505
3.179998,199.7838,251.3302
3.199998,199.7818,251.1484
3.219998,199.7813,250.9409
3.239998,199.7827,250.7583
3.259998,199.7841,250.5617
3.279998,199.7857,250.357
3.299998,199.7872,250.1518
3.319998,199.7886,249.9669
3.339998,199.7947,249.7511
3.359998,199.8015,249.5448
