Time,X,Z
0.02,41.33734,15.45125
0.04,41.65427,15.24569
0.06,41.72094,15.20244
0.08,41.9574,15.04907
0.09999999,42.15409,14.9215
0.12,42.31771,14.81537
0.14,42.47993,14.71015
0.16,42.64432,14.60353
0.18,42.81832,14.49067
0.2,42.98071,14.38596
0.22,43.152,14.2994
0.24,43.33942,14.20469
0.26,43.50785,14.11957
0.28,43.68524,14.02993
0.3,43.87453,13.93427
0.32,44.04423,13.84851
0.34,44.23065,13.75431
0.36,44.33102,13.70358
0.38,44.58084,13.57734
0.4,44.77678,13.51176
0.42,44.96021,13.46784
0.4400001,45.16254,13.41939
0.4600001,45.34755,13.3751
0.4800001,45.53875,13.32931
0.5000001,45.74083,13.28093
0.52,45.92853,13.23598
0.54,46.13654,13.18617
0.56,46.3301,13.14336
0.58,46.52516,13.13795
0.6,46.7333,13.13218
0.6199999,46.91497,13.12714
0.6399999,47.12665,13.12127
0.6599999,47.24487,13.11799
0.6799999,47.52953,13.1101
0.6999999,47.73281,13.10446
0.7199998,47.92852,13.09903
0.7399998,48.1173,13.10272
0.7599998,48.32854,13.10801
0.7799998,48.52036,13.11281
0.7999998,48.7236,13.1179
0.8199998,48.92253,13.12288
0.8399997,49.13141,13.12811
0.8599997,49.32273,13.13291
0.8799997,49.5158,13.13774
0.8999997,49.71873,13.12823
0.9199997,49.93149,13.1142
0.9399996,50.11296,13.10223
0.9599996,50.2473,13.09338
0.9799996,50.5162,13.07564
0.9999996,50.72862,13.06164
1.02,50.91485,13.04935
1.04,51.11856,13.03213
1.06,51.31195,12.9588
1.08,51.4886,12.89183
1.1,51.68713,12.81655
1.12,51.86559,12.74889
1.14,52.05633,12.67657
1.159999,52.24347,12.60561
1.179999,52.4161,12.54016
1.199999,52.59333,12.44992
1.219999,52.75686,12.32209
1.239999,52.91451,12.19885
1.259999,53.02061,12.1159
1.279999,53.21722,11.96222
1.299999,53.37923,11.83557
1.319999,53.53045,11.71736
1.339999,53.69444,11.58917
1.359999,53.85592,11.46205
1.379999,53.98762,11.34133
1.399999,54.13731,11.20413
1.419999,54.28648,11.0674
1.439999,54.43598,10.93038
1.459999,54.56726,10.81005
1.479999,54.72118,10.66897
1.499999,54.86901,10.53347
1.519999,55.01929,10.39572
1.539999,55.15499,10.27134
1.559999,55.3051,10.13707
1.579999,55.44925,10.00813
1.599999,55.60108,9.872327
1.619999,55.74969,9.739395
1.639999,55.90139,9.603707
1.659999,56.05127,9.469639
1.679999,56.20061,9.336056
1.699999,56.35089,9.201637
1.719999,56.42345,9.136739
1.739999,56.63991,8.934786
1.759999,56.78505,8.795439
