X,Z,Visits
0,0,0
0,50,0
0,100,0
0,150,0
0,200,0
0,250,0
0,300,0
50,0,0
50,50,2
50,100,2
50,150,0
50,200,0
50,250,0
50,300,0
100,0,0
100,50,3
100,100,1
100,150,0
100,200,0
100,250,0
100,300,0
150,0,0
150,50,4
150,100,1
150,150,0
150,200,0
150,250,1
150,300,0
200,0,0
200,50,4
200,100,1
200,150,0
200,200,0
200,250,2
200,300,0
250,0,0
250,50,3
250,100,1
250,150,0
250,200,0
250,250,1
250,300,0
300,0,1
300,50,2
300,100,1
300,150,1
300,200,1
300,250,1
300,300,0
Entropy: 0.7986978
