Inspection,Entropy,Coverage
0.1953488,0.824377845065642,51.02041
0.3906977,0.82389807012369,57.14286
0.2232558,0.769227846196968,42.85714
0.09302326,0.841621196053726,44.89796
0.1209302,0.828687352743524,42.85714
0.2651163,0.824069554789879,46.93877
0.004651163,1,8.163265
