X,Z,Visits
0,0,0
0,50,1
0,100,0
0,150,0
0,200,1
0,250,1
0,300,1
50,0,1
50,50,1
50,100,0
50,150,0
50,200,1
50,250,0
50,300,1
100,0,1
100,50,0
100,100,0
100,150,1
100,200,1
100,250,1
100,300,2
150,0,1
150,50,0
150,100,0
150,150,1
150,200,2
150,250,2
150,300,2
200,0,1
200,50,0
200,100,0
200,150,0
200,200,1
200,250,1
200,300,2
250,0,1
250,50,1
250,100,1
250,150,1
250,200,1
250,250,1
250,300,2
300,0,0
300,50,0
300,100,0
300,150,0
300,200,0
300,250,0
300,300,1
Entropy: 0.9355245
