X,Z,Visits
0,0,0
0,50,3
0,100,2
0,150,1
0,200,0
0,250,0
0,300,0
50,0,0
50,50,3
50,100,0
50,150,1
50,200,2
50,250,0
50,300,0
100,0,0
100,50,3
100,100,1
100,150,0
100,200,2
100,250,0
100,300,1
150,0,0
150,50,2
150,100,1
150,150,0
150,200,2
150,250,2
150,300,1
200,0,0
200,50,1
200,100,0
200,150,1
200,200,1
200,250,1
200,300,0
250,0,0
250,50,1
250,100,0
250,150,1
250,200,1
250,250,1
250,300,0
300,0,0
300,50,1
300,100,0
300,150,0
300,200,0
300,250,0
300,300,0
Entropy: 0.8588811
