Time,Novelty Score
0.3142273,0.3496052
1.315999,0.2498652
2.316197,0.2494534
3.316938,0.2496167
4.319141,0.2499615
5.321476,0.2499732
6.329619,0.4490499
7.330801,0.349629
8.331647,0.2996368
9.331911,0.2991965
10.33275,0.2996141
11.33321,0.2994382
12.33439,0.2996335
13.33479,0.2993903
14.33568,0.2995596
15.33591,0.2994201
16.33664,0.2995985
17.33737,0.2994117
18.34388,0.2979912
19.34689,0.2497982
20.34858,0.2499007
21.34999,0.1998702
22.35125,0.1998621
23.35262,0.1998813
24.35388,0.1498927
25.354,0.2496612
26.35542,0.1998875
27.35602,0.1497981
28.35815,0.1499765
29.35865,0.1497133
30.36001,0.1498749
31.3609,0.1497576
32.3661,0.1490491
33.36821,0.2499537
34.37027,0.3999271
35.37144,0.2996058
36.37294,0.2997501
37.37755,0.3481301
38.37973,0.2999744
39.38052,0.2495779
40.38054,0.2494458
41.38115,0.2493938
42.38125,0.249472
43.39466,0.2456045
44.396,0.2497914
45.40002,0.2481402
46.40143,0.2498001
47.40298,0.2498157
48.4054,0.249653
49.40691,0.2494099
50.40864,0.24986
51.4112,0.2498397
52.41181,0.2495804
53.41222,0.2495414
54.4134,0.2497389
55.41758,0.2480337
56.41844,0.2496475
57.42009,0.2498387
58.42067,0.2495889
59.42196,0.2497737
60.42489,0.2498288
61.42585,0.1994207
62.42677,0.1498212
63.4388,0.1499231
64.43959,0.1498129
65.44014,0.1497796
66.44148,0.1498949
67.44479,0.1499526
68.44636,0.1499376
69.44781,0.1499215
70.4484,0.1497917
71.45794,0.1496705
72.45795,0.149716
73.45984,0.1499806
74.4615,0.149953
75.46498,0.1499921
76.46643,0.1499225
77.46693,0.1497861
78.4683,0.1498623
79.47884,0.1497506
80.4791,0.1496701
81.48145,0.1499885
82.48181,0.1496966
83.48213,0.1496834
84.49472,0.1498758
85.4949,0.1496575
86.49677,0.1499113
87.49894,0.1499531
88.50011,0.1498188
89.50201,0.1484696
90.50355,0.1497575
91.50456,0.1495728
92.50726,0.1497125
93.50746,0.1497447
94.50776,0.249753
95.50788,0.199636
96.50864,0.1997514
97.50914,0.1996607
98.50949,0.2996672
99.51085,0.2498392
100.5112,0.1996584
101.5138,0.1999078
102.5182,0.148729
103.5201,0.1498473
104.5217,0.1499537
105.5218,0.1998096
106.5242,0.1498222
107.5251,0.149615
108.5256,0.1495526
109.5264,0.1498132
110.5278,0.1484469
111.5299,0.1499672
112.531,0.149724
113.5316,0.1497624
114.5333,0.2499494
115.5391,0.19884
116.5392,0.1996384
117.5402,0.1998192
118.5403,0.1995969
119.5412,0.1498307
120.542,0.1498289
121.5453,0.1499853
122.5462,0.1498498
123.5476,0.1483908
124.5498,0.1498866
125.5506,0.1497076
126.5518,0.09993096
127.5531,0.0499677
128.5547,0.04998049
129.555,0.04983369
130.5564,0.04997844
131.5564,0.04990841
132.5569,0.04992353
133.5584,0.04997598
134.5583,0.04991002
135.5586,0.04989259
136.5605,0.04999992
137.5617,0.04947591
138.5621,0.04989235
139.5655,0.04995537
140.5663,0.04978459
141.5685,0.04999783
142.5687,0.04979517
143.57,0.04993645
144.5715,0.04995163
145.5732,0.04995725
146.5746,0.049941
147.577,0.04999412
148.577,0.04987993
149.5772,0.04990069
150.5773,0.0498834
151.5784,0.04994753
152.5795,0.04995123
153.5813,0.04999361
154.5845,0.04998618
155.586,0.04998131
156.5877,0.04999064
157.5894,0.04998565
158.5989,0.04984756
159.5992,0.2498972
160.6007,0.1498533
161.6019,0.1498468
162.6055,0.1499734
163.6061,0.1497671
164.6074,0.1498228
165.6092,0.2499222
166.611,0.1979994
167.6112,0.1996636
168.6128,0.1999193
169.6148,0.1499679
170.6165,0.1499509
171.617,0.1497831
172.6173,0.1497405
173.6172,0.1497212
174.6185,0.09896767
175.6188,0.0499218
176.6198,0.04994879
177.6207,0.04990733
178.6212,0.0498916
179.6243,0.04997016
