Time,X,Z
0.02,54.68224,181.3404
0.04,54.42968,181.6301
0.06,54.29562,181.7839
0.08,54.17965,181.9169
0.09999999,54.04346,182.0732
0.12,53.91127,182.2248
0.14,53.77883,182.3768
0.16,53.64846,182.5263
0.18,53.51667,182.6775
0.2,53.38825,182.8263
0.22,53.25879,182.9807
0.24,53.13121,183.133
0.26,53.00354,183.2853
0.28,52.86109,183.4553
0.3,52.73727,183.603
0.32,52.6131,183.7512
0.34,52.48885,183.8994
0.36,52.34622,184.0696
0.38,52.22511,184.2141
0.4,52.13688,184.3883
0.42,52.04937,184.5618
0.4400001,51.95331,184.7522
0.4600001,51.86919,184.919
0.4800001,51.77214,185.1114
0.5000001,51.68714,185.28
0.52,51.5985,185.4557
0.54,51.50377,185.6435
0.56,51.45937,185.8249
0.58,51.43129,186.0405
0.6,51.40721,186.2253
0.6199999,51.37955,186.4375
0.6399999,51.35575,186.6202
0.6599999,51.32859,186.8287
0.6799999,51.30447,187.0137
0.6999999,51.277,187.2246
0.7199998,51.26719,187.4342
0.7399998,51.26463,187.6218
0.7599998,51.26176,187.833
0.7799998,51.25918,188.0227
0.7999998,51.25664,188.2095
0.8199998,51.25374,188.4228
0.8399997,51.25089,188.6326
0.8599997,51.24832,188.8214
0.8799997,51.24544,189.0323
0.8999997,51.24286,189.2198
0.9199997,51.24025,189.4094
0.9399996,51.23728,189.6249
0.9599996,51.23472,189.8114
0.9799996,51.23176,190.0262
0.9999996,51.22915,190.2164
1.02,51.22643,190.4138
1.04,51.22512,190.6282
1.06,51.22772,190.8164
1.08,51.23037,191.0083
1.1,51.23334,191.2235
1.12,51.2361,191.4233
1.14,51.23874,191.614
1.159999,51.24177,191.8338
1.179999,51.24437,192.0216
1.199999,51.24694,192.2101
1.219999,51.24711,192.4281
1.239999,51.24726,192.6206
1.259999,51.24741,192.8129
1.279999,51.24757,193.0293
1.299999,51.24772,193.2183
1.319999,51.24786,193.4087
1.339999,51.24803,193.6268
1.359999,51.24818,193.8156
1.379999,51.24638,194.0337
1.399999,51.24447,194.2234
1.419999,51.24238,194.4315
