Time,X,Z
0.02,15.3807,107.6812
0.04,15.6989,107.8646
0.06,15.86119,107.9581
0.08,15.9764,108.0246
0.09999999,16.10591,108.0992
0.12,16.38784,108.2617
0.14,16.5527,108.3568
0.16,16.72574,108.4565
0.18,16.90844,108.5623
0.2,17.0697,108.6558
0.22,17.25649,108.764
0.24,17.42719,108.8629
0.26,17.58111,108.9521
0.28,17.68859,109.0144
0.3,17.9339,109.166
0.32,18.07662,109.3107
0.34,18.20709,109.4429
0.36,18.34867,109.5864
0.38,18.49376,109.7335
0.4,18.63182,109.8734
0.42,18.76154,110.0063
0.4400001,18.8984,110.1562
0.4600001,19.02406,110.2939
0.4800001,19.17258,110.4566
0.5000001,19.29856,110.5946
0.52,19.4337,110.7426
0.54,19.5598,110.8693
0.56,19.73961,111.0111
0.58,19.84589,111.0949
0.6,20.03101,111.2409
0.6199999,20.20243,111.3762
0.6399999,20.34064,111.4852
0.6599999,20.49318,111.6291
0.6799999,20.61668,111.7623
0.6999999,20.75952,111.9165
0.7199998,20.89017,112.0575
0.7399998,21.03872,112.2178
0.7599998,21.16653,112.3557
0.7799998,21.28887,112.4941
0.7999998,21.42761,112.6539
0.8199998,21.54866,112.7934
0.8399997,21.6938,112.9606
0.8599997,21.81331,113.0983
0.8799997,21.93704,113.2409
0.8999997,22.10493,113.3869
0.9199997,22.25314,113.5074
0.9399996,22.40405,113.6301
0.9599996,22.55036,113.749
0.9799996,22.69807,113.8691
0.9999996,22.87253,114.0158
1.02,23.00858,114.1584
1.04,23.0707,114.2235
1.06,23.27771,114.4404
1.08,23.39783,114.5831
1.1,23.49846,114.7344
1.12,23.59042,114.9191
1.14,23.65129,115.0933
1.159999,23.69309,115.2805
1.179999,23.71386,115.4664
1.199999,23.71618,115.6696
1.219999,23.69458,115.9142
1.239999,23.66049,116.1285
1.259999,23.61999,116.3623
1.279999,23.66809,116.5501
1.299999,23.7256,116.7551
1.319999,23.7737,116.9265
1.339999,23.81432,117.0713
1.359999,23.88458,117.3217
1.379999,23.93333,117.4954
1.399999,24.02262,117.6474
1.419999,24.18374,117.813
1.439999,24.31049,117.9433
1.459999,24.44232,118.0788
1.479999,24.58035,118.2207
1.499999,24.73284,118.3774
1.519999,24.89961,118.4623
1.539999,25.09021,118.5026
1.559999,25.27357,118.5414
1.579999,25.46622,118.5821
1.599999,25.6854,118.6285
1.619999,25.88125,118.6699
1.639999,26.06904,118.7096
1.659999,26.25714,118.7449
1.679999,26.44568,118.7783
1.699999,26.64444,118.8135
1.719999,26.8517,118.8502
1.739999,27.05296,118.8858
1.759999,27.25343,118.9213
1.779999,27.45126,118.9564
1.799999,27.56903,119.0113
1.819999,27.74692,119.1634
1.839999,27.92358,119.3144
1.859999,28.07527,119.4441
1.879999,28.2183,119.5664
1.899999,28.37484,119.7003
1.919999,28.43844,119.8761
1.939999,28.48006,120.061
1.959999,28.50039,120.1513
1.979999,28.56414,120.4345
1.999999,28.60829,120.6307
2.019999,28.65009,120.8164
2.039999,28.69406,121.0117
2.059999,28.70747,121.2141
2.079999,28.71654,121.4058
2.099999,28.72581,121.602
2.119999,28.73261,121.7456
2.139999,28.74003,121.9025
2.159999,28.75318,122.1806
2.179999,28.76351,122.3991
2.199999,28.77252,122.5896
2.219999,28.78237,122.7594
2.239999,28.7944,122.9651
2.259999,28.80231,123.1002
2.279999,28.81849,123.3766
2.299999,28.82992,123.572
2.319999,28.84112,123.7632
2.339998,28.85274,123.9619
2.359998,28.86604,124.1518
2.379998,28.91422,124.3318
2.399998,28.96298,124.5139
2.419998,29.02171,124.7333
2.439998,29.07284,124.9243
2.459998,29.11942,125.0983
2.479998,29.16768,125.2785
2.499998,29.26478,125.4636
2.519998,29.38891,125.5987
2.539998,29.5218,125.7433
2.559998,29.67085,125.9055
2.579998,29.797,126.0428
2.599998,29.92004,126.1767
2.619998,30.05463,126.3207
2.639998,30.20999,126.4848
2.659998,30.34506,126.6274
2.679998,30.48364,126.7738
2.699998,30.61625,126.9138
2.719998,30.7025,127.0049
2.739998,30.81803,127.2331
2.759998,30.86942,127.4101
2.779998,30.92929,127.6163
2.799998,30.97945,127.7891
2.819998,31.03939,127.9955
2.839998,31.09132,128.1744
2.859998,31.13451,128.3631
2.879998,31.14013,128.4518
2.899998,31.16024,128.7689
2.919998,31.17181,128.9514
2.939998,31.18329,129.1324
2.959998,31.19564,129.3272
2.979998,31.20965,129.5481
